compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL565386,CC(NC(C)(C)C)C(=O)c1cccs1,>,7.0
CHEMBL157455,CC(NC(C)(C)C)C(O)c1ccccc1,,5.906578314837765
CHEMBL569700,CC(NC1CC1)C(=O)c1cccc(Cl)c1,,5.497572880015567
CHEMBL566418,CC(NC1CCC1)C(=O)c1cccc(Cl)c1,,6.732828271596986
CHEMBL599846,CC(NC1CCCC1)C(=O)c1cccc(Br)c1,>,7.0
CHEMBL566618,CC(NC1CCCC1)C(=O)c1cccc(Cl)c1,>,7.0
CHEMBL605501,CC(NC1CCCC1)C(=O)c1cccc(F)c1,>,7.0
CHEMBL596775,CC(NC1CCCC1)C(=O)c1cccc([N+](=O)[O-])c1,>,7.0
CHEMBL2407334,CC(c1ccc(Cl)c(Cl)c1)C1CCNCC1,,7.920818753952375
CHEMBL493667,CC(c1ccc(Cl)c(Cl)c1)c1ccccc1CN(C)C,,7.3979400086720375
CHEMBL219224,CC(c1ccc(Cl)cc1)C1CCCCN1,,5.524574270555727
CHEMBL487053,CC(c1ccccc1Oc1ccc(Cl)c(Cl)c1)N(C)C,,8.485452247339714
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,,4.903368024441839
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,5.631899148290649
CHEMBL410062,CC1(C)C(CN)C1(C(=O)N1CCc2ccccc21)c1ccccc1,>,5.0
CHEMBL575270,CC1(C)C/C(=N\NC(=N)N)c2cc(NS(=O)(=O)c3c(Cl)nc4sccn34)ccc21,>,5.0
CHEMBL3703729,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc(C(F)(F)F)nn3)cc21,,7.585026652029182
CHEMBL3703732,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc(N)nn3)cc21,,8.638272163982407
CHEMBL3703748,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc4ncnn4c3)cc21,,8.3767507096021
CHEMBL3703728,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3cnccn3)cc21,,8.318758762624412
CHEMBL3703745,CC1(C)NCC(c2ccc(Cl)cc2)c2ccc(-c3cnc(C(F)(F)F)cn3)cc21,,7.213958789757446
CHEMBL601503,CC1(CCc2c[nH]c3ccc(C#N)cc23)CCCCN1,,7.769551078621726
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,,4.8254169108224
CHEMBL476006,CC1=C(CCN(C)C)c2cc(NS(=O)(=O)c3c(Cl)nc4sccn34)ccc2C1,>,5.0
CHEMBL605292,CC1=CC(C)(C)c2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc21,>,5.0
CHEMBL2333606,CC1CC1c1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,,7.552841968657781
CHEMBL3317698,CC1CCN(c2ccc(Cl)c(Cl)c2)C(=O)CN1,,5.366531544420414
CHEMBL3317697,CC1CCNCC(=O)N1c1ccc(Cl)c(Cl)c1,,5.721246399047171
CHEMBL485541,CC1CN(c2ccc3ccccc3n2)CCN1CCCCN1C(=O)CCCC1=O,,7.301029995663981
CHEMBL485540,CC1CN(c2ccc3ccccc3n2)CCN1CCCCN1C(=O)c2ccccc2C1=O,,8.096910013008056
CHEMBL520024,CC1CN(c2ccc3ccccc3n2)CCN1CCCN1C(=O)c2ccccc2C1=O,,7.096910013008056
CHEMBL3317695,CC1CNCC(=O)N(c2ccc(Cl)c(Cl)c2)C1,,5.657577319177793
CHEMBL573521,CC1Cc2ccc(NS(=O)(=O)c3c(Cl)nc4sccn34)cc2/C1=N/NC(=N)N,>,6.0
CHEMBL1173430,CC1NC(C)(C)COC1(O)c1cc(Cl)cc(Cl)c1,>,4.0
CHEMBL1173428,CC1NC(C)(C)COC1(O)c1ccc(Cl)c(Cl)c1,,6.443697499232712
