compound_id,base_rdkit_smiles,relation_SLC6A2,avg_pKi_SLC6A2,relation_SLC6A3,avg_pKi_SLC6A3,relation_SLC6A4,avg_pKi_SLC6A4
CHEMBL4743954,CNCCC(Oc1cccc(N2CCN(C)c3nc(C(F)(F)F)ncc3C2=O)c1)c1cccs1,,7.161150909262744,,,,
CHEMBL4744000,CCNc1ncc2c(n1)N1CCC[C@H]1CN(c1cccc(-c3noc(C)n3)c1)C2=O,<,5.0,,,,
CHEMBL4744196,CNc1ncc2c(n1)N(C)CCN(c1cccc(-c3nnc(C)o3)c1)C2=O,<,5.0,,,,
CHEMBL4744472,CNCC[C@H](Oc1cccc(N2CCN(C)c3nc(C)ccc3C2=O)c1)c1cccs1,,6.515700160653214,,,,
CHEMBL4744589,O=C(NCCCCC(c1ccc(F)cc1)c1ccc(F)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,,,,8.187086643357144,,
CHEMBL4744634,N#Cc1cnc2c(OC3CCOC3)cccc2c1N1CCN(c2ccccc2F)CC1,,,<,5.0,,
CHEMBL4744681,CCNc1cc2c(cn1)C(=O)N(c1cccc(O[C@@H](CCNC)c3cccs3)c1)CCN2C,,7.086186147616283,,,,
CHEMBL4744893,CN(C)CCN1C(=O)c2ccccc2CCc2ccccc21,,,,,,4.906578314837765
CHEMBL4745144,CNCC[C@H](Oc1cccc(N2CCN(C)c3nc(N)ncc3C2=O)c1)c1cccs1,,7.229147988357855,,,,
CHEMBL4745777,N#Cc1cnc2c(N3CCOCC3)cccc2c1N1CCN(c2ccccc2F)CC1,,,<,5.0,,
CHEMBL4746100,O=C(NCCCC(c1ccc(F)cc1)c1ccc(F)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,,,,6.85078088734462,,
CHEMBL4746695,Fc1ccc(CCCCN2C3CCC2CN(c2ccc(Cl)cn2)C3)cc1,,,,,,6.800244822746525
CHEMBL4746713,CNCC[C@@H](Oc1cccc(N2CCN(C)CCC2=O)c1)c1cccs1,<,6.0,,,,
CHEMBL4746800,CN(C)CCN1C(=O)c2ccccc2/C=C\c2ccccc21,,,,,,5.337242168318426
CHEMBL4746870,CNCCC(Oc1cccc(N2CCN(C)c3nc(N(C)C)ncc3C2=O)c1)c1cccs1,,6.448550002027125,,,,
CHEMBL4747264,O=C(NCCCCCC(c1ccc(F)cc1)c1ccc(F)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,,,,6.399027104313252,,
CHEMBL4747320,CNCCC(Oc1cccc(N2CCN(C)c3cccnc3C2=O)c1)c1cccs1,<,6.0,,,,
CHEMBL4747442,CNCCC(Oc1cccc(N2CCN(C)c3cnccc3C2=O)c1)c1cccs1,,6.467245621007502,,,,
CHEMBL47482,NCC1c2ccccc2Cc2ccccc21,<,5.0,,,<,5.0
CHEMBL4748556,CCNc1ncc2c(n1)N(C)CCN(c1ccccc1OC(CCNC)c1ccccc1)C2=O,<,5.0,,,,
CHEMBL4748644,CCNc1ccc2c(n1)N(C)CCN(c1cccc(O[C@@H](CCNC)c3cccs3)c1)C2=O,,7.1249387366083,,,,
CHEMBL4748656,CCNc1ncc2c(n1)N(C)CCN(c1ccc(OC(CCNC)c3ccccc3)cc1)C2=O,,6.002176919254275,,,,
CHEMBL4750411,CNCC[C@H](Oc1cccc(N2CCN(C)c3nc(SC)ncc3C2=O)c1)c1cccs1,,8.397940008672037,,,,
CHEMBL4750920,CCNc1ncc2c(n1)N1CCC[C@@H]1CN(c1cccc(OC(CCNC)c3ccccc3)c1)C2=O,<,5.0,,,,
CHEMBL4751312,COc1ccc(C(CCCCNC(=O)Nc2ccc(Cl)c([N+](=O)[O-])c2)c2ccc(OC)cc2)cc1,,,,6.841637507904751,,
CHEMBL4752561,COc1cc(-c2cn([C@H]3CCc4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1ccc(C)n1,,,,,,6.408289998918156
CHEMBL4752743,COc1ccc(C(CCCCNC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)c2ccc(OC)cc2)cc1,,,,7.397940008672037,,
CHEMBL4753189,CC(C)Oc1cc(F)cc2c(N3CCN(c4ccccc4F)CC3)c(C#N)cnc12,,,<,5.0,,
CHEMBL4753306,CNCC[C@H](Oc1cccc(N2CCN(C)CCC2=O)c1)c1cccs1,,6.417936637088292,,,,
CHEMBL4754102,COc1cccc2c(N3CCN(c4ccccc4F)CC3)c(C#N)cnc12,,,,6.366531544420414,,
CHEMBL4754103,CNC(=O)Nc1ccc2c(c1)CC[C@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O,,,,5.740635512104148,,6.651169627621518
CHEMBL4755653,CCN(C)c1ncc2c(n1)N(C)CCN(c1cccc(-c3nnc(C)o3)c1)C2=O,<,5.0,,,,
CHEMBL4756446,CN(C)CCCN1C(=O)c2ccccc2/C=C\c2ccccc21,,,,,,4.432973633840939
CHEMBL4756591,CCNc1ncc2c(n1)N1CCC[C@H]1CN(c1cccc(OC(CCNC)c3ccccc3)c1)C2=O,,6.074687908500351,,,,
CHEMBL4756695,CN(C)CCCN1C(=O)c2ccccc2CCc2ccccc21,,,,,<,4.0
CHEMBL4757946,CCNc1ncc2c(n1)N(C)CCN(c1cccc(COC(CCNC)c3ccccc3)c1)C2=O,,6.254925208417943,,,,
CHEMBL4758039,CN(CCCCC(c1ccc(F)cc1)c1ccc(F)cc1)C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,,,,6.000869458712629,,
CHEMBL4759148,CN(C)CCCN1C(=O)c2ccccc2C(=O)N(Cc2ccccc2)c2ccccc21,,,,,<,4.0
CHEMBL476108,O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,,,,5.939302159646388,,7.247183568811728
CHEMBL476116,CC(C)C(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,8.221848749616356,,5.42712839779952,,6.017728766960431
CHEMBL4761288,CNCC[C@H](Oc1cccc(N2CCN(C)c3nc(OC)ccc3C2=O)c1)c1cccs1,,6.978810700930062,,,,
CHEMBL4761695,COc1cc(F)cc2c(N3CCN(c4ccccc4F)CC3)c(C#N)cnc12,,,<,5.0,,
CHEMBL4761964,CCNc1ncc2c(n1)N(C)CCN(c1cccc(-c3nnc(C)o3)c1)C2=O,<,5.0,,,,
CHEMBL4762006,CCNc1ncc2c(n1)N(C)CCN(c1cccc(OC(CCN(C)C)c3ccccc3)c1)C2=O,<,5.0,,,,
CHEMBL4762270,O=C(NCCCCC(c1ccc(F)cc1)c1ccc(F)cc1)c1ccc(Cl)c(C(F)(F)F)c1,,,,6.219682687859849,,
CHEMBL4762416,Fc1ccc(CCCCN2CCN(c3ccncc3)CC2)cc1,,,,,,5.358394102678661
CHEMBL476312,CS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,8.301029995663981,,5.573488738635425,,5.3851027839668655
CHEMBL476313,CCCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,8.154901959985743,,5.684029654543083,,5.245651664288981
CHEMBL476315,CN1CC[C@H](N(Cc2ccccc2-c2ccccc2)S(C)(=O)=O)C1,,6.126098402135539,,,<,5.0
CHEMBL476320,CCOC(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,,7.638272163982407,,5.721246399047171,,6.35261702988538
CHEMBL4764284,CC(=O)Nc1cc(NC(=O)NCCCCC(c2ccc(F)cc2)c2ccc(F)cc2)ccc1Cl,,,,6.215382707367125,,
CHEMBL4764679,CN1CCc2ccc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2C1=O,<,6.0,<,6.0,<,6.0
CHEMBL4764742,CNCC[C@H](Oc1cccc(N2CCN(C)c3nc(C)ncc3C2=O)c1)c1cccs1,,7.221848749616356,,,,
CHEMBL476527,CC(C)C(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,,7.200659450546418,,,,6.876148359032914
CHEMBL476839,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(C)cc2)CC1,,,<,5.0,,5.577410160148518
CHEMBL476941,CC(C)CC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,7.522878745280337,,,,6.381951903287908
CHEMBL476942,CC(C)C(=O)N(Cc1ccccc1C(C)C)[C@H]1CCNC1,,7.154901959985743,,5.467245621007502,,6.2644011003018205
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,,7.2839966563652,,6.1938200260161125,,8.045757490560675
CHEMBL477148,O=C(N1CCCC1)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,7.568636235841013,,5.377785977033705,,
CHEMBL477571,O=S(=O)(N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1)C(F)(F)F,,7.522878745280337,,5.681936665037238,,5.277366077466188
CHEMBL477572,CSc1ccccc1CN([C@H]1CCNC1)S(C)(=O)=O,,7.0655015487564325,,5.530177984021837,,5.903089986991944
CHEMBL477573,CS(=O)(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,,7.017728766960431,,5.5934598195660445,,5.568636235841013
CHEMBL477587,N#Cc1ccc2[nH]cc([C@H]3CC[C@H](N4CCc5cc(OCCCF)ccc5C4)CC3)c2c1,,6.991399828238082,,6.464705879957229,,6.060920133723785
CHEMBL4776192,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)N1CCC(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,,5.798876102792621,,
CHEMBL4777443,CC(C)(C)OC(=O)N1CCCC1CN[C@H]1CC[C@@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,,5.614930223668066,<,5.0,,
CHEMBL477782,CCC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,7.522878745280337,,,,5.571865205971212
CHEMBL477783,CC(C)OC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,7.853871964321762,,5.696803942579511,,6.104025267640935
CHEMBL4778076,O=C1c2ccccc2/C=C\c2ccccc2N1CCCN1CCOCC1,,,,,<,4.0
CHEMBL4779959,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@@H](CCNC)c3ccccc3)c1)C2=O,,7.5376020021010435,,,,
CHEMBL478,Clc1cccc(N2CCNCC2)c1,,,,,,6.567030709125595
CHEMBL478038,CCOc1ccccc1N1CCN(C(=O)CCCn2nc(-n3ccnc3)ccc2=O)CC1,,,,,<,6.0
CHEMBL478039,COc1ccccc1N1CCN(CCNC(=O)Cn2nc(-n3ccnc3)ccc2=O)CC1,,,,,,5.460422116654691
CHEMBL478040,CCOc1ccccc1N1CCN(CCNC(=O)Cn2nc(-n3ccnc3)ccc2=O)CC1,,,,,,5.223516744166318
CHEMBL4781238,COc1ccc([C@@]23C=CC(=O)C[C@@H]2N(C)CC3)cc1OC,,,,,,7.568636235841013
CHEMBL4782498,CNCCC(Oc1cccc(N2CCN(C)c3ccccc3C2=O)c1)c1cccs1,<,6.0,,,,
CHEMBL4783987,Fc1ccc(CCCCN2CCN(c3ccc(-c4ccccc4)cn3)CC2)cc1,,,,,,5.571988879725902
CHEMBL4785616,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@@H](CCNC)c3cccs3)c1)C2=O,,6.739928612014925,,,,
CHEMBL478622,CS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@@H]1CCNC1,,7.5376020021010435,,5.621602099051862,,5.271646217978772
CHEMBL478623,CCS(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCN(C)C1,,6.33161408331,,,<,5.0
CHEMBL4787604,CCNc1ncc(C(=O)N(C)c2cccc(OC(CCNC)c3ccccc3)c2)cn1,<,5.0,,,,
CHEMBL478833,CC(C)C(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,,7.468521082957745,,5.455931955649724,,6.640164517660112
CHEMBL478834,CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,8.096910013008056,,5.518557371497695,,5.954677021213342
CHEMBL478835,CC(C)S(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,8.0,,5.568636235841013,,5.328827157284917
CHEMBL478836,c1ccc(-c2ccccc2CN[C@H]2CCNC2)cc1,,6.567030709125595,,5.607303046740334,,5.97061622231479
CHEMBL4789472,O=C(CCCN1C2CCC1CN(c1ccc(Cl)cn1)C2)c1ccc(F)cc1,,,,,,6.608990305748588
CHEMBL479,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,,5.813043664534588,,5.72399801003795,,6.399027104313252
CHEMBL4790212,CCNc1ncc2c(n1)N(C)CCN(c1ccc(COC(CCNC)c3ccccc3)cc1)C2=O,,7.387216143280264,,,,
CHEMBL4790433,CSc1ncc2c(n1)N(C)CCN(c1cccc(-c3nnc(C)o3)c1)C2=O,<,5.0,,,,
CHEMBL479044,CC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,,6.906578314837765,,,,5.235823867609669
CHEMBL4790988,CCNc1ncc2c(n1)N(CC)CCN(c1cccc(-c3nnc(C)o3)c1)C2=O,<,5.0,,,,
CHEMBL4791954,COCCNc1ncc2c(n1)N(C)CCN(c1cccc(-c3nnc(C)o3)c1)C2=O,<,5.0,,,,
CHEMBL4792765,CNCC[C@H](Oc1cccc(N2CCN(C)c3ncccc3C2=O)c1)c1cccs1,,6.416801226031377,,,,
CHEMBL4793161,O=C(NCCCCC(c1ccc(F)cc1)c1ccc(F)cc1)Nc1ccc(Cl)cc1,,,,7.823908740944319,,
CHEMBL4794169,Cc1ccc(NC(=O)NCCCCC(c2ccc(F)cc2)c2ccc(F)cc2)cc1C,,,,7.096910013008056,,
CHEMBL4794892,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@H](CCNC)c3ccccc3)c1)C2=O,,6.214670164989233,,,,
CHEMBL4797981,O=C(NCCCCN(c1ccc(F)cc1)c1ccc(F)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,,,,7.366531544420414,,
CHEMBL4798113,CCNc1ncc2c(n1)N(C)CCN(c1cccc(-c3nnc(C)o3)c1)C2,<,5.0,,,,
CHEMBL4798801,O=C(NCCCCN(c1ccc(F)cc1)c1ccc(F)cc1)Nc1ccc(Cl)cc1,,,,6.392544976785332,,
CHEMBL4799032,CCNc1ncc2c(n1)N(C)CCN(c1ccccc1COC(CCNC)c1ccccc1)C2=O,<,5.0,,,,
CHEMBL4799404,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@H](CCNC)c3cccs3)c1)C2=O,<,6.0,,,,
CHEMBL480988,COc1ccc(C2=NN(CCCCCBr)C(=O)C3CC=CCC23)cc1OC,,4.407612255623516,<,4.0,<,4.0
CHEMBL481153,O=C(OCCN1CCCC1)N1c2ccccc2Sc2ccccc21,,,,6.013228265733755,,
CHEMBL482496,COc1cc(CCNCc2ccccc2OC)c(OC)cc1I,,,<,6.301029995663981,<,6.301029995663981
CHEMBL482903,COc1ccc2c(c1)CCN(CCCc1c[nH]c3ccc(F)cc13)C2,,5.774690718274137,,5.603800652904264,,7.991518828474057
CHEMBL483316,COc1cccc2c1CCN(CCCc1c[nH]c3ccc(Br)cc13)C2,,5.180456064458132,,5.45717457304082,,5.622375184338009
CHEMBL484059,O=C1COc2ccc(CCN3CCN(c4cccc5nc(-c6ccccc6)ccc45)CC3)cc2N1,,,,,,9.79997073344623
CHEMBL484260,Cc1cc(N2CCN(CCc3ccc4c(c3)NC(=O)CO4)CC2)c2ccc(C)nc2c1,,,,,,7.79997073344623
CHEMBL4846823,CC1(CCCN2CCN(c3ccccn3)CC2)Cc2cc(Cl)ccc2C1=O,,,,,<,5.0
CHEMBL4848081,Brc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,,,,,,8.97061622231479
CHEMBL4848149,CNCCC(Oc1ccc(I)cc1F)c1ccccc1,,,,,,7.638272163982407
CHEMBL4848304,COCCCC/C(=N\OCCN)c1ccc(Cl)cc1,,,,,,7.214670164989233
CHEMBL4850285,CNCCC(Oc1ccc(Br)cc1)c1ccccc1,,,,,,7.619788758288394
CHEMBL4850522,COCCCC/C(=N\OCCN)c1ccc(I)cc1,,,,,,7.823908740944319
CHEMBL4851108,CNCCC(Oc1ccc(Cl)cc1F)c1ccccc1,,,,,,7.2839966563652
CHEMBL4853132,COCCCC/C(=N\OCCN)c1ccc(Br)cc1,,,,,,7.638272163982407
CHEMBL4853402,COCCCC/C(=N\OCCN)c1ccc(Cl)c(Cl)c1,,,,,,8.045757490560675
CHEMBL4853473,CNCCC(Oc1ccc(Br)c(F)c1)c1ccccc1,,,,,,7.721246399047171
CHEMBL485491,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cc(F)cc2n1,,,,,,9.100015437450608
CHEMBL4857597,O=C1CCc2cc(CCCCN3CCN(c4ccccn4)CC3)ccc2N1,,,,,,5.950976527565699
CHEMBL4857665,O=C1c2ccc(Cl)cc2CC1CCCCN1CCN(c2ccccn2)CC1,,,,,,5.690373764803111
CHEMBL4859722,O=C1CCc2cc(OCCCN3CCCN(c4ccccn4)CC3)ccc2N1,,,,,,6.607774948283225
CHEMBL486041,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(Cc4ccc(F)cc4)no2)N3C)cc1,,6.342944147142896,,,,6.94692155651658
CHEMBL486042,Cc1ccc([C@H]2CC3CCC([C@H]2c2cc(Cc4ccc(Cl)cc4)no2)N3C)cc1,,6.075720713938118,,,,7.070581074285707
CHEMBL4861511,COCCCC/C(=N\OCCN)c1ccc(F)cc1,,,,,,5.791289980093599
CHEMBL4863177,CNCCC(Oc1cccc(F)c1)c1ccccc1,,,,,,6.45717457304082
CHEMBL4863405,CNCCC(Oc1cccc(Cl)c1)c1ccccc1,,,,,,7.180456064458132
CHEMBL4864622,CNCCC(Oc1ccc(Cl)cc1)c1ccccc1,,,,,,7.259637310505756
CHEMBL486537,c1ccc(CC2(c3ccc4sccc4c3)CCNC2)cc1,,8.522878745280337,,7.795880017344075,,8.154901959985743
CHEMBL486538,c1ccc(CC2(c3cnc4[nH]ccc4c3)CCNC2)cc1,,7.387216143280264,,6.130181792020672,,7.387216143280264
CHEMBL4865485,CNCCC(Oc1ccccc1)c1ccccc1,,,,,,5.836242476018044
CHEMBL4865591,O=C1CCc2cc(OCCCN3CCN(c4ccccn4)CC3)ccc2N1,,,,,,5.546812935593728
CHEMBL4866053,OC1c2ccc(F)cc2CC1CCN1CCN(c2ccccn2)CC1,,,,,,6.406713932979542
CHEMBL4867565,O=S(=O)(c1cccc(F)c1)n1ccc2c(N3CCNCC3)nc3ccccc3c21,,5.906578314837765,,5.962573502059376,,
CHEMBL4868210,CNCCC(Oc1ccc(I)cc1)c1ccccc1,,,,,,7.853871964321762
CHEMBL4869180,CNCCC(Oc1ccc(Cl)c(Cl)c1)c1ccccc1,,,,,,8.301029995663981
CHEMBL4871868,CC1(CCCCN2CCN(c3ccccn3)CC2)Cc2cc(Cl)ccc2C1=O,,,,,<,5.0
CHEMBL487355,c1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,,9.0,,7.727175970174259,,7.872363747448347
CHEMBL4873814,COCCCC/C(=N\OCCN)c1ccc(Cl)cc1F,,,,,,6.694648630553377
CHEMBL4874276,COCCCC/C(=N\OCCN)c1ccc(Br)cc1F,,,,,,6.863279432843593
CHEMBL4876238,CNCCC(Oc1ccc(Br)cc1F)c1ccccc1,,,,,,7.387216143280264
CHEMBL487763,CNCCC(c1ccccc1)c1c[nH]c2ccccc12,,7.050609993355087,<,5.853871964321762,,8.045757490560675
CHEMBL4877693,COCCCC/C(=N\OCCN)c1ccc(Br)c(F)c1,,,,,,7.67778070526608
CHEMBL4878226,CNCCC(Oc1ccc(F)cc1)c1ccccc1,,,,,,6.265200170411153
CHEMBL4878382,CNCCC(Oc1ccc(Cl)c(F)c1)c1ccccc1,,,,,,7.508638306165727
CHEMBL4878448,COCCCC/C(=N\OCCN)c1ccc(Cl)c(F)c1,,,,,,7.207608310501746
CHEMBL487873,Cc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1,,6.113509274827518,,,,7.047207556955908
CHEMBL487874,COc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1,,6.459670525209126,,,,7.841637507904751
CHEMBL487875,COc1ccc(Cc2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(C)cc3)N4C)on2)cc1,,6.447331783887806,,,,7.386158178123931
CHEMBL488422,COc1ccc(-c2c(C)noc2[C@@H]2C3CCC(C[C@@H]2c2ccc(C)cc2)N3C)cc1,,5.886056647693163,,,<,5.698970004336019
CHEMBL488423,CN1C2CCC1[C@@H](c1cc(Cc3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2,,6.361510743045363,,,,7.142667503568731
CHEMBL488638,Clc1ccc([C@@]23CNC[C@@H]2C3)cc1Cl,,6.665015616758544,,7.059989842458382,,6.889986440708636
CHEMBL489195,Cc1ncc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,,,,,,8.700057099977233
CHEMBL489393,CCN1C(=O)COc2ccc(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cc21,,,,,,7.100015437450609
CHEMBL489394,Cc1ccc2c(N3CCN(CCc4cc(F)c5c(c4)NC(=O)CO5)CC3)cccc2n1,,,,,,8.899974269892137
CHEMBL489581,CCOc1ccccc1N1CCN(CCCCn2nc(-n3ccnc3)ccc2=O)CC1,,,,,<,5.0
CHEMBL489582,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,,,,,,6.638272163982407
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,,7.055629519658554,,6.335199375821741,,
CHEMBL490004,O=c1ccc(-n2ccc3ccccc32)nn1CCCCN1CCN(c2ncccn2)CC1,,,,,<,5.0
CHEMBL490005,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2ccc3c(c2)OCCO3)CC1,,,,,<,5.0
CHEMBL490211,O=C1COc2ccc(CCN3CCN(c4nccc5ccccc45)CC3)cc2N1,,,,,,9.100015437450608
CHEMBL490417,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,,,,,,8.866639757743501
CHEMBL490613,O=c1ccc(-n2ccc3ccccc32)nn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,,,,,,6.962573502059376
CHEMBL490632,COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(C)cc2)CC1,,,,,,5.996108833763089
CHEMBL490815,O=c1ccc(-n2ccnc2)nn1CCCCN1CCN(c2ncccn2)CC1,,,,,<,5.0
CHEMBL491799,O=c1ccc(-n2ccc3ccccc32)nn1CCCCN1CCN(c2ccc3c(c2)OCCO3)CC1,,,,,,6.752026733638194
CHEMBL491839,CC1(C)Cc2cccc(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)c2O1,,,,,,8.599980364934842
CHEMBL492916,NCC1CC1c1ccccc1Br,,5.56336036830734,<,5.0,,5.566070234391536
CHEMBL493130,NC[C@H]1C[C@@H]1c1ccc(F)cc1,,5.168770306132936,,5.486649201194043,,5.567030709125595
CHEMBL493369,CN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCC1,<,4.0,,5.198527686478529,,5.148435917736512
CHEMBL493384,COc1ccc(CCN(C)CCN2CCCCC2)cc1,,4.705820458707514,,4.8896460173359975,,4.2786263713078645
CHEMBL493568,Cc1cccc(NC(=O)c2ccc(-c3cccc(F)c3)c(C#N)c2)n1,<,5.221848749616356,<,5.221848749616356,<,5.221848749616356
CHEMBL494624,CN1[C@H]2CC[C@@H]1[C@H](C=C(Br)Br)[C@@H](c1ccc(Cl)cc1)C2,,7.309803919971486,,,,7.119186407719209
CHEMBL494626,CN1[C@H]2CC[C@@H]1[C@@H](C=C(Br)Br)[C@@H](c1ccc(Cl)cc1)C2,,8.455931955649724,,,,8.154901959985743
CHEMBL494786,COC(=O)[C@H]1[C@@H](c2ccccc2)C[C@@H]2CC[C@H]1N2C,,6.254925208417943,,,,6.739928612014925
CHEMBL494807,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C#Cc2ccccc2)N3C)cc1,,7.508638306165727,,,,6.136677139879544
CHEMBL494814,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccccc1)[C@@H](c1ccc(Cl)cc1)C2,,7.853871964321762,,,,7.091514981121351
CHEMBL495464,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C=C(Br)Br)N3C)cc1,,8.468521082957745,,,,7.4089353929735005
CHEMBL495703,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)[C@@H](C)C3)cccc2n1,,,,,,9.4000078224159
CHEMBL495705,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3C)cccc2n1,,,,,,8.0
CHEMBL496,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,,,,,,5.6362752309936255
CHEMBL496317,Cc1ccc2c(N3CCN(CCc4cc5c(cc4F)OCC(=O)N5)CC3)cccc2n1,,,,,,9.100015437450608
CHEMBL496520,Cc1ccc2c(N3CCN(CCc4ccc5c(c4F)NC(=O)CO5)CC3)cccc2n1,,,,,,8.299988937677888
CHEMBL496911,CN1[C@H]2CC[C@@H]1[C@@H](c1cn(CCN3CCCCC3)nn1)[C@@H](c1ccc(Cl)cc1)C2,,6.366531544420414,,,,6.860120913598763
CHEMBL496913,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccc(N)cc1)[C@@H](c1ccc(Cl)cc1)C2,,7.301029995663981,,,,7.721246399047171
CHEMBL496938,Cc1ccc(Sc2ccccc2CN(C)C)c(NCc2ccc([N+](=O)[O-])cc2)c1,<,5.721246399047171,<,6.0,,
CHEMBL497140,Cc1ccc(Sc2ccccc2CN(C)C)c(NCc2ccc(F)cc2)c1,<,5.920818753952375,<,5.823908740944319,,
CHEMBL497338,CN(CCc1ccccc1OC(F)(F)F)CCN1CCCCC1,<,4.0,,4.923723744595782,<,4.0
CHEMBL497340,CCN(CCc1cccc(OC(F)(F)F)c1)CCN1CCCC1,<,5.0,<,5.0,<,5.0
CHEMBL497549,CN(CCc1cccc(OC(F)(F)F)c1)CCN1CCCCC1,<,5.0,<,5.0,<,5.0
CHEMBL497550,CCN(CCc1cccc(OC(F)(F)F)c1)CCN1CCCCC1,<,5.0,<,5.0,<,5.0
CHEMBL497963,Cc1ccc2c(OCCN3CCC(Cc4cccc(NS(C)(=O)=O)c4)CC3)cccc2n1,,,,,,5.800000874803203
CHEMBL497979,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(F)c2n1,,,,,,8.400007822415901
CHEMBL497980,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(Cl)c2n1,,,,,,8.79997073344623
CHEMBL498367,Cc1ccc(Sc2ccccc2CN(C)C)c(NC(=O)c2ccc([N+](=O)[O-])cc2)c1,<,6.0,<,6.0,,
CHEMBL498564,CN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCCC1,<,4.0,,5.384786665198641,,5.023879381700184
CHEMBL498565,CN(CCc1ccccc1OC(F)(F)F)CCN1CCCC1,<,4.0,,4.921905849593589,<,4.0
