,chembl,smile,pAct,relationship
566,None_CHEMBL429041,O=C(CCc1ccccc1)c1ccccc1OCCCCCCN1CCCCC1,6.69,=
567,None_CHEMBL222289,O=C(CCc1ccccc1)c1ccccc1OCCCCCN1CCCCC1,6.62,=
568,None_CHEMBL222289,O=C(CCc1ccccc1)c1ccccc1OCCCCCN1CCCCC1,6.62,=
569,None_CHEMBL386219,O=C(CCc1ccccc1)c1ccccc1OCCCCN1CCCCC1,6.27,=
570,None_CHEMBL386219,O=C(CCc1ccccc1)c1ccccc1OCCCCN1CCCCC1,6.27,=
571,None_CHEMBL223591,O=C(CCc1ccccc1)c1ccccc1OCCN1CCCCC1,5.84,=
572,None_CHEMBL223591,O=C(CCc1ccccc1)c1ccccc1OCCN1CCCCC1,5.84,=
573,None_CHEMBL387317,O=C(CCc1ccccc1)c1ccccc1OCCCN1CCCCC1,6.19,=
574,None_CHEMBL387317,O=C(CCc1ccccc1)c1ccccc1OCCCN1CCCCC1,6.19,=
575,None_CHEMBL148201,O=C(CCc1cccc2ccccc12)c1ccccc1OCC(O)CNCCC(c1ccccc1)c1ccccc1,6.14,=
576,None_CHEMBL223612,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN(C(c1ccccc1)c1ccccc1)C(c1ccccc1)c1ccccc1,4.98,=
577,None_CHEMBL145861,O=C(CCc1ccccc1)c1ccccc1OCC(O)CNCC(c1ccccc1)c1ccccc1,6.1,=
578,None_CHEMBL341881,O=C(CCc1cccc2ccccc12)c1ccccc1OCC(O)CN1CCCCC1,6.76,=
579,None_CHEMBL146159,COC(CCc1ccccc1)c1ccccc1OCC(O)CN(C(C)C)C(C)C,6.18,=
580,None_CHEMBL356974,CC(C)N(CC(O)COc1ccccc1C(O)CCc1ccccc1)C(C)C,5.76,=
581,None_CHEMBL147724,CC(C)N(CC(O)COc1ccc(C(=O)CCc2ccccc2)cc1)C(C)C,6.04,=
582,None_CHEMBL146084,O=C(CCc1ccccc1)c1cccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)c1,5.95,=
583,None_CHEMBL146211,COC(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(c2ccc(F)cc2)CC1,6.65,=
584,None_CHEMBL146996,OC(COc1ccccc1C(O)CCc1ccccc1)CN1CCN(c2ccc(F)cc2)CC1,6.17,=
585,None_CHEMBL145992,O=C(CCc1ccccc1)c1ccc(OCC(O)CN2CCOCC2)cc1,5.16,=
586,None_CHEMBL146135,O=C(CCc1ccccc1)c1cccc(OCC(O)CN2CCCCC2)c1,6.37,=
587,None_CHEMBL148235,O=C(CCc1ccccc1)c1ccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)cc1,5.6,=
588,5-HYDROXY PROPAFENONE_CHEMBL1264,CCCNCC(O)COc1ccc(O)cc1C(=O)CCc1ccccc1,5.52,=
589,None_CHEMBL223051,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCC(Cc2ccccc2)CC1,6.59,=
590,None_CHEMBL357613,COc1ccccc1N1CCN(CC(O)c2oc3ccccc3c2CCc2ccccc2)CC1,6.75,=
591,None_CHEMBL426921,CCCNC[C@@H](O)c1oc2ccccc2c1CCc1ccccc1,5.96,=
592,None_CHEMBL426921,CCCNC[C@@H](O)c1oc2ccccc2c1CCc1ccccc1,5.96,=
593,None_CHEMBL223298,CCCNC[C@H](O)c1oc2ccccc2c1CCc1ccccc1,5.97,=
594,None_CHEMBL223298,CCCNC[C@H](O)c1oc2ccccc2c1CCc1ccccc1,5.98,=
595,None_CHEMBL141331,CCCNCC(O)c1oc2ccccc2c1CC,4.94,=
596,None_CHEMBL376216,c1ccc(CCc2c(CCN3CCCCC3)oc3ccccc23)cc1,6.01,=
597,None_CHEMBL146558,COC(CCc1ccccc1)c1ccccc1OCC(O)CN1CCCCC1,6.76,=
598,None_CHEMBL358299,OC(COc1ccccc1C(O)CCc1ccccc1)CN1CCCCC1,6.04,=
599,None_CHEMBL358299,OC(COc1ccccc1C(O)CCc1ccccc1)CN1CCCCC1,6.05,=
600,None_CHEMBL223105,Cc1ccc(CCC(=O)c2ccccc2OCC(O)CN2CCN(c3ccccc3C)CC2)cc1,7.75,=
601,None_CHEMBL374871,O=C(CCc1ccccc1)c1ccc(OCC(O)CNCCC(c2ccccc2)c2ccccc2)cc1,6.3,=
602,None_CHEMBL222230,O=C(CCc1ccccc1)c1cccc(OCC(O)CN2CCOCC2)c1,5.46,=
603,None_CHEMBL223537,Cc1cccc(N2CCN(CC(O)COc3cccc(C(=O)CCc4ccccc4)c3)CC2)c1C,6.86,=
604,None_CHEMBL223489,O=C(CCc1ccccc1)c1cccc(OCC(O)CNCCC(c2ccccc2)c2ccccc2)c1,6.72,=
605,None_CHEMBL223131,Cc1ccccc1N1CCN(CC(O)COc2cccc(C(=O)CCc3ccccc3)c2)CC1,7.13,=
606,None_CHEMBL223050,CC(=O)c1ccc(OCC(O)CNCCC(c2ccccc2)c2ccccc2)cc1,6.75,=
607,None_CHEMBL374710,COc1ccc(C(=O)CCc2ccc(N(C)C)cc2)c(OCC(O)CN2CCN(c3ccccc3C)CC2)c1,7.4,=
608,None_CHEMBL376913,CC(=O)c1cc(Cl)c(Cl)cc1OCC(O)CN1CCN(c2ccccc2C)CC1,6.9,=
609,None_CHEMBL385580,CC(=O)c1ccc(C)cc1OCC(O)CN1CCN(c2ccccc2C)CC1,6.79,=
610,None_CHEMBL223488,CC(=O)c1ccccc1OCC(O)CN1CCN(c2ccccc2C)CC1,6.6,=
611,None_CHEMBL223049,CC(=O)c1cc(C(C)=O)c(OCC(O)CN2CCN(c3ccccc3C)CC2)cc1C,6.68,=
612,None_CHEMBL223858,CC(=O)c1cc(C)ccc1OCC(O)CN1CCN(c2ccccc2C)CC1,6.4,=
613,None_CHEMBL221986,COc1ccc(OCC(O)CN2CCN(c3ccccc3C)CC2)c(C(C)=O)c1,6.07,=
614,None_CHEMBL221936,COc1ccc(C(=O)CCc2ccccc2)c(OCC(O)CN2CCN(c3ccccc3C)CC2)c1,6.53,=
615,None_CHEMBL375101,Cc1cccc(N2CCN(CC(O)COc3ccc(C(=O)CCc4ccccc4)cc3)CC2)c1C,6.64,=
616,None_CHEMBL221671,CC(=O)c1ccccc1OCC(O)CN1CCN(c2cccc(C)c2C)CC1,6.7,=
617,None_CHEMBL374861,CC(=O)c1cccc(OCC(O)CN2CCN(c3ccccc3C)CC2)c1,6.27,=
618,None_CHEMBL375192,CC1c2ccccc2OC1CN1CCCCC1,4.31,=
619,None_CHEMBL223736,c1ccc(CCC2c3ccccc3OC2CN2CCCCC2)cc1,5.79,=
620,None_CHEMBL222969,O=C(C1Oc2ccccc2C1CCc1ccccc1)N1CCCCC1,5.18,=
621,None_CHEMBL374988,CC(=O)c1cccc(OCC(=O)CN2CCN(c3cccc(C)c3C)CC2)c1,6.42,=
622,None_CHEMBL221670,CC(=O)c1ccc(OCC(O)CN2CCN(c3ccccc3C)CC2)cc1,5.81,=
623,None_CHEMBL221621,CC(=O)c1ccc(OCC(O)CN2CCN(c3cccc(C)c3C)CC2)cc1,5.87,=
624,None_CHEMBL223539,CCOC(=O)COc1ccccc1C(=O)CCc1ccccc1,4.63,=
625,None_CHEMBL223539,CCOC(=O)COc1ccccc1C(=O)CCc1ccccc1,4.63,=
626,None_CHEMBL374100,Cc1ccc(N2CCN(CC(O)COc3cccc4c3C(=O)C(Cc3ccccc3)C4)CC2)c(C)c1,6.78,=
627,None_CHEMBL222964,O=C1c2cccc(OCC(O)CN3CCCCC3)c2CC1Cc1ccccc1,6.85,=
628,None_CHEMBL221620,O=C1c2c(cccc2OCC(O)CN2CCCCC2)CC1Cc1ccccc1,6.67,=
629,None_CHEMBL375528,O=C1CCc2c(OCC(O)CN3CCCCC3)cccc21,4.95,=
630,None_CHEMBL223409,CC(C)(C)C(NCC(O)COc1ccccc1C(=O)CCc1ccccc1)c1ccccc1,6.54,=
631,None_CHEMBL223538,CC1Cc2cccc(OCC(O)CN3CCCCC3)c2C1=O,5.01,=
632,None_CHEMBL375988,CC(=O)c1cc(C)ccc1OCC(O)CN1CCCCC1,5.26,=
633,None_CHEMBL375988,CC(=O)c1cc(C)ccc1OCC(O)CN1CCCCC1,5.26,=
634,None_CHEMBL436305,Cc1ccccc1N1CCN(CC(O)COc2cc(Cl)c(Cl)cc2C(=O)CCc2ccccc2)CC1,7.77,=
635,None_CHEMBL221619,O=C(CCc1ccccc1)c1ccccc1OCC(O)CNC(c1ccccc1)C1CCCCC1,6.84,=
636,None_CHEMBL373754,CC(C)C(NCC(O)COc1ccccc1C(=O)CCc1ccccc1)c1ccccc1,6.68,=
637,None_CHEMBL146565,CC(=O)c1ccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)cc1,4.92,=
638,None_CHEMBL374511,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(C(=O)c2ccccc2)CC1,6.89,=
639,None_CHEMBL149228,CC(=O)c1cccc(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)c1,5.0,=
640,None_CHEMBL357004,CC(=O)c1cccc(OCC(O)CN2CCCCC2)c1,5.04,=
641,None_CHEMBL147055,O=C(CCc1cccc2ccccc12)c1ccccc1OCC(O)CN1CCC(O)(c2ccccc2)CC1,7.12,=
642,None_CHEMBL445381,CCC(=O)c1ccccc1OCC(O)CN1CCC(O)(c2ccccc2)CC1,6.52,=
643,None_CHEMBL357023,CC(C)N(CC(O)COc1ccccc1C(=O)CCc1cccc2ccccc12)C(C)C,6.33,=
644,None_CHEMBL422315,O=C(CCc1cccc2ccccc12)c1ccccc1OCC(O)CN1CCOCC1,6.14,=
645,None_CHEMBL223352,CCCN(CC(O)COc1ccccc1C(=O)CCc1ccccc1)C(=O)c1ccccc1,5.77,=
646,None_CHEMBL222276,O=C(CCc1ccccc1)c1ccccc1OCCCCN1CCN(c2ccc(F)cc2)CC1,6.72,=
647,None_CHEMBL222276,O=C(CCc1ccccc1)c1ccccc1OCCCCN1CCN(c2ccc(F)cc2)CC1,6.72,=
648,None_CHEMBL375407,O=C(CCc1ccccc1)c1ccccc1OCCCCN1CCOCC1,6.0,=
649,None_CHEMBL375407,O=C(CCc1ccccc1)c1ccccc1OCCCCN1CCOCC1,6.0,=
650,None_CHEMBL223420,CCC(=O)N(Cc1ccccc1)CC(O)COc1ccccc1C(=O)CCc1ccccc1,5.78,=
651,None_CHEMBL223463,O=C(CCc1ccccc1)c1ccccc1OCC(O)CNc1ccc([N+](=O)[O-])cc1,5.59,=
652,None_CHEMBL223106,O=C(CCc1ccccc1)c1ccccc1OCC(O)CNc1ccc(C(F)(F)F)cc1,5.07,=
653,None_CHEMBL376083,Cc1ccc(OCC(O)CN2CCN(c3ccccc3C)CC2)c(C(=O)CCc2ccccc2)c1,7.58,=
654,None_CHEMBL375089,COc1ccc(OCC(O)CN2CCN(c3ccccc3C)CC2)c(C(=O)CCc2ccccc2)c1,6.75,=
655,None_CHEMBL426728,Cc1ccccc1N1CCN(CC(O)COc2ccc(Cl)cc2C(=O)CCc2ccccc2)CC1,7.23,=
656,None_CHEMBL147852,COC(=O)c1ccc(NCC(O)COc2ccccc2C(=O)CCc2ccccc2)cc1,5.81,=
657,None_CHEMBL223462,CC(=O)OC(COc1ccccc1C(=O)CCc1ccccc1)CN1CCCCC1,6.47,=
658,None_CHEMBL223886,COc1ccc(CCC(=O)c2ccccc2OCC(O)CN2CCN(c3ccccc3C)CC2)cc1,7.85,=
659,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.17,=
660,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,6.9,=
661,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.42,=
662,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.42,=
663,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.14,=
664,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,6.65,=
665,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.11,=
666,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,6.68,=
667,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,6.65,=
668,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.48,=
669,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.36,=
670,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,6.65,=
671,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.36,=
672,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,6.66,=
673,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.61,=
674,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.16,=
675,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,8.04,=
676,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,9.18,=
677,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,6.62,=
678,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.6,=
679,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,7.73,=
680,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,5.71,=
681,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,5.8,=
682,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,5.52,=
683,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,5.3,=
684,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,5.08,=
685,TARIQUIDAR_CHEMBL348475,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2,4.84,=
686,None_CHEMBL242983,COc1ccc(CN2CCN(c3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,7.23,=
687,None_CHEMBL266212,COc1ccc(CN2CCN(c3ccc(NC(=O)c4ccccc4NC(=O)c4cnc5ccccc5c4)cc3)CC2)cc1OC,6.91,=
688,None_CHEMBL242982,O=C(Nc1ccccc1C(=O)N[C@@H]1CCCC[C@@H]1N1CCN(c2ccccc2)CC1)c1cnc2ccccc2c1,6.19,=
689,None_CHEMBL244453,COc1ccc(CCN2CCC[C@@H]2CNC(=O)c2ccccc2NC(=O)c2cnc3ccccc3c2)cc1OC,6.32,=
690,None_CHEMBL397418,COc1ccc(CCN2CCC[C@H]2CNC(=O)c2ccccc2NC(=O)c2cnc3ccccc3c2)cc1OC,6.48,=
691,None_CHEMBL397350,CC(=O)O[C@H]1[C@@H](OC(=O)c2ccco2)C[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccco4)[C@]12C)[C@H]3OC(=O)c1ccco1,5.66,=
692,None_CHEMBL397350,CC(=O)O[C@H]1[C@@H](OC(=O)c2ccco2)C[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccco4)[C@]12C)[C@H]3OC(=O)c1ccco1,5.66,=
693,None_CHEMBL414559,CC(=O)O[C@H]1[C@@H]2C[C@]3(OC2(C)C)[C@](C)(O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(=O)c2ccccc2)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,5.9,=
694,None_CHEMBL414559,CC(=O)O[C@H]1[C@@H]2C[C@]3(OC2(C)C)[C@](C)(O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(=O)c2ccccc2)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,5.9,=
695,None_CHEMBL396173,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@](C)(O)[C@@]23C[C@@H]([C@H](OC(=O)c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,6.14,=
696,None_CHEMBL396173,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@](C)(O)[C@@]23C[C@@H]([C@H](OC(=O)c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,6.14,=
697,None_CHEMBL396172,CC(=O)O[C@H]1[C@@H]2C[C@]3(OC2(C)C)[C@](C)(O)[C@@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@H](OC(=O)c2cccnc2)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,5.87,=
698,None_CHEMBL396172,CC(=O)O[C@H]1[C@@H]2C[C@]3(OC2(C)C)[C@](C)(O)[C@@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@H](OC(=O)c2cccnc2)[C@@]3(C)[C@H]1OC(=O)c1ccccc1,5.87,=
699,None_CHEMBL234548,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@](C)(O)[C@@]23C[C@@H]([C@H](OC(=O)c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1cccnc1)C(C)(C)O3,5.84,=
700,None_CHEMBL234548,CC(=O)O[C@@H]1[C@H](OC(C)=O)[C@@](C)(O)[C@@]23C[C@@H]([C@H](OC(=O)c4ccccc4)[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1cccnc1)C(C)(C)O3,5.84,=
701,None_CHEMBL397137,CC(=O)O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)[C@H]3OC(C)=O,5.43,=
702,None_CHEMBL397137,CC(=O)O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)[C@H]3OC(C)=O,5.43,=
703,None_CHEMBL397136,CC(=O)O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)[C@H]3OC(C)=O,4.6,=
704,None_CHEMBL397136,CC(=O)O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@](C)(O)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)[C@H]3OC(C)=O,4.6,=
705,None_CHEMBL397135,CC(=O)O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)/C=C/c1ccccc1)C(C)(C)O3,5.68,=
706,None_CHEMBL397135,CC(=O)O[C@@H]1[C@H](OC(=O)c2cccnc2)[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)/C=C/c1ccccc1)C(C)(C)O3,5.68,=
707,None_CHEMBL396935,CC(=O)O[C@H]1[C@@H](OC(C)=O)[C@H](OC(=O)c2ccccc2)[C@@]2(C)[C@@H](OC(=O)/C=C/c3ccccc3)C[C@@H]3C[C@]2(OC3(C)C)[C@@H]1C,5.57,=
708,None_CHEMBL396935,CC(=O)O[C@H]1[C@@H](OC(C)=O)[C@H](OC(=O)c2ccccc2)[C@@]2(C)[C@@H](OC(=O)/C=C/c3ccccc3)C[C@@H]3C[C@]2(OC3(C)C)[C@@H]1C,5.57,=
709,None_CHEMBL391841,C[C@@H]1[C@@H](O)[C@@H](O)[C@H](OC(=O)c2ccccc2)[C@@]2(C)[C@@H](OC(=O)/C=C/c3ccccc3)C[C@@H]3C[C@]12OC3(C)C,5.16,=
710,None_CHEMBL391841,C[C@@H]1[C@@H](O)[C@@H](O)[C@H](OC(=O)c2ccccc2)[C@@]2(C)[C@@H](OC(=O)/C=C/c3ccccc3)C[C@@H]3C[C@]12OC3(C)C,5.16,=
711,None_CHEMBL266342,CC(=O)O[C@H]1[C@@H](O)[C@H](OC(=O)c2ccccc2)[C@@]2(C)[C@@H](OC(=O)/C=C/c3ccccc3)C[C@@H]3C[C@]2(OC3(C)C)[C@@H]1C,5.37,=
712,None_CHEMBL413453,CC(=O)O[C@@H]1[C@H](O)[C@@H](C)[C@@]23C[C@@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,5.07,=
713,None_CHEMBL413453,CC(=O)O[C@@H]1[C@H](O)[C@@H](C)[C@@]23C[C@@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,5.07,=
714,None_CHEMBL275101,CC(=O)O[C@@H]1C[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,5.12,=
715,None_CHEMBL275101,CC(=O)O[C@@H]1C[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,5.12,=
716,None_CHEMBL267285,CC(=O)O[C@@H]1C[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,5.12,=
717,None_CHEMBL267285,CC(=O)O[C@@H]1C[C@@](C)(O)[C@@]23C[C@@H](C[C@H](OC(=O)/C=C/c4ccccc4)[C@]2(C)[C@H]1OC(=O)c1ccccc1)C(C)(C)O3,5.12,=
718,None_CHEMBL409572,CC(=O)OC[C@]1(C)O[C@]23[C@H](OC(C)=O)[C@H]1[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@]2(COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(C)O,5.16,=
719,None_CHEMBL409572,CC(=O)OC[C@]1(C)O[C@]23[C@H](OC(C)=O)[C@H]1[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@]2(COC(C)=O)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]3(C)O,5.16,=
720,None_CHEMBL413452,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1,5.19,=
721,None_CHEMBL413452,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1,6.52,=
722,None_CHEMBL264137,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,5.12,=
723,None_CHEMBL264137,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,5.12,=
724,None_CHEMBL268224,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(=O)c1ccccc1)[C@@H]2OC(=O)c1ccccc1,5.99,=
725,None_CHEMBL268224,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(=O)c1ccccc1)[C@@H]2OC(=O)c1ccccc1,5.99,=
726,None_CHEMBL413894,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1,5.52,=
727,None_CHEMBL413894,CC(=O)OC[C@]12[C@H](OC(=O)c3ccccc3)C(=O)[C@@H]3[C@@H](OC(C)=O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(=O)c1ccccc1,5.52,=
