rdkit_smiles,compound_id,NofA,pKi_mean,pKi_std
COc1ccc(S(=O)(=O)NC(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,CHEMBL2171036,1,7.700057099977232,0.40816916496270744
COc1ccc(S(=O)(=O)N[C@H]2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)C2)cc1,CHEMBL107162,1,5.356547323513811,0.18191956447112131
COc1ccc(S(=O)(=O)n2cc(C)c3cc(Cl)ccc32)cc1NC1CCN(C)CC1,CHEMBL2179217,1,6.166343003107128,0.09566846312511786
COc1ccc(S(=O)(=O)n2cc(C)c3cc(Cl)cnc32)cc1NC1CCN(C)CC1,CHEMBL2179222,1,6.23210238398191,0.09566846312511786
COc1ccc2c(c1)CC(CCN(C)C)=C2Cc1cnccn1,CHEMBL1092258,1,8.050609993355089,0.1639776038099834
COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1cnccn1,CHEMBL1090175,1,8.508638306165727,0.1639776038099834
COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1nccnc1OC,CHEMBL1090186,1,8.886056647693161,0.1639776038099834
COc1ccc2c(c1)CC(CCN(C)C)=C2[C@@H](C)c1nccs1,CHEMBL1093623,1,8.602059991327963,0.1639776038099834
COc1ccc2c3c(ccc2c1)Cc1ccccc1C3CN,CHEMBL598753,1,5.578396073130169,0.18191956447112131
COc1ccc2cccc(N3CCN(CCCCn4ncc(=O)n(C)c4=O)CC3)c2c1,CHEMBL199824,1,6.823908740944319,0.09566846312511786
COc1cccc(C(C)c2c(CCN(C)C)sc3ccccc23)n1,CHEMBL1091792,1,7.229147988357855,0.40816916496270744
COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1,CHEMBL2205811,1,5.05266432405126,0.18191956447112131
COc1cccc(Cc2nn(C[C@H]3CCCN3C)c(=O)c3ccccc23)c1,CHEMBL1767147,1,8.700057099977233,0.1639776038099834
COc1cccc(N2CCN(CCCCn3ncc(=O)n(C)c3=O)CC2)c1,CHEMBL426317,1,6.0762380391713,0.09566846312511786
COc1cccc(SC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,CHEMBL2208421,1,7.700057099977232,0.40816916496270744
COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,CHEMBL74355,1,6.0,0.09566846312511786
COc1cccc2c1CCC[C@H]2CN(C)CCc1ccc2ccoc2c1,CHEMBL268258,1,6.0,0.09566846312511786
COc1ccccc1CCN1C2C3C4CC5C6C4C2C6C1(O)C53,CHEMBL2205836,1,5.4286406072461615,0.18191956447112131
COc1ccccc1C[C@@H](C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,CHEMBL2158775,1,7.199970640755867,0.40816916496270744
COc1ccccc1N1CCC(C(=O)Nc2ccc(OC)c(N3CCN(C)CC3)c2)CC1,CHEMBL195927,1,5.0,0.18191956447112131
COc1ccccc1N1CCN(CCCCn2ncc(=O)n(C)c2=O)CC1,CHEMBL2413154,1,5.987162775294827,0.18191956447112131
COc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1,CHEMBL435949,1,5.0,0.18191956447112131
COc1ccccc1N1CCN(Cc2cc(CN(C)C)c3cccccc2-3)CC1,CHEMBL2207637,1,5.585026652029182,0.18191956447112131
COc1ccccc1N1CCN(Cc2cc(CN3CCCCC3)c3cccccc2-3)CC1,CHEMBL2207638,1,5.259637310505756,0.18191956447112131
COc1ccccc1N1CCN(Cc2cc(CN3CCN(C)CC3)c3cccccc2-3)CC1,CHEMBL2207640,1,5.0,0.18191956447112131
COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)c3cccccc2-3)CC1,CHEMBL2207642,1,6.309803919971486,0.09566846312511786
COc1ccccc1N1CCN(Cc2cc(CN3CCN(c4ccccc4OC)CC3)c3cccccc2-3)CC1,CHEMBL2207641,1,6.0,0.09566846312511786
COc1ccccc1N1CCN(Cc2cc(CN3CCOCC3)c3cccccc2-3)CC1,CHEMBL2207639,1,5.187086643357143,0.18191956447112131
COc1ccccc1N1CCN(Cc2cc(CO)c3cccccc2-3)CC1,CHEMBL2207635,1,5.853871964321763,0.18191956447112131
COc1ccccc1S(=O)(=O)NC(=O)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,CHEMBL2171040,1,7.700057099977232,0.40816916496270744
COc1cccnc1[C@H](C)c1c(CCN(C)C)sc2ccccc12,CHEMBL1091069,1,8.301029995663981,0.1639776038099834
COc1cnc2n1Cc1ccccc1C=C2N1CCN(CC(C)(C)C(=O)O)CC1,CHEMBL1222764,1,6.900008766455317,0.09566846312511786
COc1ncccc1[C@@H](C)c1c(CCN(C)C)sc2ccccc12,CHEMBL1093294,1,8.537602002101043,0.1639776038099834
COc1nccnc1CC1=C(CCN(C)C)Cc2cc(Cl)ccc21,CHEMBL1092650,1,8.823908740944319,0.1639776038099834
COc1nccnc1CC1=C(CCN(C)C)Cc2cc(F)ccc21,CHEMBL1092651,1,9.096910013008056,0.11408532748509612
COc1nccnc1CC1=C(CCN(C)C)Cc2ccccc21,CHEMBL1088900,1,8.657577319177793,0.1639776038099834
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(C)ccc21,CHEMBL1090176,2,8.568636235841014,0.1639776038099834
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21,CHEMBL1090526,2,9.154901959985743,0.11408532748509612
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2ccccc21,CHEMBL1092597,1,9.0,0.11408532748509612
CS(=O)(=O)CCCOc1ccc2c(c1)CCC1(CCN(C3CCC3)CC1)O2,CHEMBL1935416,1,5.0,0.18191956447112131
CS(=O)(=O)c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,CHEMBL398996,1,5.599999383023619,0.18191956447112131
CS(=O)(=O)c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)CC2)cc1,CHEMBL2151155,1,5.599999383023619,0.18191956447112131
CS(=O)(=O)c1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCCC5)CC4)cc3)C(=O)C2)cc1,CHEMBL240178,1,5.599999383023619,0.18191956447112131
CS(=O)(=O)c1ccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)cc1,CHEMBL240187,1,5.700000503883016,0.18191956447112131
CS(=O)(=O)c1ccc(C(=O)NC[C@@H](O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)s1,CHEMBL2208426,1,7.0,0.40816916496270744
CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(C#N)c(Cl)c4)CC3)c[nH]c(=O)c2c1,CHEMBL2207670,1,6.599997654072044,0.09566846312511786
CS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,CHEMBL2207671,1,7.700057099977232,0.40816916496270744
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(=O)O)CC1)c1ccccc1S2,CHEMBL3954123,1,6.853871964321763,0.09566846312511786
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,CHEMBL398615,1,8.075720713938116,0.1639776038099834
CS(=O)(=O)c1cccc(C(=O)N2CCC(N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,CHEMBL2171019,1,8.100015437450608,0.1639776038099834
CS(=O)(=O)c1cccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCCC5)CC4)cc3)C(=O)C2)c1,CHEMBL240565,1,5.599999383023619,0.18191956447112131
CS(=O)(=O)c1cccc(C(=O)N2CCN(c3ccc(OCCCN4CCCCC4)cc3)C(=O)C2)c1,CHEMBL240393,1,5.4999996786570655,0.18191956447112131
CS(=O)(=O)c1cccc(C(=O)N2CC[C@@H](N3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)[C@H](C(=O)O)C2)c1,CHEMBL2171032,1,6.699991797446188,0.09566846312511786
CS(=O)(=O)c1ccccc1C(=O)NCC(O)CNC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,CHEMBL2208437,1,5.899998417198647,0.18191956447112131
CS(=O)(=O)c1ccccc1C(=O)NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1,CHEMBL2208428,1,6.699991797446188,0.09566846312511786
CSc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,CHEMBL28651,1,5.0,0.18191956447112131
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CHEMBL479,1,8.075100735985716,0.1639776038099834
C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,CHEMBL1493369,1,7.160019442321657,0.40816916496270744
C[C@@H](CN)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,CHEMBL64608,1,5.820000358220838,0.18191956447112131
C[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,CHEMBL302196,1,4.159999981744464,0.4719824216245228
C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,CHEMBL64406,1,5.089999741487069,0.18191956447112131
C[C@@H](NC(=O)c1ccc(N(C)C)cc1)C(=O)N1CCN(CCCOc2ccc(-c3noc(CC4CCCC4)n3)c(F)c2)CC1,CHEMBL158595,1,6.0506099933550885,0.09566846312511786
C[C@@H](c1ccc(F)cn1)c1c(CCN(C)C)sc2ccccc12,CHEMBL1092495,1,7.886056647693162,0.40816916496270744
C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12,CHEMBL563920,1,9.045757490560677,0.11408532748509612
C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,CHEMBL564144,3,7.3979400086720375,1.4142135623730951
C[C@@H](c1ccccn1)c1c(CCN2CCC2)sc2ccccc12,CHEMBL1091775,1,8.4089353929735,0.1639776038099834
C[C@@H](c1cccnc1)c1c(CCN(C)C)sc2ccccc12,CHEMBL1091778,1,4.102372908709558,0.4719824216245228
C[C@@H](c1cncs1)c1c(CCN(C)C)sc2ccccc12,CHEMBL1092118,1,8.2839966563652,0.1639776038099834
C[C@@H](c1cscn1)c1c(CCN(C)C)sc2ccccc12,CHEMBL1091782,1,8.337242168318426,0.1639776038099834
C[C@@H](c1ncccc1Cl)c1c(CCN(C)C)sc2ccccc12,CHEMBL1092494,1,8.096910013008056,0.1639776038099834
C[C@@H](c1ncccc1F)c1c(CCN(C)C)sc2ccccc12,CHEMBL1092377,1,8.568636235841014,0.1639776038099834
C[C@@H]1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,CHEMBL2031876,1,5.0,0.18191956447112131
C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)n(C)c2)cc1,CHEMBL1923729,1,5.0,0.18191956447112131
C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)[C@@H]3C[C@H]23)cc1,CHEMBL3417585,1,5.0,0.18191956447112131
C[C@@H]1CCCN1CCCOc1ccc(C2=NNC(=O)[C@H]3C[C@@H]23)cc1,CHEMBL3417586,1,5.0,0.18191956447112131
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3cc(F)cc(F)c3)CC2=O)cc1,CHEMBL239081,1,5.599999383023619,0.18191956447112131
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(C#N)cc3)CC2=O)cc1,CHEMBL239080,1,5.599999383023619,0.18191956447112131
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3)CC2=O)cc1,CHEMBL394144,1,5.700000503883016,0.18191956447112131
C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,CHEMBL239299,1,5.599999383023619,0.18191956447112131
C[C@@H]1CCCN1CCN1CCc2cc(-c3ccc(C(=O)N4CCCC4)cc3)ccc2C1=O,CHEMBL2031885,1,5.057991946977686,0.18191956447112131
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(F)cc3)ccc2o1,CHEMBL555146,1,5.26440110030182,0.18191956447112131
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1,CHEMBL2031737,1,5.1515029819096325,0.18191956447112131
C[C@@H]1CCCN1CCc1ccc(OCc2ccccc2)cc1,CHEMBL429914,1,6.0,0.09566846312511786
C[C@@H]1CC[C@@H](C)N1CCCOc1ccc(-c2ccc(C#N)cc2)cc1,CHEMBL105762,1,6.2500010234416505,0.09566846312511786
C[C@@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,CHEMBL138989,1,5.853871964321763,0.18191956447112131
C[C@@H]1NC(NCC(F)F)=Nc2ccc(Cl)c(Cl)c21,CHEMBL256694,1,8.585026652029184,0.1639776038099834
C[C@@H]1OC(=O)N(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@H]1c1ccc(F)c(F)c1,CHEMBL96467,1,7.267606240177032,0.40816916496270744
C[C@@]1(O)CCN(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,CHEMBL2112461,1,5.410000161858409,0.18191956447112131
C[C@H](C1=C(CCN(C)C)Cc2cc(F)ccc21)c1nccs1,CHEMBL1090527,1,9.522878745280336,0.11408532748509612
C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,CHEMBL564226,2,9.378977880315224,0.018962128356813324
C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1cnccn1,CHEMBL556506,4,8.870519671005951,0.02691083301826204
C[C@H](C1=C(CCN(C)C)Cc2ccccc21)c1nccs1,CHEMBL1092598,1,9.096910013008056,0.11408532748509612
C[C@H](C1=C(CCN(C)CC#N)Cc2ccccc21)c1cnccn1,CHEMBL1669409,1,7.494850021680094,0.40816916496270744
C[C@H](C1=C(CCN(C)CC2CCOCC2)Cc2ccccc21)c1cnccn1,CHEMBL1669427,1,7.818156412055227,0.40816916496270744
C[C@H](C1=C(CCN(C)CCC#N)Cc2ccccc21)c1cnccn1,CHEMBL1669410,1,6.962573502059376,0.09566846312511786
C[C@H](C1=C(CCN(C)CCC(F)(F)F)Cc2ccccc21)c1cnccn1,CHEMBL1669411,1,7.040958607678906,0.40816916496270744
C[C@H](C1=C(CCN(C)CCF)Cc2ccccc21)c1cnccn1,CHEMBL1669408,1,7.886056647693162,0.40816916496270744
C[C@H](C1=C(CCN(C)Cc2ccccn2)Cc2ccccc21)c1cnccn1,CHEMBL1669424,1,7.856985199745905,0.40816916496270744
C[C@H](C1=C(CCN(C)Cc2ccco2)Cc2ccccc21)c1cnccn1,CHEMBL1669418,1,8.09151498112135,0.1639776038099834
C[C@H](C1=C(CCN(C)Cc2cccs2)Cc2ccccc21)c1cnccn1,CHEMBL1669419,1,8.173925197299173,0.1639776038099834
C[C@H](C1=C(CCN(C)Cc2ccncc2)Cc2ccccc21)c1cnccn1,CHEMBL1669425,1,8.309803919971486,0.1639776038099834
C[C@H](C1=C(CCN(C)Cc2cnccn2)Cc2ccccc21)c1cnccn1,CHEMBL1669426,1,7.607303046740334,0.40816916496270744
C[C@H](C1=C(CCN(C)Cc2ncc[nH]2)Cc2ccccc21)c1cnccn1,CHEMBL1669422,1,8.05551732784983,0.1639776038099834
C[C@H](C1=C(CCN(C)Cc2nccn2C)Cc2ccccc21)c1cnccn1,CHEMBL1669423,1,7.552841968657781,0.40816916496270744
C[C@H](C1=C(CCN(C)Cc2ncco2)Cc2ccccc21)c1cnccn1,CHEMBL1669421,1,6.790484985457369,0.09566846312511786
C[C@H](C1=C(CCN(C)Cc2nccs2)Cc2ccccc21)c1cnccn1,CHEMBL1669420,1,7.3187587626244115,0.40816916496270744
C[C@H](CN)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,CHEMBL61288,1,5.760000207113127,0.18191956447112131
C[C@H](CNc1cncc(Cl)n1)N1CCN(c2ccccc2)CC1,CHEMBL4173176,1,5.941573975542995,0.18191956447112131
C[C@H](COc1ccc(-c2cn[nH]c(=O)c2)cc1)CN1CCC[C@H]1C,CHEMBL2037604,1,5.0,0.18191956447112131
C[C@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,CHEMBL62804,1,4.2699999970646445,0.4719824216245228
C[C@H](NCc1ccc(OCCCN2CCCCC2)cc1)C(N)=O,CHEMBL3238446,1,4.499999953328897,0.4719824216245228
C[C@H](c1c(CCN(C)C)sc2ccccc12)n1cccn1,CHEMBL1093058,1,8.356547323513812,0.1639776038099834
C[C@H](c1cccnc1Cl)c1c(CCN(C)C)sc2ccccc12,CHEMBL1092766,1,8.537602002101043,0.1639776038099834
C[C@H](c1cccnc1F)c1c(CCN(C)C)sc2ccccc12,CHEMBL1092765,1,8.769551078621726,0.1639776038099834
C[C@H]1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,CHEMBL2031877,1,5.154281982033341,0.18191956447112131
C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3cc(F)cc(F)c3)CC2=O)cc1,CHEMBL392713,1,5.700000503883016,0.18191956447112131
C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(C#N)cc3)CC2=O)cc1,CHEMBL239510,1,5.700000503883016,0.18191956447112131
C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3)CC2=O)cc1,CHEMBL239300,1,5.700000503883016,0.18191956447112131
C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3F)CC2=O)cc1,CHEMBL239724,1,5.700000503883016,0.18191956447112131
C[C@H]1CCCN1CCc1ccc2ccccc2c1,CHEMBL402377,1,6.0,0.09566846312511786
C[C@H]1CC[C@H](C)N1CCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1,CHEMBL27979,1,5.6299997805248845,0.18191956447112131
C[C@H]1CN(CCCNC(=O)CN2CCc3ccccc3C2)C[C@@H](C)O1,CHEMBL4169755,1,5.0,0.18191956447112131
C[C@H]1C[C@@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,CHEMBL137781,1,6.301029995663981,0.09566846312511786
C[C@H]1C[C@H](C)N1C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,CHEMBL343755,1,5.6020599913279625,0.18191956447112131
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,CHEMBL1201207,1,5.93218548883816,0.18191956447112131
C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](N(C)C)CC[C@]5(C)[C@H]4CC[C@]23CN1C,CHEMBL191703,1,5.0,0.18191956447112131
C[C@](Cc1ccc(F)cc1)(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,CHEMBL2158787,1,7.100015437450608,0.40816916496270744
C[C@](Cc1ccccc1)(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,CHEMBL2158786,1,7.0,0.40816916496270744
C[N+]1(C)CCC(Oc2ccccc2Cc2ccccc2)CC1,CHEMBL3944629,1,7.599980364934843,0.40816916496270744
Cc1c(C)c2c(c(C)c1O)CCC(C)(CN1CCN(c3cc(N4CCCC4)nc(N4CCCC4)n3)CC1)O2,CHEMBL141343,1,5.764976840504778,0.18191956447112131
Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl,CHEMBL2171014,1,7.700057099977232,0.40816916496270744
Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)c4cccc(S(C)(=O)=O)c4)CC3)CC2)c1Cl,CHEMBL2171021,1,7.599980364934843,0.40816916496270744
Cc1c(Cl)ccc(OC2CCN(C3CCN(S(=O)(=O)NC(=O)c4ccccc4)CC3)CC2)c1Cl,CHEMBL2171016,1,7.599980364934843,0.40816916496270744
Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl,CHEMBL2158783,1,7.400007822415903,0.40816916496270744
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4cc(S(C)(=O)=O)ccc34)CC2)c1Cl,CHEMBL2207672,1,7.299988937677887,0.40816916496270744
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)c4ccc(S(C)(=O)=O)cc34)CC2)c1Cl,CHEMBL2207283,1,7.199970640755867,0.40816916496270744
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)CC2)c1Cl,CHEMBL2207664,1,8.0,0.1639776038099834
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2)c1Cl,CHEMBL2207660,1,7.400007822415903,0.40816916496270744
Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(C#N)c1Cl,CHEMBL2158785,1,6.299997602857746,0.09566846312511786
Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl,CHEMBL2158784,1,7.500038134403809,0.40816916496270744
Cc1c(OC2CCN(CC3CCN([C@@H](Cc4ccccc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl,CHEMBL2158788,1,7.199970640755867,0.40816916496270744
Cc1c(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl,CHEMBL2158790,1,7.500038134403809,0.40816916496270744
Cc1c(OC2CCN(CC3CCN([C@@](C)(Cc4ccccc4)C(=O)O)CC3)CC2)ccc(Cl)c1Cl,CHEMBL2158789,1,6.699991797446188,0.09566846312511786
Cc1cc(-c2nc3c4c(ccc3o2)CCN(CCCSc2nnc(-c3ocnc3C)n2C)CC4)n(C)n1,CHEMBL272297,1,5.4999996786570655,0.18191956447112131
Cc1cc(-c2nc3cc4c(cc3o2)CCN(CCCSc2nnc(-c3ocnc3C)n2C)CC4)n(C)n1,CHEMBL401728,1,5.4999996786570655,0.18191956447112131
Cc1cc(C)n(C2CN(CCCc3nc(-c4ccccc4)no3)C2)n1,CHEMBL4169603,1,5.571379327328062,0.18191956447112131
Cc1cc(Cl)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,CHEMBL2158780,1,7.100015437450608,0.40816916496270744
Cc1cc(Cl)ccc1OC1CCN(CC2CCN([C@@](C)(Cc3ccc(F)cc3)C(=O)O)CC2)CC1,CHEMBL2158791,1,6.799998134593397,0.09566846312511786
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3c(F)cccc23)CC1,CHEMBL2207657,1,8.599980364934842,0.1639776038099834
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3cc(F)ccc23)CC1,CHEMBL2207279,1,7.899974269892138,0.40816916496270744
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3cc(S(C)(=O)=O)ccc23)CC1,CHEMBL2207276,1,7.100015437450608,0.40816916496270744
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3ccc(S(C)(=O)=O)cc23)CC1,CHEMBL2207277,1,7.199970640755867,0.40816916496270744
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,CHEMBL2207663,1,8.0,0.1639776038099834
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]nc2C(F)(F)F)CC1,CHEMBL2207659,1,7.599980364934843,0.40816916496270744
Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@H](Cc3ccc(F)cc3)C(=O)O)CC2)CC1,CHEMBL2158781,1,6.799998134593397,0.09566846312511786
Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@](C)(Cc3ccc(F)cc3)C(=O)O)CC2)CC1,CHEMBL2158793,1,7.100015437450608,0.40816916496270744
Cc1cc(F)ccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,CHEMBL404956,1,8.0,0.1639776038099834
Cc1cc(N2CCC(N3CCCC3C)C2)ccc1NC(=O)c1cc(F)ccc1C,CHEMBL2391167,1,5.031517051446065,0.18191956447112131
Cc1cc(N2CCC(N3CCCC3C)C2)ccc1NC(=O)c1ccccc1F,CHEMBL2391166,1,5.031517051446065,0.18191956447112131
Cc1cc(N2CCN(C)CC2)nc(N2CCOCC2)n1,CHEMBL1381010,1,5.0,0.18191956447112131
Cc1cc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,CHEMBL2158782,1,7.0,0.40816916496270744
Cc1cc(OC2CCN(CC3CCN([C@@](C)(Cc4ccc(F)cc4)C(=O)O)CC3)CC2)ccc1Cl,CHEMBL2158792,1,7.299988937677887,0.40816916496270744
Cc1cc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2cn1,CHEMBL273199,1,6.0999990348465305,0.09566846312511786
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,CHEMBL715,8,8.4833842335916,0.30821714222990826
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,CHEMBL1125,1,7.657577319177793,0.40816916496270744
Cc1cc2c(s1)Nc1ccccc1N=C2N1CC[N+](C)([O-])CC1,CHEMBL440512,1,7.0604807473813835,0.40816916496270744
Cc1cc2nc(SCCN(C)C)[nH]c2cc1C,CHEMBL3739949,1,5.0,0.18191956447112131
Cc1ccc(-c2cc(C(=O)NCCCCN3CCOCC3)n[nH]2)s1,CHEMBL4159188,1,5.0,0.18191956447112131
Cc1ccc(-c2nc(CN(C)C[C@@H]3Cc4ccccc4O3)c(C)o2)s1,CHEMBL4171581,1,5.0,0.18191956447112131
Cc1ccc(-c2nnc(SCCCN3CCc4ccc5oc(C(F)(F)F)nc5c4CC3)n2C)cn1,CHEMBL404404,1,5.700000503883016,0.18191956447112131
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,CHEMBL855,1,8.795880017344075,0.1639776038099834
Cc1ccc(C(=O)N2CCC(=CC(=O)N[C@@H]3CCN(Cc4ccc5cc(F)ccc5c4)C3)CC2)nn1,CHEMBL2178580,1,7.327902142064282,0.40816916496270744
Cc1ccc(C(=O)N2CCC(N3CC[C@@H](Oc4ccc(Cl)c(C)c4Cl)C[C@H]3C(=O)O)CC2)cc1,CHEMBL2171031,1,5.3000002024454185,0.18191956447112131
Cc1ccc(C(=O)N2CCC(N3CC[C@H](Oc4ccc(Cl)c(C)c4Cl)C[C@@H]3C(=O)O)CC2)cc1,CHEMBL2171030,1,5.200000237109354,0.18191956447112131
