molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pIC50
CHEMBL523574,CNC[C@H]1CSc2ccccc2[C@@H]1Oc1ccccc1C,IC50,'=',7500.0,nM,5.12,299.44,CHEMBL1156582,5.1249387366083
CHEMBL497479,CNC[C@@H]1COc2ccccc2[C@@H]1Oc1ccccc1Cl,IC50,'<',10000.0,nM,,303.79,CHEMBL1156582,5.0
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,IC50,'=',2400.0,nM,5.62,271.36,CHEMBL1156582,5.619788758288394
CHEMBL1683896,CN(C)CC1(c2cccc(C(F)(F)F)c2)CCCCC1,IC50,'=',625.0,nM,6.2,285.35,CHEMBL1681686,6.204119982655925
CHEMBL219334,CCC(CC)C(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',240.0,nM,6.62,279.86,CHEMBL1139231,6.619788758288394
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',1172.0,nM,5.93,303.36,CHEMBL1156440,5.931072388317928
CHEMBL336940,COc1cccc2c1C1=NCCN1C2(O)c1ccc(Cl)cc1,IC50,'=',42.0,nM,7.38,314.77,CHEMBL1135775,7.376750709602099
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,'=',310.0,nM,6.51,306.24,CHEMBL1139648,6.508638306165727
CHEMBL204285,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cc(S(N)(=O)=O)ccc21,IC50,'=',2500.0,nM,5.6,385.32,CHEMBL1139648,5.6020599913279625
CHEMBL381754,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)NCCO)cc21,IC50,'=',100.0,nM,7.0,429.37,CHEMBL1139648,7.0
CHEMBL378379,CNC(=O)c1ccc2c(c1)[C@@H](NC)CC[C@H]2c1ccc(Cl)c(Cl)c1,IC50,'=',450.0,nM,6.35,363.29,CHEMBL1139648,6.346787486224656
CHEMBL378804,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(CC(=O)O)cc21,IC50,'=',5100.0,nM,5.29,364.27,CHEMBL1139648,5.292429823902063
CHEMBL323348,COC(=O)c1ccccc1C(=O)OC,IC50,'<',100000.0,nM,,194.19,CHEMBL1133606,4.0
CHEMBL258180,C=CCN(CC)C(=O)[C@@]1(c2ccc3c(c2)CCO3)C[C@H]1CN,IC50,'<',10000.0,nM,,300.40,CHEMBL1143081,5.0
CHEMBL1204009,CCOC(=O)CCc1ccc(OC[C@H](O)CNC(C)(C)Cc2ccc3ccccc3c2)c(C#N)c1.Cl,IC50,'=',59.0,nM,7.23,511.06,CHEMBL1154613,7.229147988357855
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,IC50,'=',42.6,nM,7.37,284.75,CHEMBL1135776,7.370590400897281
CHEMBL417049,CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,IC50,'=',330.0,nM,6.48,442.65,CHEMBL1133662,6.481486060122113
CHEMBL2012120,C1=C(c2cccc3ccccc23)CC2CCC1O2,IC50,'=',1720.0,nM,5.76,236.31,CHEMBL2010703,5.764471553092451
CHEMBL2012122,C1=C(c2ccc3cc4ccccc4cc3c2)CC2CCC1O2,IC50,'<',40000.0,nM,,286.37,CHEMBL2010703,4.3979400086720375
CHEMBL2012097,COC(=O)C1=C(c2ccc(-c3ccccc3)s2)CC2CCC1O2,IC50,'<',3000.0,nM,,326.42,CHEMBL2010703,5.522878745280337
CHEMBL2012109,COC(=O)[C@H]1C2CCC(C[C@H]1c1cccc(-c3nccs3)c1)O2,IC50,'<',1000.0,nM,,329.42,CHEMBL2010703,6.0
CHEMBL3593394,Cl.OC[C@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,IC50,'<',1000.0,nM,,312.62,CHEMBL3593224,6.0
CHEMBL3593399,CN(C)C(=O)[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,IC50,'=',70.0,nM,7.16,353.68,CHEMBL3593224,7.154901959985743
CHEMBL256816,CNCc1ccccc1Oc1ccc(Cl)cc1Cl,IC50,'=',506.0,nM,6.3,282.17,CHEMBL1141595,6.295849483160201
CHEMBL256817,CN(C)Cc1ccccc1Oc1ccc(F)cc1Cl,IC50,'=',2130.0,nM,5.67,279.74,CHEMBL1141595,5.671620396561262
CHEMBL402090,NC[C@@H]1C[C@@]1(C(=O)N1C=CCCC1)c1ccsc1,IC50,'<',10000.0,nM,,262.38,CHEMBL1143093,5.0
CHEMBL256970,Cc1cc(Oc2ccc(Cl)cc2C)c(CN(C)C)cn1,IC50,'=',1680.0,nM,5.78,290.79,CHEMBL1145616,5.774690718274137
CHEMBL402000,CCc1cc(Cl)ccc1Oc1ccncc1CN(C)C,IC50,'<',38000.0,nM,,290.79,CHEMBL1145616,4.42021640338319
CHEMBL257593,COc1cc(Cl)ccc1Oc1ccncc1CN(C)C,IC50,'=',10200.0,nM,4.99,292.77,CHEMBL1145616,4.991399828238082
CHEMBL403616,C=CCN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,IC50,'<',10000.0,nM,,294.42,CHEMBL1143093,5.0
CHEMBL130668,Oc1ccc(C2(O)c3ccccc3C3=NCCCN32)cc1,IC50,'=',59.0,nM,7.23,280.33,CHEMBL1135775,7.229147988357855
CHEMBL380056,CN1CCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,IC50,'=',150.0,nM,6.82,412.62,CHEMBL1137428,6.823908740944319
CHEMBL83729,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C,IC50,'=',23.0,nM,7.64,259.35,CHEMBL1140295,7.638272163982407
CHEMBL402345,CNCc1cc(C(=O)N(C)C)ccc1Oc1ccc(Cl)cc1OC,IC50,'<',40000.0,nM,,348.83,CHEMBL1141595,4.3979400086720375
CHEMBL2311600,COc1ccc(C(CN(C)C)[Si]2(O)CCCC2)cc1,IC50,'=',707.0,nM,6.15,279.46,CHEMBL4229328,6.150580586203101
CHEMBL4558778,Fc1cccc(N2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)c1,IC50,'=',1470.0,nM,5.83,456.57,CHEMBL4431391,5.8326826652518236
CHEMBL234706,CN(C)[C@H]1CC=C(c2c[nH]c3ccc(C#N)cc23)CC1,IC50,'=',290.0,nM,6.54,265.36,CHEMBL1147933,6.5376020021010435
CHEMBL1829961,Nc1nc(Cl)ncc1-c1c[nH]c2cccc(O)c12,IC50,'<',10000.0,nM,,260.68,CHEMBL1828602,5.0
CHEMBL1479,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,IC50,'=',6842.0,nM,5.17,337.46,CHEMBL1909046,5.164816930150956
CHEMBL4455184,[O-][S@@+](Cc1cncs1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,IC50,'=',4100.0,nM,5.39,382.34,CHEMBL4376858,5.3872161432802645
CHEMBL4469951,[O-][S@@+](Cc1cncs1)[C@@H](c1ccccc1)c1ccc(Cl)cc1,IC50,'=',2300.0,nM,5.64,347.89,CHEMBL4376858,5.638272163982407
CHEMBL4083042,FC(F)(F)c1cccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)c1,IC50,'=',3740.0,nM,5.43,429.49,CHEMBL4043179,5.42712839779952
CHEMBL3942511,Cc1nnc2sc(C(=O)NCc3ccc(S(F)(F)(F)(F)F)cc3)c(N)c2c1C,IC50,'=',150.0,nM,6.82,438.45,CHEMBL3872258,6.823908740944319
CHEMBL576622,CCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',69.0,nM,7.16,281.83,CHEMBL1156106,7.161150909262744
CHEMBL279556,c1ccc2sc(C3(N4CCCCC4)CCCCC3)cc2c1,IC50,'=',2.8,nM,8.55,299.48,CHEMBL3875185,8.55284196865778
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',190.0,nM,6.72,303.36,CHEMBL1132179,6.721246399047171
CHEMBL407803,CN1C2CCC1C(C(=O)NCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,IC50,'=',1667.0,nM,5.78,611.66,CHEMBL1136813,5.778064400171995
CHEMBL2407323,CCOC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',97.0,nM,7.01,352.69,CHEMBL2406994,7.013228265733755
CHEMBL2407320,CCSCC(c1ccc(Cl)c(Cl)c1)C1CCNCC1.Cl,IC50,'=',72.0,nM,7.14,354.77,CHEMBL2406994,7.142667503568731
CHEMBL3703726,FC(F)(F)c1ccc(-c2ccc3c(c2)NCCC3c2ccc(Cl)cc2)nn1,IC50,'=',138.4,nM,6.86,389.81,CHEMBL3639176,6.858863909879261
CHEMBL3703728,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3cnccn3)cc21,IC50,'=',1.8,nM,8.74,384.31,CHEMBL3639176,8.744727494896694
CHEMBL3703735,O=c1ccccn1-c1ccc2c(c1)CNCC2c1ccc(Cl)c(Cl)c1,IC50,'=',84.7,nM,7.07,371.27,CHEMBL3639176,7.072116589669293
CHEMBL2430693,O=C1NCC(c2ccc(Cl)cc2)C1c1cccc(Cl)c1,IC50,'=',36.3,nM,7.44,306.19,CHEMBL2429823,7.440093374963888
CHEMBL87031,COC(=O)C1C(c2ccc(Cl)c(Cl)c2)CC2CCC1N2C,IC50,'=',1.09,nM,8.96,328.24,CHEMBL1126629,8.962573502059376
CHEMBL89709,COC(=O)C1C(c2ccc(F)cc2)CC2C[C@@H](O)C1N2C,IC50,'=',123.0,nM,6.91,293.34,CHEMBL1134553,6.910094888560602
CHEMBL427215,COc1ccc([C@H](CN(C)C)[Si]2(O)CCCCC2)cc1,IC50,'=',4900.0,nM,5.31,293.48,CHEMBL1147023,5.309803919971486
CHEMBL455447,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1ccccc1C,IC50,'=',5300.0,nM,5.28,267.37,CHEMBL1156582,5.275724130399211
CHEMBL444742,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(F)c1C,IC50,'=',10000.0,nM,5.0,301.36,CHEMBL1156588,5.0
CHEMBL498482,CNC[C@@H]1OCc2ccccc2[C@@H]1Oc1cccc(C)c1C,IC50,'<',10000.0,nM,,297.40,CHEMBL1156588,5.0
CHEMBL498120,CNC[C@H]1OCc2ccccc2[C@H]1Oc1cccc(C)c1C,IC50,'=',2600.0,nM,5.58,297.40,CHEMBL1156588,5.585026652029182
CHEMBL524624,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1OC,IC50,'<',10000.0,nM,,299.37,CHEMBL1156582,5.0
CHEMBL522065,CCc1ccccc1O[C@H]1c2ccccc2CO[C@@H]1CNC,IC50,'<',10000.0,nM,,297.40,CHEMBL1156582,5.0
CHEMBL496284,CNC[C@H]1OCc2ccccc2[C@@H]1Oc1ccccc1Cl,IC50,'<',10000.0,nM,,303.79,CHEMBL1156582,5.0
CHEMBL525375,CNC[C@@H]1CCc2ccccc2[C@@H]1Oc1ccccc1C,IC50,'<',10000.0,nM,,281.40,CHEMBL1156582,5.0
CHEMBL524271,CNC[C@@H]1Cc2ccccc2[C@@H]1Oc1cccc2ccccc12,IC50,'=',5700.0,nM,5.24,303.40,CHEMBL1156582,5.2441251443275085
CHEMBL505902,Cc1ccccc1O[C@H]1c2ccccc2C[C@H]1CN(C)C,IC50,'<',10000.0,nM,,281.40,CHEMBL1156582,5.0
CHEMBL89906,COC(=O)C1C(OC(c2ccc(F)cc2)c2ccc(F)cc2)CC2[C@@H](O)CC1N2C,IC50,'=',448.0,nM,6.35,417.45,CHEMBL1134553,6.3487219860018556
CHEMBL513248,C#CCN(CC#C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN,IC50,'<',10000.0,nM,,272.37,CHEMBL1152288,5.0
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,IC50,'=',78.0,nM,7.11,228.12,CHEMBL4219032,7.107905397309519
CHEMBL4227573,c1ccc2cc([C@]34CNCC3C4)ccc2c1,IC50,'=',38.0,nM,7.42,209.29,CHEMBL4219032,7.42021640338319
CHEMBL218193,CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,IC50,'<',9100.0,nM,,273.46,CHEMBL1139231,5.040958607678906
CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,IC50,'=',45.0,nM,7.35,314.30,CHEMBL1139231,7.346787486224656
CHEMBL219703,CCCCCC(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',45.0,nM,7.35,279.86,CHEMBL1139231,7.346787486224656
CHEMBL220195,COC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,'=',23.0,nM,7.64,302.20,CHEMBL1139231,7.638272163982407
CHEMBL374769,CC(C)(C)CC(c1ccc(Cl)cc1)C1CCCCN1,IC50,'=',670.0,nM,6.17,279.86,CHEMBL1139231,6.173925197299173
CHEMBL1813309,COc1cccc([C@]23CCCC[C@H]2CN(C)C3)c1,IC50,'=',3388.44,nM,5.47,245.37,CHEMBL1811752,5.470000200122707
CHEMBL1813473,Clc1ccc([C@]23CCCC[C@@H]2CNC3)cc1Cl,IC50,'=',1023.29,nM,5.99,270.20,CHEMBL1811752,5.990001269951939
CHEMBL1813483,CN1C[C@@H]2CCC[C@]2(c2ccc3ccccc3c2)C1,IC50,'=',100.0,nM,7.0,251.37,CHEMBL1811752,7.0
CHEMBL2079586,COC(=O)[C@H]1[C@@H](c2ccc(F)cc2)C[C@H]2CC[C@H]1N2C,IC50,'=',21.0,nM,7.68,277.34,CHEMBL1130119,7.6777807052660805
CHEMBL2096859,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(Br)cc1)N2C,IC50,'=',15.7,nM,7.8,338.24,CHEMBL1149262,7.804100347590766
CHEMBL375889,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(I)cc1)N2C,IC50,'=',2.9,nM,8.54,385.25,CHEMBL1149262,8.537602002101044
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,IC50,'=',42.6,nM,7.37,284.75,CHEMBL1135775,7.370590400897281
CHEMBL457966,NCCC1CCC(CCc2ccc(O)cc2)O1,IC50,'=',2532.0,nM,5.6,235.33,CHEMBL1152751,5.596536298654683
CHEMBL508112,c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,IC50,'=',245.0,nM,6.61,332.50,CHEMBL1909046,6.610833915635467
CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,IC50,'=',890.0,nM,6.05,179.22,CHEMBL1154253,6.050609993355087
CHEMBL1275709,CN(C)[C@@H]1CC[C@H](c2c[nH]c3ccc(C#N)cc23)C1,IC50,'=',1300.0,nM,5.89,253.35,CHEMBL1275372,5.886056647693163
CHEMBL4464187,[O-][S@+](Cc1cncs1)[C@H](c1ccccc1)c1ccc(Cl)cc1,IC50,'=',7400.0,nM,5.13,347.89,CHEMBL4376858,5.130768280269024
CHEMBL4558014,[O-][S@+](Cc1cncs1)[C@@H](c1ccccc1)c1ccc(F)cc1,IC50,'=',27800.0,nM,4.56,331.44,CHEMBL4376858,4.555955204081924
CHEMBL1373,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,IC50,'=',1832.0,nM,5.74,273.36,CHEMBL1909046,5.737074530668169
CHEMBL1670,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,IC50,'=',1001.0,nM,6.0,320.05,CHEMBL1909046,5.999565922520682
CHEMBL4439670,[O-][S@+](Cc1cncs1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,IC50,'=',37800.0,nM,4.42,382.34,CHEMBL4376858,4.422508200162775
CHEMBL4526999,Cc1ccc([C@H](c2ccccc2)[S@+]([O-])Cc2cncs2)cc1,IC50,'=',133600.0,nM,,327.47,CHEMBL4376858,3.874193541860473
CHEMBL4466223,CC(C)c1nc(C[S+]([O-])C(c2ccccc2)c2ccccc2)cs1,IC50,'=',24300.0,nM,4.61,355.53,CHEMBL4376858,4.614393726401688
CHEMBL4593487,[O-][S+](Cc1cscn1)C(c1ccccc1)c1ccc(Br)cc1,IC50,'=',1850.0,nM,5.73,392.34,CHEMBL4376858,5.732828271596986
CHEMBL4536039,Cc1ncc(C[S+]([O-])C(c2ccccc2)c2ccccc2)s1,IC50,'=',68060.0,nM,4.17,327.47,CHEMBL4376858,4.1671080552402096
CHEMBL4459947,[O-][S@@+](Cc1cncs1)[C@H](c1ccccc1)c1ccc(Cl)cc1,IC50,'=',3600.0,nM,5.44,347.89,CHEMBL4376858,5.443697499232712
CHEMBL4568024,COc1ccc([C@@H](c2ccccc2)[S@@+]([O-])Cc2cncs2)cc1,IC50,'=',12200.0,nM,4.91,343.47,CHEMBL4376858,4.913640169325252
CHEMBL4101155,[O-][S@@+](Cc1cccs1)[C@@H](c1ccccc1)c1ccc(Br)cc1,IC50,'=',4100.0,nM,5.39,391.36,CHEMBL4028886,5.3872161432802645
CHEMBL4103183,c1ccc(CN2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',317.0,nM,6.5,466.63,CHEMBL4004887,6.498940737782249
CHEMBL4542509,[O-][S@@+](Cc1cncs1)[C@@H](c1ccccc1)c1ccc(C(F)(F)F)cc1,IC50,'=',39500.0,nM,4.4,381.44,CHEMBL4376858,4.403402904373539
CHEMBL4437004,[O-][S+](Cc1csc(Cl)n1)C(c1ccccc1)c1ccccc1,IC50,'=',3020.0,nM,5.52,347.89,CHEMBL4376858,5.519993057042849
CHEMBL4475690,Cc1nc(CSC(c2ccccc2)c2ccccc2)cs1,IC50,'=',91380.0,nM,4.04,311.48,CHEMBL4376858,4.039148846280313
CHEMBL4454714,Cc1nc(CC[S+]([O-])C(c2ccccc2)c2ccccc2)cs1,IC50,'=',61420.0,nM,4.21,341.50,CHEMBL4376858,4.21169018789295
CHEMBL4443822,[O-][S+](Cc1csc(C2CC2)n1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,IC50,'=',14000.0,nM,4.85,422.40,CHEMBL4376858,4.853871964321762
CHEMBL4579575,Cc1cnc(C[S+]([O-])C(c2ccccc2)c2ccccc2)s1,IC50,'=',65590.0,nM,4.18,327.47,CHEMBL4376858,4.183162369097965
CHEMBL4588349,Cc1ncsc1C[S+]([O-])C(c1ccccc1)c1ccccc1,IC50,'=',44060.0,nM,4.36,327.47,CHEMBL4376858,4.355955507185251
CHEMBL4568351,[O-][S+](Cc1cncs1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,IC50,'=',4170.0,nM,5.38,382.34,CHEMBL4376858,5.379863945026242
CHEMBL89709,COC(=O)C1C(c2ccc(F)cc2)CC2C[C@@H](O)C1N2C,IC50,'=',110.0,nM,6.96,293.34,CHEMBL1134553,6.958607314841775
CHEMBL4288240,Fc1cccc(F)c1N1CCN(CCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,IC50,'=',820.0,nM,6.09,474.56,CHEMBL4270660,6.086186147616283
CHEMBL565382,CCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',1570.0,nM,5.8,295.85,CHEMBL1156106,5.804100347590766
CHEMBL569465,CCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',33.0,nM,7.48,267.80,CHEMBL1156106,7.481486060122112
CHEMBL4061167,c1ccc(CC2CCN(CCCn3nnnc3-c3ccccc3)CC2)cc1,IC50,'=',4020.0,nM,5.4,361.49,CHEMBL4043179,5.39577394691553
CHEMBL4101959,Clc1cccc(-c2nnnn2CCCN2CCC(Cc3ccccc3)CC2)c1,IC50,'=',5180.0,nM,5.29,395.94,CHEMBL4043179,5.285670240254767
CHEMBL88986,COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1)O2,IC50,'<',10000.0,nM,,388.41,CHEMBL1130119,5.0
CHEMBL86654,COC(=O)C1C(c2ccc3ccccc3c2)CC2C[C@@H](O)C1N2C,IC50,'=',2.8,nM,8.55,325.41,CHEMBL1134553,8.55284196865778
CHEMBL102144,COC(=O)c1ccccc1-c1ccc(-c2ccc(Br)cc2)cc1,IC50,'=',1000.0,nM,6.0,367.24,CHEMBL1133606,6.0
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',267.0,nM,6.57,303.36,CHEMBL1136813,6.573488738635425
CHEMBL1813470,CN1C[C@H]2CCCC[C@@]2(c2ccc3ccccc3c2)C1,IC50,'=',61.66,nM,7.21,265.40,CHEMBL1811752,7.209996479609511
CHEMBL1813478,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',47.86,nM,7.32,270.20,CHEMBL1811752,7.320027305722581
CHEMBL1813315,CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',14.13,nM,7.85,284.23,CHEMBL1811752,7.849857838151442
CHEMBL4073939,c1ccc(CC2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',94.0,nM,7.03,451.62,CHEMBL4004887,7.026872146400302
CHEMBL4095430,c1ccc(CN2CCN(CCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',2289.0,nM,5.64,438.58,CHEMBL4004887,5.640354207325457
CHEMBL4086279,Fc1ccc(C(OCCN2CCN(c3cccc(Cl)c3)CC2)c2ccc(F)cc2)cc1,IC50,'=',2749.0,nM,5.56,442.94,CHEMBL4004887,5.560825260156531
CHEMBL382741,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccccc1C#N,IC50,'=',2.0,nM,8.7,374.48,CHEMBL1154613,8.698970004336019
CHEMBL4762043,COC(C)C(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1.Cl,IC50,'<',1000.0,nM,,381.27,CHEMBL4715727,6.0
CHEMBL4753874,COCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,IC50,'=',1600.0,nM,5.8,383.70,CHEMBL4715727,5.795880017344075
CHEMBL4777709,CCCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,IC50,'<',1000.0,nM,,381.73,CHEMBL4715727,6.0
CHEMBL119561,,IC50,'=',3.8,nM,8.42,696.88,CHEMBL1145865,8.42021640338319
CHEMBL417877,COC(=O)[C@@H](c1ccc(Cl)c(Cl)c1)[C@@H]1CCCCO1,IC50,'=',29.1,nM,7.54,303.19,CHEMBL1136769,7.536107011014093
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,IC50,'=',945.0,nM,6.03,239.75,CHEMBL1156106,6.024568191490737
CHEMBL568140,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,IC50,'=',271.0,nM,6.57,274.19,CHEMBL1156106,6.567030709125595
CHEMBL119561,,IC50,'=',7.4,nM,8.13,696.88,CHEMBL1145865,8.130768280269024
CHEMBL99946,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,IC50,'=',3200.0,nM,5.5,246.35,CHEMBL1143093,5.494850021680094
CHEMBL402027,C=C(F)CN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,IC50,'<',10000.0,nM,,268.36,CHEMBL1143093,5.0
CHEMBL255448,COCCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,IC50,'<',10000.0,nM,,268.38,CHEMBL1143093,5.0
CHEMBL255663,C=CCN(CC=C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,IC50,'=',8300.0,nM,5.08,276.41,CHEMBL1143093,5.080921907623926
CHEMBL257130,CCN(CC)C(=O)[C@@]1(c2cc3cc(F)ccc3s2)C[C@H]1CN,IC50,'<',10000.0,nM,,320.43,CHEMBL1143093,5.0
CHEMBL257338,CCN(CC)C(=O)[C@@]1(c2cc3ccccc3s2)C[C@H]1CN,IC50,'=',2400.0,nM,5.62,302.44,CHEMBL1143093,5.619788758288394
CHEMBL402088,CCN(CC)C(=O)[C@@]1(c2cccnc2)C[C@H]1CN,IC50,'<',10000.0,nM,,247.34,CHEMBL1143093,5.0
CHEMBL461241,COc1ccc([C@H]2C[C@H]3CC[C@H]([C@H]2c2cc(-c4ccc(C)cc4)no2)N3C)cc1.Cl,IC50,'=',18.0,nM,7.75,424.97,CHEMBL1151730,7.7447274948966935
CHEMBL2115570,CN1C2CCC1[C@H](C=CCl)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',16.0,nM,7.8,296.24,CHEMBL1159182,7.795880017344075
CHEMBL332491,,IC50,'=',3.64,nM,8.44,728.95,CHEMBL1145865,8.438898616350944
CHEMBL3331484,Clc1ccc(CN(C2CC2)C2CNC2)cc1Cl,IC50,'=',265.0,nM,6.58,271.19,CHEMBL3352820,6.576754126063192
CHEMBL3331503,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1.Cl,IC50,'=',330.0,nM,6.48,323.70,CHEMBL3352820,6.481486060122113
CHEMBL115280,O=C1NCN(c2ccccc2)C12CCN(Cc1cccc(Oc3ccccc3)c1)CC2,IC50,'=',2250.0,nM,5.65,413.52,CHEMBL1134625,5.647817481888637
CHEMBL2047561,OC(CCN1CC=C(Cc2ccccc2)CC1)c1cc2ccccc2s1,IC50,'=',491.0,nM,6.31,363.53,CHEMBL2046296,6.308918507877031
CHEMBL1818442,Cl.Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,IC50,'=',159.0,nM,6.8,264.58,CHEMBL2046296,6.798602875679548
CHEMBL827,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,IC50,'=',88.0,nM,7.06,233.31,CHEMBL1136769,7.055517327849832
CHEMBL117698,,IC50,'=',5.0,nM,8.3,745.81,CHEMBL1145865,8.301029995663981
CHEMBL440554,CC[C@H](C)[C@H](C(=O)O)N1C[C@H](CN2CCC(c3cc(Cc4ccc(OC(F)(F)F)cc4)nn3CC)CC2)[C@@H](c2cccc(F)c2)C1,IC50,'=',3600.0,nM,5.44,644.75,CHEMBL1147446,5.443697499232712
CHEMBL420333,COC(=O)C1C2CCC(C[C@@H]1OC(c1ccc(I)cc1)c1ccc(I)cc1)N2C,IC50,'=',909.0,nM,6.04,617.26,CHEMBL1129654,6.041436116778033
CHEMBL4104150,[O-][S+](Cc1ccc(Cl)s1)C(c1ccccc1)c1ccccc1,IC50,'=',12800.0,nM,4.89,346.90,CHEMBL4028886,4.892790030352131
CHEMBL4074404,[O-][S+](Cc1cccs1)C(c1ccccc1)c1ccc(Br)cc1,IC50,'=',2400.0,nM,5.62,391.36,CHEMBL4028886,5.619788758288394
CHEMBL567932,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@H]1CCNC1,IC50,'=',744.0,nM,6.13,296.41,CHEMBL1156048,6.128427064454121
CHEMBL4447340,CC1=C(c2cccc(O)c2)[C@H](c2ccc(OCCN3CC(CF)C3)cc2)Oc2ccc(O)cc21,IC50,'=',390.0,nM,6.41,461.53,CHEMBL4330143,6.4089353929735005
CHEMBL281288,C=C[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C,IC50,'=',1.2,nM,8.92,261.80,CHEMBL1159182,8.920818753952375
