molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pIC50
CHEMBL113136,CN(C)C[C@H]1C2CCC(CC2)[C@@H]1c1cccc(Cl)c1,IC50,'=',44.0,nM,7.36,277.84,CHEMBL1136239,7.356547323513812
CHEMBL506137,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(F)cc1C,IC50,'=',5.0,nM,8.3,301.36,CHEMBL1152169,8.301029995663981
CHEMBL576036,CCC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,IC50,'=',224.0,nM,6.65,282.39,CHEMBL1156048,6.649751981665837
CHEMBL4091567,Fc1ccc(C(OCCN2CCN(c3ccc(Cl)cc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',1590.0,nM,5.8,442.94,CHEMBL4004887,5.798602875679548
CHEMBL257389,C=C(F)CN(CCOC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,IC50,'=',3.9,nM,8.41,312.41,CHEMBL1143093,8.4089353929735
CHEMBL255448,COCCN(C)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN,IC50,'=',1100.0,nM,5.96,268.38,CHEMBL1143093,5.958607314841775
CHEMBL2219885,c1ccc(COC(c2ccccc2)C2CNC2)cc1,IC50,'=',2299.0,nM,5.64,253.35,CHEMBL3886211,5.638461028730721
CHEMBL3673166,Clc1ccc(C23CCN(CC2)Cc2cc(Oc4cnccn4)ccc23)cc1Cl,IC50,'=',160.7,nM,6.79,412.32,CHEMBL3639048,6.793984123236656
CHEMBL3673177,Fc1ccc(C23CCN(Cc4cc(-c5ccc(C(F)(F)F)nn5)ccc42)C3)cc1Cl,IC50,'=',798.5,nM,6.1,433.84,CHEMBL3639048,6.097725079525498
CHEMBL404317,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1C,IC50,'=',26.0,nM,7.58,318.80,CHEMBL1141595,7.585026652029182
CHEMBL256816,CNCc1ccccc1Oc1ccc(Cl)cc1Cl,IC50,'=',42.0,nM,7.38,282.17,CHEMBL1141595,7.376750709602099
CHEMBL4229008,C[C@]1(O)CC[C@@](CN)(c2ccc(Cl)c(Cl)c2)CC1,IC50,'=',9572.0,nM,5.02,288.22,CHEMBL4219032,5.0189973100586
CHEMBL567944,CC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,IC50,'=',8900.0,nM,5.05,282.39,CHEMBL1156048,5.050609993355087
CHEMBL3311308,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,IC50,'<',100000.0,nM,,305.40,CHEMBL3351646,4.0
CHEMBL3323187,CN1Cc2cc(NCCO)ccc2C(c2ccc3sccc3c2)C1,IC50,'=',9100.0,nM,5.04,338.48,CHEMBL3351632,5.040958607678906
CHEMBL2036265,CNC1CC=C(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1.Cl,IC50,'=',1300.0,nM,5.89,386.95,CHEMBL2034871,5.886056647693163
CHEMBL574920,CNC[C@@H](O)[C@H](c1cccc(Br)c1)n1ccc2ccccc21,IC50,'=',14.0,nM,7.85,359.27,CHEMBL1155200,7.853871964321762
CHEMBL576170,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2ccccc21,IC50,'=',11.0,nM,7.96,298.36,CHEMBL1155200,7.958607314841775
CHEMBL3613150,O=C(NCCN1CCC(Cc2ccccc2)CC1)c1ccc(-c2ccccc2)cc1,IC50,'=',472.0,nM,6.33,398.55,CHEMBL3611988,6.3260580013659125
CHEMBL4283496,Brc1ccc(N2CCN(CCCOc3ccc4ccccc4c3)CC2)cc1,IC50,'=',2850.0,nM,5.54,425.37,CHEMBL4270660,5.54515513999149
CHEMBL486278,COc1ccc(CC(C)(C)NC[C@H](O)COc2cccc3[nH]c(=O)[nH]c23)cc1,IC50,'=',600.0,nM,6.22,385.46,CHEMBL1154613,6.221848749616356
CHEMBL3334800,CN(C)CCC(c1ccc(Cl)c(Cl)c1)N1CCCC1,IC50,'=',205.7,nM,6.69,301.26,CHEMBL3352559,6.686765708305276
CHEMBL3634745,O=c1ccc(-c2ccc(OCc3ccc4ccccc4n3)cc2)c(-c2ccc(F)cc2)[nH]1,IC50,'<',1200.0,nM,,422.46,CHEMBL3632475,5.920818753952375
CHEMBL1118,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,IC50,'=',1500.0,nM,5.82,263.38,CHEMBL2384999,5.823908740944319
CHEMBL572163,CC(C)(Cc1ccc2ccccc2c1)NC[C@@H](O)COc1ccc(CCC(=O)O)cc1,IC50,'=',16000.0,nM,4.8,421.54,CHEMBL1154613,4.795880017344075
CHEMBL509373,Cc1ccccc1OC1c2ccccc2CC1(O)CN,IC50,'=',75.0,nM,7.12,269.34,CHEMBL1152169,7.1249387366083
CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,IC50,'=',630.96,nM,6.2,238.33,CHEMBL2390840,6.199998172182031
CHEMBL407803,CN1C2CCC1C(C(=O)NCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,IC50,'=',2258.0,nM,5.65,611.66,CHEMBL1136813,5.646276062411051
CHEMBL343369,,IC50,'=',7.3,nM,8.14,764.77,CHEMBL1131616,8.136677139879543
CHEMBL2096875,Cc1ccc([C@@H]2CC3CCC([C@@H]2c2ccccc2)N3C)cc1,IC50,'=',4850.0,nM,5.31,291.44,CHEMBL1140295,5.314258261397736
CHEMBL4593487,[O-][S+](Cc1cscn1)C(c1ccccc1)c1ccc(Br)cc1,IC50,'=',109100.0,nM,,392.34,CHEMBL4376858,3.962175249411658
CHEMBL4444833,Cc1ccc(C(c2ccc(C)cc2)[S+]([O-])Cc2cncs2)cc1,IC50,'=',215500.0,nM,,341.50,CHEMBL4376858,3.6665527255032497
CHEMBL256397,CC(C)N(C(=O)[C@@]1(c2ccccc2)CC1CN)C(C)C,IC50,'=',2800.0,nM,5.55,274.41,CHEMBL1143218,5.552841968657781
CHEMBL461143,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(C)c1C,IC50,'=',3.0,nM,8.52,297.40,CHEMBL1152169,8.522878745280337
CHEMBL584152,CNC[C@@H](O)[C@H](c1cccc(F)c1)n1ccc2c(Cl)cccc21,IC50,'=',64.0,nM,7.19,332.81,CHEMBL1155200,7.1938200260161125
CHEMBL562476,CNC[C@@H](O)[C@H](c1ccccc1)n1ccc2ccccc21,IC50,'=',28.0,nM,7.55,280.37,CHEMBL1155200,7.552841968657781
CHEMBL3331504,Clc1ccc(CN(C2CCCCC2)C2CNC2)cc1,IC50,'=',518.0,nM,6.29,278.83,CHEMBL3352820,6.285670240254767
CHEMBL637,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',535.0,nM,6.27,277.41,CHEMBL1158540,6.2716462179787715
CHEMBL3323109,CN1Cc2ccccc2C(c2ccc3ncccc3c2)C1,IC50,'=',1000.0,nM,6.0,274.37,CHEMBL3351632,6.0
CHEMBL3323093,CN1Cc2ccccc2C(c2cccc3occc23)C1,IC50,'=',22.0,nM,7.66,263.34,CHEMBL3351632,7.657577319177793
CHEMBL657,CN(C)CCOC(c1ccccc1)c1ccccc1,IC50,'=',3542.0,nM,5.45,255.36,CHEMBL1909046,5.450751443145944
CHEMBL578841,CNC[C@@H](O)[C@H](c1ccccc1C)n1ccc2ccccc21,IC50,'=',232.0,nM,6.63,294.40,CHEMBL1155200,6.634512015109101
CHEMBL345442,CCCN(c1ccncc1)n1cc(C#N)c2ccccc21,IC50,'=',750.0,nM,6.12,276.34,CHEMBL1129670,6.1249387366083
CHEMBL388759,CN1[C@H]2CC[C@@H]1[C@@H](c1ncc(-c3ccc(Br)cc3)s1)[C@@H](c1ccc(Cl)cc1)C2,IC50,'=',960.0,nM,6.02,473.87,CHEMBL1146223,6.017728766960431
CHEMBL577138,CNC[C@@H](O)[C@H](c1cccc(C(F)(F)F)c1)n1ccc2ccccc21,IC50,'=',54.0,nM,7.27,348.37,CHEMBL1155200,7.267606240177032
CHEMBL1201066,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1.Cl,IC50,'=',2550.0,nM,5.59,313.87,CHEMBL4431391,5.5934598195660445
CHEMBL4442592,Brc1ccc(N2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'=',1200.0,nM,5.92,517.48,CHEMBL4431391,5.920818753952375
CHEMBL4462562,Fc1ccc(N2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)c(F)c1,IC50,'=',2160.0,nM,5.67,474.56,CHEMBL4431391,5.665546248849069
CHEMBL562115,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2CC#CCF,IC50,'=',22.48,nM,7.65,329.42,CHEMBL2203057,7.648203693102976
CHEMBL3593399,CN(C)C(=O)[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1.Cl,IC50,'=',0.77,nM,9.11,353.68,CHEMBL3593224,9.113509274827518
CHEMBL3593397,Cl.NC(=O)[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,IC50,'=',52.0,nM,7.28,325.62,CHEMBL3593224,7.2839966563652006
CHEMBL3593393,Cl.OC[C@@H]1CNCCO[C@@H]1c1ccc(Cl)c(Cl)c1,IC50,'=',8.5,nM,8.07,312.62,CHEMBL3593224,8.070581074285707
CHEMBL448689,CSc1ccc(Oc2ccc(Cl)cc2CN(C)C)cc1,IC50,'=',4900.0,nM,5.31,307.85,CHEMBL1155050,5.309803919971486
CHEMBL443922,CN(C)Cc1ccccc1Oc1ccc(Cl)c(Cl)c1,IC50,'=',290.0,nM,6.54,296.20,CHEMBL1155050,6.5376020021010435
CHEMBL493057,CN(C)Cc1ccccc1Sc1cccc(C(F)(F)F)c1,IC50,'=',2000.0,nM,5.7,311.37,CHEMBL1155050,5.698970004336019
CHEMBL491268,CN(C)Cc1ccccc1Cc1ccc(Cl)c(Cl)c1,IC50,'=',1300.0,nM,5.89,294.23,CHEMBL1155050,5.886056647693163
CHEMBL2430695,O=C1NCC(c2ccc(Cl)c(Cl)c2)C1c1ccccc1,IC50,'=',865.7,nM,6.06,306.19,CHEMBL2429823,6.062632582482711
CHEMBL453061,Cc1ccccc1O[C@H]1CC[C@@H](N)c2ccccc21,IC50,'=',630.0,nM,6.2,253.34,CHEMBL1157521,6.200659450546418
CHEMBL577504,Cc1cn([C@@H](c2ccccc2)[C@@H](O)CN)c2ccccc12,IC50,'=',321.0,nM,6.49,280.37,CHEMBL1155305,6.493494967595128
CHEMBL202479,CCCC(C(=O)c1ccc(I)cc1)N1CCCC1,IC50,'=',46.5,nM,7.33,357.24,CHEMBL1138144,7.332547047110046
CHEMBL204288,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCCC1,IC50,'=',800.0,nM,6.1,314.26,CHEMBL1138144,6.096910013008056
CHEMBL205028,CCCCNC(CCC)C(=O)c1ccc(Cl)c(Cl)c1,IC50,'=',2520.0,nM,5.6,302.25,CHEMBL1138144,5.598599459218456
CHEMBL202410,C=CCC(C(=O)c1ccc(C)cc1)N1CCCC1,IC50,'=',88.0,nM,7.06,243.35,CHEMBL1138144,7.055517327849832
CHEMBL4101722,C(=C/c1ccccc1)\CN1CCN(CCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,IC50,'=',1760.0,nM,5.75,464.62,CHEMBL4004887,5.7544873321858505
CHEMBL4060900,C(=C/c1ccccc1)\CN1CCN(CCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,IC50,'=',1327.0,nM,5.88,478.64,CHEMBL4004887,5.877129077135565
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,IC50,'=',110.0,nM,6.96,450.57,CHEMBL4004887,6.958607314841775
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',3300.0,nM,5.48,303.36,CHEMBL1140295,5.481486060122113
CHEMBL426178,Cc1ccc([C@@H]2CC3CCC([C@@H]2c2ccc(C)cc2)N3C)cc1,IC50,'=',13000.0,nM,4.89,305.47,CHEMBL1140295,4.886056647693163
CHEMBL4093756,CCOC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,IC50,'=',3980.0,nM,5.4,473.94,CHEMBL4007505,5.400116927926312
CHEMBL462401,CNC[C@@]1(O)Cc2ccccc2[C@H]1Oc1ccccc1C,IC50,'=',770.0,nM,6.11,283.37,CHEMBL1152169,6.113509274827518
CHEMBL3310485,Fc1cccc(OC(CC2CNC2)c2ccc(Cl)c(F)c2)c1,IC50,'=',14.6,nM,7.84,323.77,CHEMBL3352322,7.835647144215563
CHEMBL3310487,Fc1cc(C(CC2CNC2)Oc2ccccc2Cl)ccc1Cl,IC50,'=',30.8,nM,7.51,340.23,CHEMBL3352322,7.511449283499555
CHEMBL595063,NCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',445.0,nM,6.35,283.40,CHEMBL1152596,6.351639989019068
CHEMBL451460,c1ccc2cc(OCC3CCNC3)ccc2c1,IC50,'=',1400.0,nM,5.85,227.31,CHEMBL1153958,5.853871964321762
CHEMBL469607,CN(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,IC50,'=',3000.0,nM,5.52,240.35,CHEMBL1153958,5.522878745280337
CHEMBL565309,CNC[C@H](O)[C@@H](c1ccccc1)n1ccc2ccccc21,IC50,'=',79.0,nM,7.1,280.37,CHEMBL1155305,7.102372908709558
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,'=',3.4,nM,8.47,266.39,CHEMBL1138600,8.468521082957745
CHEMBL1644473,Clc1ccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3)cc1,IC50,'=',347.0,nM,6.46,237.73,CHEMBL1641536,6.459670525209126
CHEMBL3331479,Cc1ccc(N(Cc2ccc3ccccc3c2)C2CNC2)cc1,IC50,'=',597.0,nM,6.22,302.42,CHEMBL3352820,6.224025668870631
CHEMBL3331503,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1.Cl,IC50,'=',45.2,nM,7.34,323.70,CHEMBL3352820,7.3448615651886175
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',515.0,nM,6.29,297.42,CHEMBL3352820,6.288192770958809
CHEMBL402000,CCc1cc(Cl)ccc1Oc1ccncc1CN(C)C,IC50,'=',18.0,nM,7.75,290.79,CHEMBL1145616,7.7447274948966935
CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,IC50,'=',100.0,nM,7.0,314.30,CHEMBL1139231,7.0
CHEMBL374634,CCCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,IC50,'=',63.0,nM,7.2,300.27,CHEMBL1139231,7.200659450546418
CHEMBL486043,Cc1ccccc1O[C@H]1C[C@H](N)c2ccccc21,IC50,'=',840.0,nM,6.08,239.32,CHEMBL1157521,6.075720713938118
CHEMBL446570,CN[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21,IC50,'=',660.0,nM,6.18,253.34,CHEMBL1157521,6.180456064458132
CHEMBL469810,N#Cc1ccc2cc(CO[C@H]3CCNC3)ccc2c1,IC50,'=',6800.0,nM,5.17,252.32,CHEMBL1153958,5.167491087293763
CHEMBL446230,CCN([C@@H]1CCNC1)S(=O)(=O)c1ccc2ccccc2c1,IC50,'=',2600.0,nM,5.58,304.42,CHEMBL1153958,5.585026652029182
CHEMBL471035,COCC(Oc1ccc2ccccc2c1)C1CCNCC1,IC50,'=',827.0,nM,6.08,285.39,CHEMBL1153958,6.082494490447453
CHEMBL465515,Fc1ccc2cc(CCN3CCNCC3)ccc2c1,IC50,'=',10500.0,nM,4.98,258.34,CHEMBL1153958,4.978810700930062
CHEMBL450813,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]1CCNC1,IC50,'=',37.0,nM,7.43,315.24,CHEMBL1155868,7.431798275933005
CHEMBL439849,N#Cc1ccc2[nH]cc(CCCCN3CCN(c4ccc5oc(C(N)=O)cc5c4)CC3)c2c1,IC50,'=',158.1,nM,6.8,441.54,CHEMBL5046241,6.801068130067791
CHEMBL403759,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN(C)C,IC50,'<',10000.0,nM,,280.44,CHEMBL1143093,5.0
CHEMBL210026,Oc1cccc(CC(c2ccccc2)N2CCNCC2)c1,IC50,'=',14.0,nM,7.85,282.39,CHEMBL1146859,7.853871964321762
CHEMBL383081,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cc(C(N)=O)ccc21,IC50,'=',1100.0,nM,5.96,349.26,CHEMBL1139648,5.958607314841775
CHEMBL4532229,FC(F)(F)c1cccc(N2CCN(CCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)c1,IC50,'=',2480.0,nM,5.61,506.58,CHEMBL4431391,5.605548319173784
CHEMBL3331506,Fc1ccccc1N(Cc1ccc(Cl)cc1)C1CNC1,IC50,'=',179.0,nM,6.75,290.77,CHEMBL3352820,6.747146969020107
CHEMBL3334799,CN(C)CCC(c1ccc(Cl)c(Cl)c1)N1CCNCC1,IC50,'=',427.6,nM,6.37,316.28,CHEMBL3352559,6.36896230346326
CHEMBL4473574,[O-][S@+](Cc1cscn1)[C@H](c1ccccc1)c1ccc(Br)cc1,IC50,'=',52560.0,nM,4.28,392.34,CHEMBL4376858,4.279344643448276
CHEMBL386224,CCOc1ccccc1CC(c1ccccc1)N1CCNCC1,IC50,'=',16.0,nM,7.8,310.44,CHEMBL1145304,7.795880017344075
CHEMBL425961,c1ccc(C(Cc2ccc3ccccc3c2)N2CCNCC2)cc1,IC50,'<',400.0,nM,,316.45,CHEMBL1145304,6.3979400086720375
CHEMBL4800073,C[C@H]1CCCN1Cc1nc2cc(NC(=O)c3ccc4cnccc4c3)ccc2[nH]1,IC50,'=',8.7,µM,,385.47,CHEMBL5169023,5.060480747381382
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,IC50,'=',186.0,nM,6.73,303.36,CHEMBL1133495,6.730487055782084
CHEMBL592374,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,IC50,'=',71.4,nM,7.15,228.12,CHEMBL3352559,7.146301788223826
CHEMBL668,CNCCCC1c2ccccc2C=Cc2ccccc21,IC50,'=',17.0,nM,7.77,263.38,CHEMBL1649335,7.769551078621726
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,IC50,'=',64.6,nM,7.19,314.86,CHEMBL2429823,7.189767482004916
CHEMBL2430689,O=C1NCC(c2ccc(Cl)cc2)C1c1ccccc1Cl,IC50,'=',3570.0,nM,5.45,306.19,CHEMBL2429823,5.447331783887806
CHEMBL2430681,O=C1NCC(c2ccc(Cl)cc2)C1c1ccc(Cl)cc1,IC50,'=',5176.0,nM,5.29,306.19,CHEMBL2429823,5.286005732339356
CHEMBL2430686,O=C1NCC(c2cccc(Cl)c2)C1c1ccc(Cl)c(Cl)c1,IC50,'=',2745.0,nM,5.56,340.64,CHEMBL2429823,5.561457651213889
CHEMBL2430687,O=C1NCC(c2ccccc2Cl)C1c1ccc(Cl)c(Cl)c1,IC50,'=',2521.0,nM,5.6,340.64,CHEMBL2429823,5.598427154323554
CHEMBL1224224,CN(C)CCC(c1ccc2ccccc2c1)n1ncnn1,IC50,'=',264.0,nM,6.58,281.36,CHEMBL1221386,6.578396073130169
CHEMBL1224382,CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(C)n1,IC50,'=',19.8,nM,7.7,300.19,CHEMBL1221386,7.703334809738469
CHEMBL529437,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,IC50,'=',0.63,µM,,339.82,CHEMBL5209561,6.200659450546418
CHEMBL4438467,COc1ccccc1N1CCN(CCCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,IC50,'=',10000.0,nM,5.0,482.63,CHEMBL4431391,5.0
CHEMBL559654,Clc1ccc(Cl)c(OC(c2cccnc2)C2CCNCC2)c1,IC50,'=',84.0,nM,7.08,337.25,CHEMBL1151858,7.075720713938118
CHEMBL559456,Clc1cccc(OC(c2cccnc2)C2CCNCC2)c1Cl,IC50,'=',128.0,nM,6.89,337.25,CHEMBL1151858,6.892790030352131
CHEMBL549825,Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,IC50,'=',9.0,nM,8.05,337.25,CHEMBL1151858,8.045757490560675
CHEMBL4762006,CCNc1ncc2c(n1)N(C)CCN(c1cccc(OC(CCN(C)C)c3ccccc3)c1)C2=O,IC50,'=',1862.0,nM,5.73,474.61,CHEMBL4706691,5.730020323354676
CHEMBL4785616,CCNc1ncc2c(n1)N(C)CCN(c1cccc(O[C@@H](CCNC)c3cccs3)c1)C2=O,IC50,'=',46.0,nM,7.34,466.61,CHEMBL4706691,7.337242168318426
CHEMBL4745144,CNCC[C@H](Oc1cccc(N2CCN(C)c3nc(N)ncc3C2=O)c1)c1cccs1,IC50,'=',7.0,nM,8.15,438.56,CHEMBL4706691,8.154901959985743
CHEMBL257481,CNCc1cc(C(=O)NC)ccc1Oc1ccc(Cl)cc1OC,IC50,'=',78.0,nM,7.11,334.80,CHEMBL1141595,7.107905397309519
CHEMBL403071,CNCc1ccccc1Oc1ccc(Cl)cc1C,IC50,'=',22.0,nM,7.66,261.75,CHEMBL1141595,7.657577319177793
CHEMBL257424,CN(C)Cc1ccccc1Oc1cccc(Cl)c1,IC50,'=',82.0,nM,7.09,261.75,CHEMBL1141595,7.086186147616283
CHEMBL249134,CN(C)CC1CC1c1ccc2cc(C#N)ccc2c1,IC50,'=',560.0,nM,6.25,250.34,CHEMBL1139814,6.251811972993799
CHEMBL3703739,NC(=O)c1ccc(-c2cc3c(cc2F)C(c2ccc(Cl)c(Cl)c2)CNC3)cc1,IC50,'=',23.3,nM,7.63,415.30,CHEMBL3639176,7.632644078973981
CHEMBL3703730,FC(F)(F)c1ccc(-c2ccc3c(c2)CNCC3c2ccc(Cl)c(Cl)c2)nn1,IC50,'=',13.0,nM,7.89,424.25,CHEMBL3639176,7.886056647693163
CHEMBL3703728,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3cnccn3)cc21,IC50,'=',132.7,nM,6.88,384.31,CHEMBL3639176,6.877129077135565
CHEMBL4128926,CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,IC50,'=',3.4,nM,8.47,583.78,CHEMBL4118122,8.468521082957745
CHEMBL1696,CNCCCN1c2ccccc2CCc2ccccc21.Cl,IC50,'=',0.0063,µM,,302.85,CHEMBL5209561,8.200659450546418
CHEMBL668,CNCCCC1c2ccccc2C=Cc2ccccc21,IC50,'=',9.1,nM,8.04,263.38,CHEMBL1140203,8.040958607678906
CHEMBL251694,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,IC50,'=',61.0,nM,7.21,277.41,CHEMBL4229328,7.214670164989233
CHEMBL4227980,N[C@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,'=',4.0,nM,8.4,292.21,CHEMBL4219032,8.397940008672037
CHEMBL4226362,CN(C)C[C@]1(c2ccc(Cl)c(Cl)c2)CC[C@@](C)(O)CC1,IC50,'=',3.0,nM,8.52,316.27,CHEMBL4219032,8.522878745280337
CHEMBL4228353,Clc1ccc([C@@]23CNCC2C3)cc1Cl,IC50,'=',103.0,nM,6.99,228.12,CHEMBL4219032,6.987162775294828
CHEMBL4226362,CN(C)C[C@]1(c2ccc(Cl)c(Cl)c2)CC[C@@](C)(O)CC1,IC50,'=',13.0,nM,7.89,316.27,CHEMBL4219032,7.886056647693163
CHEMBL477580,CC(C)C(=O)N(Cc1cc(Cl)cc(Cl)c1Cl)[C@H]1CCNC1,IC50,'=',29.0,nM,7.54,349.69,CHEMBL1155868,7.5376020021010435
CHEMBL446281,CC(C)(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,IC50,'<',322.0,nM,,329.27,CHEMBL1155868,6.492144128304169
CHEMBL447750,CC(C)(C)c1ccc(C2CCC(CN)O2)cc1,IC50,'=',2322.0,nM,5.63,233.35,CHEMBL1152751,5.634137784597445
CHEMBL512736,COc1ccc(F)cc1[C@H]1CC[C@H](CCN)O1,IC50,'<',10000.0,nM,,239.29,CHEMBL1152751,5.0
CHEMBL3331502,Clc1cccc(CN(CC2CNC2)c2ccccc2)c1Cl.O=C(O)C(F)(F)F,IC50,'=',17.6,nM,7.75,435.27,CHEMBL3352820,7.7544873321858505
CHEMBL3331508,Clc1ccccc1CN(CC1CNC1)c1ccccc1.O=C(O)C(F)(F)F,IC50,'=',1.6,nM,8.8,400.83,CHEMBL3352820,8.795880017344075
CHEMBL451652,COc1ccc(C2CCC(CN)O2)cc1,IC50,'=',92.0,nM,7.04,207.27,CHEMBL1152751,7.036212172654444
CHEMBL442843,COc1ccc(F)cc1[C@H]1CC[C@H](CN)O1,IC50,'<',10000.0,nM,,225.26,CHEMBL1152751,5.0
CHEMBL456222,COc1ccc(F)cc1C[C@H]1CC[C@H](CCN)O1,IC50,'=',1774.0,nM,5.75,253.32,CHEMBL1152751,5.751046384504292
CHEMBL3703725,CNc1ccc(-c2ccc3c(c2)CNCC3c2ccc(F)cc2)nn1,IC50,'=',150.1,nM,6.82,334.40,CHEMBL3639176,6.823619307756729
CHEMBL506874,CNC[C@@H](O)[C@H](c1ccccc1)N(C)c1cccc2ccccc12,IC50,'=',120.0,nM,6.92,320.44,CHEMBL1138600,6.920818753952375
CHEMBL467323,CNC[C@@H](O)[C@H](c1cccc(F)c1)N(C)c1ccccc1,IC50,'=',12.0,nM,7.92,288.37,CHEMBL1138600,7.920818753952375
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,IC50,'=',0.93,nM,9.03,266.39,CHEMBL1158056,9.031517051446064
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,IC50,'=',3.0,nM,8.52,313.40,CHEMBL1152153,8.522878745280337
CHEMBL461330,CNCC[C@H](c1ccccc1)n1c(=O)n(C)c2ccccc21,IC50,'=',463.0,nM,6.33,295.39,CHEMBL1152153,6.334419008982047
CHEMBL516965,CNCC[C@H](c1ccccc1)n1c(=O)n(C(C)C)c2cccc(F)c21,IC50,'=',30.0,nM,7.52,341.43,CHEMBL1152153,7.522878745280337
CHEMBL288826,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,IC50,'=',2210.0,nM,5.66,426.60,CHEMBL4004887,5.655607726314889
CHEMBL3612830,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,IC50,'=',2020.0,nM,5.7,495.49,CHEMBL4004887,5.694648630553377
CHEMBL4085703,COC1NN=C(C[S+]([O-])C(c2ccccc2)c2ccccc2)S1,IC50,'=',145800.0,nM,,346.48,CHEMBL4028886,3.836242476018044
CHEMBL4104150,[O-][S+](Cc1ccc(Cl)s1)C(c1ccccc1)c1ccccc1,IC50,'=',68400.0,nM,4.17,346.90,CHEMBL4028886,4.164943898279883
