molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pIC50
CHEMBL141034,CN1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,IC50,'=',14.0,nM,7.85,431.42,CHEMBL2346641,7.853871964321762
CHEMBL2347702,CC(C)(C)OC(=O)N1CCC(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)CC1,IC50,'<',1000.0,nM,,517.51,CHEMBL2346641,6.0
CHEMBL4250502,O=C(NCCCN1CCN(c2ccccc2)CC1)c1ccc2ccccc2n1,IC50,'<',10000.0,nM,,374.49,CHEMBL4229444,5.0
CHEMBL2337606,Clc1cccc(Cl)c1O[C@H](c1ccccc1)[C@@H]1CCNC1,IC50,'=',39.81,nM,7.4,322.24,CHEMBL2331276,7.400007822415902
CHEMBL2337595,Clc1cccc(O[C@H](c2ccccc2)[C@@H]2CCNC2)c1,IC50,'=',2.512,nM,8.6,287.79,CHEMBL2331276,8.599980364934842
CHEMBL3407785,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)[C@H](O)[C@@H]2O,IC50,'<',10.0,nM,,503.38,CHEMBL4007505,8.0
CHEMBL4071830,CNc1nc(C#Cc2ccc(Br)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,IC50,'<',10.0,nM,,504.37,CHEMBL4007505,8.0
CHEMBL4644166,CCOC(=O)Cc1nn(CNC(=O)CCN2CCN(c3ccc(C(=O)OC)cc3)CC2)c(=O)c2ccccc12,IC50,'=',1600.0,nM,5.8,535.60,CHEMBL4610042,5.795880017344075
CHEMBL2333619,CCNc1cc(C(F)(F)F)cc(COCC2(c3ccc(F)cc3)CCN(C)CC2)n1,IC50,'=',4.8,nM,8.32,425.47,CHEMBL2331544,8.318758762624412
CHEMBL4642668,CCOC(=O)Cc1nn(CNC(=O)CCN2CCN(c3ccc(C)c(C)c3)CC2)c(=O)c2c(F)cccc12,IC50,'=',628.0,nM,6.2,523.61,CHEMBL4610042,6.2020403562628035
CHEMBL4647041,CCOC(=O)Cc1nn(CNC(=O)CCN2CCN(c3cccc(C)c3C)CC2)c(=O)c2cc(F)ccc12,IC50,'=',141.0,nM,6.85,523.61,CHEMBL4610042,6.85078088734462
CHEMBL4646798,CCOC(=O)Cc1nn(CNC(=O)CCN2CCN(c3ccccc3OCC)CC2)c(=O)c2ccccc12,IC50,'=',6790.0,nM,5.17,521.62,CHEMBL4610042,5.168130225719498
CHEMBL4632406,CCOC(=O)Cc1nn(CNC(=O)CN2CCN(c3cccc(C)c3C)CC2)c(=O)c2cc(F)ccc12,IC50,'=',721.0,nM,6.14,509.58,CHEMBL4610042,6.142064735280571
CHEMBL4557158,Clc1ccc(N2CCN(CCCCn3nnnc3C(c3ccccc3)c3ccccc3)CC2)cc1,IC50,'<',10000.0,nM,,487.05,CHEMBL4431391,5.0
CHEMBL4579759,COc1ccccc1N1CCN(CCCn2nnnc2C(c2ccccc2)c2ccccc2)CC1,IC50,'<',10000.0,nM,,468.61,CHEMBL4431391,5.0
CHEMBL562115,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2CC#CCF,IC50,'=',239.77,nM,6.62,329.42,CHEMBL2203057,6.620205156723018
CHEMBL151420,Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4ccc(OCCF)c(N5CCN(C)CC5)c4)cc3)c(C)c2)no1,IC50,'=',900.0,nM,6.05,529.62,CHEMBL1133697,6.045757490560675
CHEMBL3593392,Cl.OC[C@@]1(c2ccc(Cl)c(Cl)c2)CCNCCO1,IC50,'=',200.0,nM,6.7,312.62,CHEMBL3593224,6.698970004336019
CHEMBL3593403,CC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(F)c(Cl)c1.O=C(O)/C=C/C(=O)O,IC50,'<',1000.0,nM,,416.83,CHEMBL3593224,6.0
CHEMBL403760,CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CNC,IC50,'=',4400.0,nM,5.36,266.41,CHEMBL1143093,5.356547323513812
CHEMBL481696,CNC(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)c(CN(C)C)c1,IC50,'=',10.0,nM,8.0,368.36,CHEMBL1155050,8.0
CHEMBL482293,CN(C)Cc1cc(S(N)(=O)=O)ccc1Sc1cccc(C(F)(F)F)c1,IC50,'=',30.0,nM,7.52,390.45,CHEMBL1155050,7.522878745280337
CHEMBL453493,CN(C)Cc1ccccc1C(=O)c1ccc(Cl)c(Cl)c1,IC50,'=',50.0,nM,7.3,308.21,CHEMBL1155050,7.301029995663981
CHEMBL2430700,O=C1NCC(c2ccc(Cl)cc2)C1c1ccc2ccccc2c1,IC50,'=',6451.0,nM,5.19,321.81,CHEMBL2429823,5.19037295810595
CHEMBL486236,CCN(CC)[C@@H]1C[C@H](Oc2ccccc2C)c2ccccc21,IC50,'=',3000.0,nM,5.52,295.43,CHEMBL1157521,5.522878745280337
CHEMBL378073,CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2cccc(OC)c2C1,IC50,'=',386.0,nM,6.41,396.51,CHEMBL1138933,6.413412695328245
CHEMBL209262,CCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2cccc(OC)c2C1,IC50,'=',64.0,nM,7.19,382.48,CHEMBL1138933,7.1938200260161125
CHEMBL210656,COc1cccc2c1CC(N(C)CCCc1c[nH]c3ccc(F)cc13)CO2,IC50,'=',15.0,nM,7.82,368.45,CHEMBL1138933,7.823908740944319
CHEMBL385353,NC(=O)c1ccc(F)c2c1CC(N(CCCCc1c[nH]c3ccc(F)cc13)CC1CC1)CO2,IC50,'=',82.4,nM,7.08,453.53,CHEMBL1138933,7.084072788302884
CHEMBL201977,CCCC(CN1CCCC1)C(=O)c1ccc(Cl)c(Cl)c1,IC50,'=',710.0,nM,6.15,314.26,CHEMBL1138144,6.1487416512809245
CHEMBL396540,CN(C)C1CC=C(c2c[nH]c3ccc(Br)cc23)CC1,IC50,'=',5.3,nM,8.28,319.25,CHEMBL1147933,8.275724130399212
CHEMBL214009,CCCN(CCCc1c[nH]c2ccc(F)cc12)[C@@H]1COc2c(F)ccc(C(N)=O)c2C1,IC50,'=',59.9,nM,7.22,427.50,CHEMBL1138933,7.2225731776106885
CHEMBL209784,CCCN(CCCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(C(N)=O)c2C1,IC50,'=',217.0,nM,6.66,441.52,CHEMBL1138933,6.66354026615147
CHEMBL202479,CCCC(C(=O)c1ccc(I)cc1)N1CCCC1,IC50,'=',197.0,nM,6.71,357.24,CHEMBL1138144,6.705533773838407
CHEMBL2093958,CCOC(=O)[C@@H](c1ccccc1)[C@@H]1CCCCN1.Cl,IC50,'<',10000.0,nM,,283.80,CHEMBL1143600,5.0
CHEMBL113136,CN(C)C[C@H]1C2CCC(CC2)[C@@H]1c1cccc(Cl)c1,IC50,'=',303.0,nM,6.52,277.84,CHEMBL1136239,6.518557371497695
CHEMBL288826,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,IC50,'<',10000.0,nM,,426.60,CHEMBL4004887,5.0
CHEMBL3613151,O=C(NCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,IC50,'<',10000.0,nM,,412.58,CHEMBL4004887,5.0
CHEMBL4066973,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OC)C[C@H]12,IC50,'<',10.0,nM,,459.92,CHEMBL4007505,8.0
CHEMBL781,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,IC50,'=',54.0,nM,7.27,284.75,CHEMBL4007505,7.267606240177032
CHEMBL446321,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1Cl,IC50,'=',700.0,nM,6.16,303.79,CHEMBL1152169,6.154901959985743
CHEMBL516507,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cc(F)ccc1C,IC50,'=',200.0,nM,6.7,301.36,CHEMBL1152169,6.698970004336019
CHEMBL450907,COc1ccc(F)cc1CCCC1CCC(CCN)O1,IC50,'=',2.3,nM,8.64,281.37,CHEMBL1152805,8.638272163982407
CHEMBL461143,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(C)c1C,IC50,'=',50.0,nM,7.3,297.40,CHEMBL1152169,7.301029995663981
CHEMBL454770,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccc(O)cc1C,IC50,'=',14.0,nM,7.85,299.37,CHEMBL1152169,7.853871964321762
CHEMBL514937,CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1cccc(O)c1C,IC50,'=',100.0,nM,7.0,299.37,CHEMBL1152169,7.0
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,IC50,'=',723.0,nM,6.14,228.12,CHEMBL3352322,6.140861702705469
CHEMBL3309701,Fc1ccccc1OC(CC1CNC1)c1ccc(Cl)c(Cl)c1,IC50,'=',73.8,nM,7.13,340.23,CHEMBL3352322,7.131943638176958
CHEMBL336920,CNCC[C@@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',2.6,nM,8.59,297.42,CHEMBL1152596,8.585026652029182
CHEMBL594585,NCC[C@@H](Oc1cccc2ccccc12)c1cccs1,IC50,'=',6.8,nM,8.17,283.40,CHEMBL1152596,8.167491087293763
CHEMBL126424,Fc1ccc2[nH]cc(CCCNCCOc3cccc4[nH]ccc34)c2c1,IC50,'=',24.4,nM,7.61,351.43,CHEMBL1148370,7.61261017366127
CHEMBL419240,Fc1ccc2[nH]cc(CCCNCCOc3cccc4c3OCCO4)c2c1,IC50,'=',6.3,nM,8.2,370.42,CHEMBL1148370,8.200659450546418
CHEMBL329454,COC(=O)C1C2CCC(CC1c1ccc(F)cc1)O2,IC50,'<',10000.0,nM,,264.30,CHEMBL1130119,5.0
CHEMBL448897,CN(c1ccccc1)[C@@H](c1cccc(F)c1)[C@H](O)CN,IC50,'=',439.0,nM,6.36,274.34,CHEMBL1138600,6.357535479757878
CHEMBL509228,CNC[C@@H](O)[C@@H](c1ccccc1)N(C)c1ccccc1,IC50,'=',416.0,nM,6.38,270.38,CHEMBL1138600,6.380906669373257
CHEMBL6467,CSc1ccc(CC(C)N)cc1,IC50,'=',200.0,nM,6.7,181.30,CHEMBL1671778,6.698970004336019
CHEMBL472389,CNCc1cc(F)ccc1Oc1ccccc1,IC50,'=',381.0,nM,6.42,231.27,CHEMBL1152152,6.419075024324381
CHEMBL451178,CN(C)Cc1cc(CC(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,IC50,'=',2.43,nM,8.61,353.25,CHEMBL1152152,8.614393726401687
CHEMBL527094,CNC(C)c1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,IC50,'=',41.2,nM,7.38,326.22,CHEMBL1152152,7.3851027839668655
CHEMBL449542,CCc1cc(Oc2cc(Cl)ccc2CNC)ccc1Cl,IC50,'=',20.7,nM,7.68,310.22,CHEMBL1152152,7.684029654543083
CHEMBL124278,COC(=O)C1C2CCC(C[C@@H]1OC(c1ccc(Br)cc1)c1ccc(Br)cc1)N2C,IC50,'=',2430.0,nM,5.61,523.26,CHEMBL1129654,5.614393726401688
CHEMBL259136,CNCc1cnccc1Oc1ccc(Cl)cc1Cl,IC50,'=',39.0,nM,7.41,283.16,CHEMBL1145616,7.4089353929735005
CHEMBL452376,CN(C)Cc1ccccc1Oc1ccc(Br)cc1,IC50,'=',12.0,nM,7.92,306.20,CHEMBL1155050,7.920818753952375
CHEMBL4283496,Brc1ccc(N2CCN(CCCOc3ccc4ccccc4c3)CC2)cc1,IC50,'=',830.0,nM,6.08,425.37,CHEMBL4270660,6.080921907623926
CHEMBL4277619,c1ccc(N2CCN(CCOc3ccc4ccccc4c3)CC2)nc1,IC50,'=',1080.0,nM,5.97,333.43,CHEMBL4270660,5.966576244513051
CHEMBL445794,c1ccc2cc(CO[C@H]3CCNC3)ccc2c1,IC50,'=',23.0,nM,7.64,227.31,CHEMBL1153958,7.638272163982407
CHEMBL119561,,IC50,'=',1300.0,nM,5.89,696.88,CHEMBL1145865,5.886056647693163
CHEMBL288826,O=C(NCCCN1CCC(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,IC50,'<',10000.0,nM,,426.60,CHEMBL4270660,5.0
CHEMBL512435,CNC[C@@H](O)[C@H](c1cccc(Cl)c1)N(C)c1ccccc1,IC50,'=',237.0,nM,6.62,304.82,CHEMBL1138600,6.6252516539898965
CHEMBL448900,CC(C)CC(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,IC50,'=',17.0,nM,7.77,329.27,CHEMBL1155868,7.769551078621726
CHEMBL5080857,N#Cc1ccc2[nH]cc(CN3CCN(c4ccc5c(c4)CC(CC4CCN(Cc6ccccc6)CC4)C5=O)CC3)c2c1,IC50,'=',15.86,nM,7.8,557.74,CHEMBL5046241,7.799696817018415
CHEMBL549,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,IC50,'=',5.81,nM,8.24,324.40,CHEMBL5046241,8.23582386760967
CHEMBL213652,CCCN(CCCc1c[nH]c2ccc(F)cc12)C1COc2c(F)ccc(C(N)=O)c2C1,IC50,'=',128.0,nM,6.89,427.50,CHEMBL1138933,6.892790030352131
CHEMBL404027,NC[C@@H]1C[C@@]1(C(=O)N1CCc2ccccc2C1)c1ccsc1,IC50,'=',320.0,nM,6.5,312.44,CHEMBL1143093,6.494850021680094
CHEMBL173344,C=C(C)c1ccc([C@H]2CC3CCC(N3)[C@H]2C(=O)CC)cc1,IC50,'=',0.16,nM,9.8,283.42,CHEMBL1136726,9.795880017344075
CHEMBL11,CN(C)CCCN1c2ccccc2CCc2ccccc21,IC50,'=',4.1,nM,8.39,280.42,CHEMBL4393714,8.387216143280265
CHEMBL379536,NC(=O)c1cccc(CC(c2ccccc2)N2CCNCC2)c1,IC50,'=',210.0,nM,6.68,309.41,CHEMBL1146859,6.6777807052660805
CHEMBL210126,CCc1ccccc1CC(c1ccccc1)N1CCNCC1,IC50,'=',16.0,nM,7.8,294.44,CHEMBL1146859,7.795880017344075
CHEMBL202907,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2cc(C(N)=O)c(NS(C)(=O)=O)cc21,IC50,'=',24.0,nM,7.62,442.37,CHEMBL1139648,7.619788758288394
CHEMBL439337,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(-n3ccnn3)cc21,IC50,'=',5.0,nM,8.3,373.29,CHEMBL1139648,8.301029995663981
CHEMBL206404,CNC(=O)c1cccc2c1[C@@H](NC)CC[C@H]2c1ccc(Cl)c(Cl)c1,IC50,'=',31.0,nM,7.51,363.29,CHEMBL1139648,7.508638306165727
CHEMBL536352,CCC(C)C(=O)[C@]12C(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C(=O)C(CC=C(C)C)=C2O,IC50,'=',2000.0,nM,5.7,550.82,CHEMBL3856218,5.698970004336019
CHEMBL3334794,CN(C)CCC(c1cc2ccccc2s1)N1CCCC1,IC50,'=',401.0,nM,6.4,288.46,CHEMBL3352559,6.396855627379818
CHEMBL5170676,N#Cc1ccc2[nH]cc(CCCCN3CCC(c4cn(-c5ccc(Oc6ccc(Cl)cc6)cc5)c(C5CCCC5)n4)CC3)c2c1,IC50,'=',13.83,nM,7.86,618.22,CHEMBL5154874,7.859177819890689
CHEMBL1272092,COc1c(C)nc(C)nc1C(=O)NCCN1CCN(c2cccc(Cl)c2Cl)CC1.Cl,IC50,'=',646.0,nM,6.19,474.82,CHEMBL1268978,6.189767482004916
CHEMBL264262,NCCc1c[nH]c2ccc(OCCOCCOCCS)cc12,IC50,'=',99000.0,nM,4.0,324.45,CHEMBL1141947,4.00436480540245
CHEMBL198525,O=C(CCCCC1SCC2NC(=O)NC21)NCCN1CC=C(c2c[nH]c3ccccc23)CC1,IC50,'=',30.0,nM,7.52,467.64,CHEMBL1141947,7.522878745280337
CHEMBL4438894,[O-][S@+](Cc1cncs1)[C@H](c1ccccc1)c1ccc(Br)cc1,IC50,'=',29700.0,nM,4.53,392.34,CHEMBL4376858,4.527243550682788
CHEMBL421167,COC(=O)C1C(c2ccc(Cl)c(Cl)c2)CC2[C@@H](O)CC1N2C,IC50,'=',1450.0,nM,5.84,344.24,CHEMBL1134553,5.838631997765025
CHEMBL213030,Clc1ccccc1CC(c1nccs1)N1CCNCC1,IC50,'=',79.0,nM,7.1,307.85,CHEMBL1145304,7.102372908709558
CHEMBL214121,Fc1cccc(C(Cc2ccccc2Cl)N2CCNCC2)c1,IC50,'=',15.0,nM,7.82,318.82,CHEMBL1145304,7.823908740944319
CHEMBL3334776,Clc1ccc(C(CCN2CCOCC2)N2CCCC2)cc1Cl,IC50,'=',389.4,nM,6.41,343.30,CHEMBL3352559,6.409604052815987
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,'=',0.19,nM,9.72,306.24,CHEMBL4715859,9.721246399047171
CHEMBL3681354,CCc1c(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)nc(-c2ccc(Cl)cc2Cl)n1-c1ccc(Br)cc1,IC50,'=',298.0,nM,6.53,669.49,CHEMBL3638464,6.525783735923745
CHEMBL1852359,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccccc4Cl)c3C)CC2)c1C,IC50,'=',17.0,nM,7.77,480.06,CHEMBL3638464,7.769551078621726
CHEMBL1852374,Cc1cccc(N2CCN(C[C@@H](O)CNC(=O)c3nc(C)n(-c4ccccc4)c3C)CC2)c1C,IC50,'=',5.08,nM,8.29,461.61,CHEMBL3638464,8.29413628771608
CHEMBL3681369,Cc1ccc(-n2c(C)nc(C(=O)NCCCN3CCN(c4cccc(C)c4C)CC3)c2C)cc1,IC50,'=',5.95,nM,8.22,459.64,CHEMBL3638464,8.22548303427145
CHEMBL3331501,Cc1cccc(CN(CC2CNC2)c2ccccc2)c1.O=C(O)C(F)(F)F,IC50,'=',11.4,nM,7.94,380.41,CHEMBL3352820,7.943095148663527
CHEMBL3703750,O=c1ccc(-c2cc3c(cc2F)C(c2ccc(Cl)c(Cl)c2)CNC3)n[nH]1,IC50,'=',39.0,nM,7.41,390.25,CHEMBL3639176,7.4089353929735005
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,IC50,'=',215.0,nM,6.67,228.12,CHEMBL1221386,6.667561540084395
CHEMBL1224303,CN(C)CCC(c1ccc(Cl)c(Cl)c1)n1ncnn1,IC50,'=',279.0,nM,6.55,300.19,CHEMBL1221386,6.554395796726403
CHEMBL1224383,CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(-n2nccn2)n1,IC50,'=',660.0,nM,6.18,353.22,CHEMBL1221386,6.180456064458132
CHEMBL3944260,O=C(OC(c1ccccc1)C1CNC1)c1ccccc1,IC50,'=',402.0,nM,6.4,267.33,CHEMBL3886211,6.39577394691553
CHEMBL259209,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,IC50,'=',22.0,nM,7.66,246.35,CHEMBL2384999,7.657577319177793
CHEMBL2386162,COc1ccc(O[C@@H](CC(C)C)[C@H]2CCNC2)c(C)n1,IC50,'=',1.9,nM,8.72,278.40,CHEMBL2384999,8.721246399047171
CHEMBL549825,Clc1cccc(OC(c2cccnc2)[C@@H]2CCCNC2)c1Cl,IC50,'=',4.0,nM,8.4,337.25,CHEMBL1151858,8.397940008672037
CHEMBL3126961,N[C@@H]1CC[C@](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)(c2ccccc2)C1,IC50,'=',210.0,nM,6.68,417.39,CHEMBL3124804,6.6777807052660805
CHEMBL3323179,CN(C)Cc1ccc2c(c1)CN(C)CC2c1ccc2sccc2c1,IC50,'=',4.4,nM,8.36,336.50,CHEMBL3351632,8.356547323513812
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,'=',7.2,nM,8.14,309.33,CHEMBL2429823,8.142667503568731
CHEMBL2219839,Clc1ccc(C(OCc2ccccc2)C2CNC2)cc1,IC50,'=',21.6,nM,7.67,287.79,CHEMBL3886211,7.665546248849069
CHEMBL41,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,IC50,'=',3.58,nM,8.45,309.33,CHEMBL4715859,8.446116973356126
CHEMBL249951,CN(C)CC1CC1c1ccc2ccccc2c1,IC50,'=',8.6,nM,8.07,225.34,CHEMBL1139814,8.065501548756432
CHEMBL249331,CNCC1CC1c1ccc2ccccc2c1,IC50,'=',52.0,nM,7.28,211.31,CHEMBL1139814,7.2839966563652006
CHEMBL399147,CN(C)CC1CC1c1cccc2ccccc12,IC50,'=',15.0,nM,7.82,225.34,CHEMBL1139814,7.823908740944319
CHEMBL249161,CN(C)CC1CC1c1csc2ccccc12,IC50,'=',55.0,nM,7.26,231.36,CHEMBL1139814,7.259637310505756
CHEMBL1162965,CN(C)CC1CC1c1c[nH]c2ccc(C#N)cc12,IC50,'=',1.1,nM,8.96,239.32,CHEMBL1139814,8.958607314841775
CHEMBL361949,CN(C)CCCc1c[nH]c2ccc(F)cc12,IC50,'=',4.0,nM,8.4,220.29,CHEMBL1139814,8.397940008672037
CHEMBL3681361,COc1cc(OC)cc(-n2c(C)nc(C(=O)NCCN3CCN(c4cccc(C)c4C)CC3)c2C)c1,IC50,'=',164.0,nM,6.79,491.64,CHEMBL3638464,6.785156151952302
CHEMBL5170035,CCCCc1sc(C2CCN(Cc3c[nH]c4ccc(C#N)cc34)CC2)nc1-c1ccc(Oc2ccc(Cl)cc2)cc1,IC50,'<',100.0,nM,,581.18,CHEMBL5154874,7.0
CHEMBL5181226,CCCCCc1nc(C2CCN(CCCCc3c[nH]c4ccc(C#N)cc34)CC2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1,IC50,'=',4.97,nM,8.3,620.24,CHEMBL5154874,8.303643611266669
CHEMBL5184959,N#Cc1ccc2[nH]cc(CCCCN3CCC(c4cn(-c5ccc(Oc6ccc(Cl)cc6)cc5)c(C5CC5)n4)CC3)c2c1,IC50,'=',6.42,nM,8.19,590.17,CHEMBL5154874,8.192464971931146
CHEMBL5180815,CCCCCc1nc(C2CCN(CCCCc3cn(C)c4ccc(C#N)cc34)CC2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1,IC50,'=',15.05,nM,7.82,634.27,CHEMBL5154874,7.822463500070138
CHEMBL3407784,CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)nc31)[C@H](O)[C@@H]2O,IC50,'<',10.0,nM,,458.93,CHEMBL4007505,8.0
CHEMBL5201219,CC[C@H]1C[C@@H]2C[C@H]3c4c(c5ccccc5n4C)CCN(C2)[C@@H]13,IC50,'=',80.0,nM,7.1,294.44,CHEMBL5131556,7.096910013008056
CHEMBL4286313,Clc1cccc(N2CCN(CCOc3ccc4ccccc4c3)CC2)c1,IC50,'=',1860.0,nM,5.73,366.89,CHEMBL4270660,5.730487055782084
CHEMBL4228158,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1Cl,IC50,'=',16.4,nM,7.79,458.00,CHEMBL4219078,7.785156151952302
CHEMBL2204341,COc1ccc(C(CN(C)C)[Si]2(O)CCCCC2)cc1,IC50,'=',1063.0,nM,5.97,293.48,CHEMBL4229328,5.973466735476704
CHEMBL2364614,CN1Cc2cc(-c3ccc(N)nn3)ccc2[C@H](c2ccc3ccccc3c2)C1,IC50,'=',1.1,nM,8.96,366.47,CHEMBL4219032,8.958607314841775
CHEMBL4227980,N[C@H]1CC[C@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,IC50,'=',14.0,nM,7.85,292.21,CHEMBL4219032,7.853871964321762
CHEMBL4228353,Clc1ccc([C@@]23CNCC2C3)cc1Cl,IC50,'=',13.0,nM,7.89,228.12,CHEMBL4219032,7.886056647693163
CHEMBL4227573,c1ccc2cc([C@]34CNCC3C4)ccc2c1,IC50,'=',84.0,nM,7.08,209.29,CHEMBL4219032,7.075720713938118
CHEMBL109517,CN(C)C[C@@H]1C2CCC(C2)[C@H]1c1ccc2ccccc2c1,IC50,'=',20.0,nM,7.7,279.43,CHEMBL4219032,7.698970004336019
CHEMBL4227736,Cc1ccc(C(=O)Oc2ccc(C(CN(C)C)C3(O)CCCCC3)cc2)cc1,IC50,'=',723.0,nM,6.14,381.52,CHEMBL4219032,6.140861702705469
CHEMBL4227511,Clc1ccc([C@]23CNCC2C3)cc1Cl,IC50,'=',12.0,nM,7.92,228.12,CHEMBL4219032,7.920818753952375
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,IC50,'=',14.0,nM,7.85,228.12,CHEMBL4219032,7.853871964321762
CHEMBL4073137,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ccccn2)CC1,IC50,'<',10000.0,nM,,470.62,CHEMBL4002615,5.0
CHEMBL450813,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@@H]1CCNC1,IC50,'=',5.0,nM,8.3,315.24,CHEMBL1155868,8.301029995663981
CHEMBL446281,CC(C)(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,IC50,'=',26.0,nM,7.58,329.27,CHEMBL1155868,7.585026652029182
CHEMBL549489,CCNC[C@H]1CCC[C@@H]1c1c[nH]c2ccc(C#N)cc12,IC50,'=',170.0,nM,6.77,267.38,CHEMBL1152406,6.769551078621726
CHEMBL442843,COc1ccc(F)cc1[C@H]1CC[C@H](CN)O1,IC50,'=',2071.0,nM,5.68,225.26,CHEMBL1152751,5.683819901106547
CHEMBL467323,CNC[C@@H](O)[C@H](c1cccc(F)c1)N(C)c1ccccc1,IC50,'=',112.0,nM,6.95,288.37,CHEMBL1138600,6.950781977329818
CHEMBL487222,CNC(C)c1ccccc1Oc1ccc(Cl)cc1,IC50,'=',56.8,nM,7.25,261.75,CHEMBL1152152,7.245651664288981
CHEMBL454656,CNCc1cc(F)ccc1Oc1ccc(-c2ccccc2)cc1,IC50,'=',28.9,nM,7.54,307.37,CHEMBL1152152,7.539102157243452
CHEMBL507075,CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)cc1,IC50,'=',31.1,nM,7.51,315.72,CHEMBL1152152,7.507239610973162
CHEMBL451330,CNCc1ccc(Cl)cc1Oc1ccc(C)c(Cl)c1,IC50,'=',4.19,nM,8.38,296.20,CHEMBL1152152,8.377785977033705
CHEMBL4074920,Cc1noc(-c2cccc(CN3CCN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)CC3)n2)n1,IC50,'=',8794.0,nM,5.06,552.68,CHEMBL4002615,5.055813538716312
CHEMBL2219900,CCOC(c1ccc(Cl)c(Cl)c1)C1CNC1,IC50,'=',97.5,nM,7.01,260.16,CHEMBL3886211,7.010995384301463
CHEMBL592374,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,IC50,'=',12.3,nM,7.91,228.12,CHEMBL1157485,7.910094888560602
CHEMBL561999,COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCC4)(c4ccccc4)CC3)C(C)(C)C2)cc1,IC50,'=',17.0,nM,7.77,545.77,CHEMBL1153458,7.769551078621726
