molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pKi
CHEMBL335165,COC(=O)C1=C(c2ccc(C(C)=O)c(C(C)=O)c2)CC2CCC1N2C,Ki,'<',10000.0,nM,,341.41,CHEMBL1136450,5.0
CHEMBL186962,CN(C)Cc1ccccc1Oc1ccc(I)cc1N,Ki,'=',309.0,nM,6.51,368.22,CHEMBL1137220,6.510041520575165
CHEMBL192824,Cc1cc(N)c(Sc2ccccc2CN(C)C)cc1F,Ki,'<',10000.0,nM,,290.41,CHEMBL1145212,5.0
CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],Ki,'=',1085.0,nM,5.96,448.09,CHEMBL1909046,5.964570261815451
CHEMBL199116,CCCC1(CCCNC)Cc2ccccc2N(c2ccc(C)cc2)C1=O,Ki,'<',200.0,nM,,350.51,CHEMBL1140387,6.698970004336019
CHEMBL187935,CN(C)Cc1ccccc1Sc1ccc(CCO)cc1N,Ki,'<',1000.0,nM,,302.44,CHEMBL1140286,6.0
CHEMBL570317,N#Cc1cccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)c1,Ki,'=',31.62,nM,7.5,330.44,CHEMBL1153074,7.50003813440381
CHEMBL571893,c1cc2cc(N(CC3CCOCC3)C3CCNCC3)ccc2[nH]1,Ki,'=',501.19,nM,6.3,313.45,CHEMBL1153074,6.299997602857746
CHEMBL241228,CN(C)Cc1cc(O)ccc1Sc1ccccc1N,Ki,'=',659.0,nM,6.18,274.39,CHEMBL1138354,6.18111458540599
CHEMBL403441,CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,Ki,'=',2650.0,nM,5.58,310.44,CHEMBL1155538,5.576754126063192
CHEMBL1084971,Oc1ccccc1C[C@H](c1ccccc1)N1CCNCC1,Ki,'=',2070.0,nM,5.68,282.39,CHEMBL1155538,5.684029654543083
CHEMBL213754,CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,Ki,'=',1950.0,nM,5.71,324.47,CHEMBL1155538,5.709965388637482
CHEMBL1083405,CC(C)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,Ki,'<',3160.0,nM,,324.47,CHEMBL1155538,5.5003129173815966
CHEMBL1085959,COc1ccccc1CC(c1ccccc1F)N1CCNCC1,Ki,'<',10000.0,nM,,314.40,CHEMBL1155538,5.0
CHEMBL493568,Cc1cccc(NC(=O)c2ccc(-c3cccc(F)c3)c(C#N)c2)n1,Ki,'<',6000.0,nM,,331.35,CHEMBL1136938,5.221848749616356
CHEMBL1947089,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',32.36,nM,7.49,273.38,CHEMBL1944569,7.489991487059766
CHEMBL356981,CC(C)N(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',180.0,nM,6.75,334.29,CHEMBL1133565,6.7447274948966935
CHEMBL566207,Cc1ccc(C(=O)C(C)NC(C)(C)C)cc1,Ki,'<',10000.0,nM,,219.33,CHEMBL1156106,5.0
CHEMBL728,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,Ki,'=',1379.0,nM,5.86,373.95,CHEMBL1909046,5.860435733824151
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,Ki,'=',1485.0,nM,5.83,473.59,CHEMBL1909046,5.828273546346769
CHEMBL1944975,COC(=O)[C@H]1[C@@H](c2ccc(C(C)C)c(I)c2)C[C@@H]2CC[C@H]1N2C,Ki,'=',501.19,nM,6.3,427.33,CHEMBL1944569,6.299997602857746
CHEMBL1944977,COC(=O)[C@H]1[C@@H](c2ccc(C)c(I)c2)C[C@@H]2CC[C@H]1N2,Ki,'=',112.2,nM,6.95,385.25,CHEMBL1944569,6.950007143079858
CHEMBL1944978,CCc1ccc([C@H]2C[C@@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1I,Ki,'=',263.03,nM,6.58,399.27,CHEMBL1944569,6.579994715040948
CHEMBL1945252,COC(=O)[C@H]1[C@@H](c2ccccc2)C[C@@H]2CC[C@H]1N2C/C=C/I,Ki,'=',114.82,nM,6.94,411.28,CHEMBL1944569,6.9399824574684
CHEMBL294105,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccccc1)CN23,Ki,'=',1570.0,nM,5.8,283.37,CHEMBL1133189,5.804100347590766
CHEMBL118794,CN1CCC(O)(c2ccc(Cl)cc2Cl)C([C@@H](O)c2ccc(Cl)cc2Cl)C1,Ki,'=',4350.0,nM,5.36,435.18,CHEMBL1133575,5.361510743045363
CHEMBL1944643,CN1[C@@H]2CC[C@H]1[C@H](C(=O)OCc1ccccc1)[C@@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',48.98,nM,7.31,477.55,CHEMBL1944569,7.309981219211305
CHEMBL178011,,Ki,'=',17.0,nM,7.77,398.40,CHEMBL1129546,7.769551078621726
CHEMBL232866,COC(=O)C1=C(c2ccc(OC(F)(F)F)cc2)CCC1,Ki,'=',2649000.0,nM,,286.25,CHEMBL1148012,2.576918041702769
CHEMBL132676,OC1(c2ccc3ccccc3c2)c2ccccc2C2=NCCN21,Ki,'=',45.0,nM,7.35,300.36,CHEMBL1135776,7.346787486224656
CHEMBL270099,COC(=O)c1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'<',30000.0,nM,,343.45,CHEMBL1142380,4.522878745280337
CHEMBL278165,CN(C)Cc1ccccc1Sc1ccc(Br)cc1CO,Ki,'<',10000.0,nM,,352.30,CHEMBL1132558,5.0
CHEMBL380383,C=C1CN2C3CCC2C1C(c1ccc(I)cc1)C3,Ki,'=',8.48,nM,8.07,351.23,CHEMBL1148683,8.071604147743287
CHEMBL185608,CN1C2CCC1C(C(=O)OCCF)C(c1ccc(Br)cc1)C2,Ki,'=',5.0,nM,8.3,370.26,CHEMBL1138631,8.301029995663981
CHEMBL242338,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@H]2CC[C@@H]1N2C,Ki,'=',9.0,nM,8.05,385.25,CHEMBL1148012,8.045757490560675
CHEMBL542436,Br.Cc1ccc2c(c1O)C[C@@H](C1CCCCC1)O[C@H]2CN,Ki,'=',1870.0,nM,5.73,356.30,CHEMBL1125762,5.728158393463501
CHEMBL273208,CNCc1cnc(C)cc1Oc1ccccc1Oc1ccccc1,Ki,'=',1910.0,nM,5.72,320.39,CHEMBL1144031,5.718966632752273
CHEMBL404885,Cc1cc(Oc2ccccc2C)c(CN(C)C)cn1,Ki,'=',1410.0,nM,5.85,256.35,CHEMBL1144031,5.85078088734462
CHEMBL403251,CCc1cc(Cl)ccc1Oc1cc(C)ncc1CNC,Ki,'=',4350.0,nM,5.36,290.79,CHEMBL1144031,5.361510743045363
CHEMBL565845,Cc1cc(C(=O)C(C)NC(C)(C)C)ccc1Br,Ki,'=',1740.0,nM,5.76,298.22,CHEMBL1156106,5.7594507517174005
CHEMBL569700,CC(NC1CC1)C(=O)c1cccc(Cl)c1,Ki,'=',1150.0,nM,5.94,223.70,CHEMBL1156106,5.939302159646388
CHEMBL463431,COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,Ki,'<',100000.0,nM,,435.36,CHEMBL1152596,4.0
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',258.0,nM,6.59,303.36,CHEMBL1133189,6.58838029403677
CHEMBL573532,c1ccc(Oc2ccccc2N2CCNCC2)cc1,Ki,'=',4730.0,nM,5.33,254.33,CHEMBL1154653,5.325138859262188
CHEMBL583750,Fc1cccc(C2CCNCC2)c1OCc1ccccc1,Ki,'=',7370.0,nM,5.13,285.36,CHEMBL1154653,5.132532512140949
CHEMBL114275,CN(C)Cc1ccccc1Sc1ccc(I)cc1CO,Ki,'<',1000.0,nM,,399.30,CHEMBL1137220,6.0
CHEMBL23034,CN(C)Cc1ccccc1Sc1ccc(I)cc1N,Ki,'=',840.0,nM,6.08,384.29,CHEMBL1137220,6.075720713938118
CHEMBL1172902,Clc1ccc([C@]23CCN4CC[C@]2(C4)C3)cc1Cl,Ki,'=',79.43,nM,7.1,268.19,CHEMBL1177725,7.100015437450609
CHEMBL1224089,CCCC1(C(=O)c2ccc(N)c(Cl)c2)CCCN1,Ki,'=',6.31,nM,8.2,266.77,CHEMBL1221322,8.199970640755867
CHEMBL239301,CN(C)Cc1cc(OCCCF)ccc1Sc1ccc(F)cc1N,Ki,'<',1000.0,nM,,352.45,CHEMBL1138354,6.0
CHEMBL598825,CCCOC[C@@H]1[C@H]2CNC[C@]21c1ccc(Cl)c(Cl)c1,Ki,'=',12.59,nM,7.9,300.23,CHEMBL1157620,7.899974269892137
CHEMBL54465,N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCc5ccccc5C4)CC3)c2c1,Ki,'=',424.0,nM,6.37,355.49,CHEMBL1155929,6.372634143407267
CHEMBL55505,N#Cc1ccc2[nH]cc([C@H]3CC[C@H](N4CCc5ccccc5C4)CC3)c2c1,Ki,'=',309.0,nM,6.51,355.49,CHEMBL1155929,6.510041520575165
CHEMBL146042,CCCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',53.0,nM,7.28,320.26,CHEMBL1133565,7.275724130399211
CHEMBL1224490,CC(C)CC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,Ki,'=',5.012,nM,8.3,288.37,CHEMBL1221322,8.299988937677888
CHEMBL1224491,CCOCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,Ki,'=',79.43,nM,7.1,290.34,CHEMBL1221322,7.100015437450609
CHEMBL1224400,CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)c2)CCNC1,Ki,'=',6.31,nM,8.2,328.28,CHEMBL1221322,8.199970640755867
CHEMBL1224316,CC(C)(C)CCC1(C(=O)c2ccc(Cl)c(Cl)n2)CCNC1,Ki,'=',10.0,nM,8.0,329.27,CHEMBL1221322,8.0
CHEMBL199824,Cn1c(=O)cnn(CCCCN2CCN(c3cccc4ccc(O[11CH3])cc34)CC2)c1=O,Ki,'=',407.4,nM,6.39,422.52,CHEMBL1148600,6.389978975335855
CHEMBL567479,CC(C)(C)NC(CCC1CCCCC1)C(=O)c1cccc(Cl)c1,Ki,'=',1700.0,nM,5.77,335.92,CHEMBL1156106,5.769551078621726
CHEMBL565593,CCCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Ki,'=',510.0,nM,6.29,309.88,CHEMBL1156106,6.292429823902063
CHEMBL576622,CCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Ki,'=',350.0,nM,6.46,281.83,CHEMBL1156106,6.455931955649724
CHEMBL1172524,CCC[C@@H]1CNCCN1c1ccc2[nH]ncc2c1,Ki,'=',794.33,nM,6.1,244.34,CHEMBL1177766,6.0999990348465305
CHEMBL561132,CN([C@@H]1CCc2c(CC(=O)O)c3ccccc3n2C1)S(=O)(=O)c1ccc(F)cc1,Ki,,316.23,nM,,416.47,CHEMBL4507290,6.499996931948306
CHEMBL1081212,COc1ccccc1-c1ccc(C(=O)N2CCN(C(=O)c3ccc4cc[nH]c4c3)[C@@H](C)C2)cc1,Ki,'<',10000.0,nM,,453.54,CHEMBL1154934,5.0
CHEMBL2206521,COc1ccc2c(c1)C(c1ccccc1)CN(C)C2,Ki,'=',173.0,nM,6.76,253.34,CHEMBL2203266,6.761953896871205
CHEMBL2206514,CN1Cc2c(O)cccc2C(c2ccccc2)C1,Ki,'=',129.0,nM,6.89,239.32,CHEMBL2203266,6.889410289700751
CHEMBL487763,CNCCC(c1ccccc1)c1c[nH]c2ccccc12,Ki,'<',1400.0,nM,,264.37,CHEMBL1152295,5.853871964321762
CHEMBL463389,CCCC1(c2ccc3[nH]ccc3c2)CCNC1,Ki,'=',363.0,nM,6.44,228.34,CHEMBL1152295,6.440093374963888
CHEMBL366170,Cc1ccc(Sc2ccccc2CN)c(N)c1,Ki,'=',5296.0,nM,5.28,244.36,CHEMBL1145212,5.276052023568356
CHEMBL365812,C=CCNCc1ccccc1Sc1ccc(C)cc1N,Ki,'=',2908.0,nM,5.54,284.43,CHEMBL1145212,5.536405597812999
CHEMBL344116,CCCN(C)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',250.0,nM,6.6,334.29,CHEMBL1133565,6.6020599913279625
CHEMBL402143,COc1c(OCCF)cccc1C(O)C1CCN(CCc2ccc(F)cc2)CC1,Ki,'<',10000.0,nM,,405.49,CHEMBL1153452,5.0
CHEMBL515472,COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,Ki,'<',10000.0,nM,,405.49,CHEMBL1153452,5.0
CHEMBL2031874,CN(C)C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,Ki,'<',10000.0,nM,,391.52,CHEMBL2029265,5.0
CHEMBL2031876,C[C@@H]1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,Ki,'<',10000.0,nM,,431.58,CHEMBL2029265,5.0
CHEMBL198176,CNCCCC1(C)Cc2ccccc2N(c2ccc(C)cc2)C1=O,Ki,'<',200.0,nM,,322.45,CHEMBL1140387,6.698970004336019
CHEMBL1818460,Cc1cc(C(F)(F)F)nn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',1.995,nM,8.7,404.26,CHEMBL1817647,8.700057099977233
CHEMBL575077,c1ccc(Oc2ccccc2C2CCNCC2)cc1,Ki,'=',284.0,nM,6.55,253.34,CHEMBL1154653,6.546681659952962
CHEMBL575290,Clc1cccc(Oc2ccccc2C2CCNCC2)c1,Ki,'=',310.0,nM,6.51,287.79,CHEMBL1154653,6.508638306165727
CHEMBL192528,Cc1ccc(Sc2ccccc2CNCCF)c(N)c1,Ki,'=',4426.0,nM,5.35,290.41,CHEMBL1145212,5.353988590408761
CHEMBL23034,CN(C)Cc1ccccc1Sc1ccc(I)cc1N,Ki,'<',10000.0,nM,,384.29,CHEMBL1145212,5.0
CHEMBL1641692,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1Cc1ccc(N=[N+]=[N-])cc1,Ki,'=',363.0,nM,6.44,490.35,CHEMBL1641574,6.440093374963888
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,Ki,'=',370.0,nM,6.43,297.42,CHEMBL1140446,6.431798275933005
CHEMBL188964,CN(C)Cc1ccccc1Sc1ccc(CCF)cc1N,Ki,'<',5000.0,nM,,304.43,CHEMBL1140286,5.301029995663981
CHEMBL566193,CC(C)(C)NC1CCc2ccc(Cl)cc2C1=O,Ki,'<',10000.0,nM,,251.76,CHEMBL1156106,5.0
CHEMBL566418,CC(NC1CCC1)C(=O)c1cccc(Cl)c1,Ki,'=',343.0,nM,6.46,237.73,CHEMBL1156106,6.464705879957229
CHEMBL595063,NCC[C@H](Oc1cccc2ccccc12)c1cccs1,Ki,'<',10000.0,nM,,283.40,CHEMBL1152596,5.0
CHEMBL363396,CN(C)Cc1ccccc1Sc1ccc(CCCF)cc1N,Ki,'<',5000.0,nM,,318.46,CHEMBL1140286,5.301029995663981
CHEMBL189375,CCc1ccc(Sc2ccccc2CNC)c(N)c1,Ki,'<',1000.0,nM,,272.42,CHEMBL1140286,6.0
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,Ki,'<',1000.0,nM,,271.36,CHEMBL1137220,6.0
CHEMBL2062932,COC(=O)[C@H](c1ccc(N)c(I)c1)[C@H]1CCCCN1,Ki,'=',9.1,nM,8.04,374.22,CHEMBL2062423,8.040958607678906
CHEMBL22183,Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,Ki,'=',532.0,nM,6.27,272.42,CHEMBL1140286,6.274088367704952
CHEMBL1645601,Cc1cccc(F)c1Oc1cccc(F)c1OC1CNC1,Ki,'<',6460.0,nM,,291.30,CHEMBL1641456,5.189767482004916
CHEMBL1645600,Fc1cccc(Cl)c1Oc1cccc(F)c1OC1CNC1,Ki,'<',6460.0,nM,,311.72,CHEMBL1641456,5.189767482004916
CHEMBL2021582,CCOC[C@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CCC[C@@H]21,Ki,'=',19.95,nM,7.7,285.21,CHEMBL1157620,7.700057099977233
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,Ki,'=',13442.0,nM,4.87,270.24,CHEMBL1909046,4.871536108935239
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Ki,'=',1462.0,nM,5.83,371.52,CHEMBL1909046,5.835052627378158
CHEMBL2206509,Cc1ccc2c(c1)CN(C)C[C@H]2c1ccc(F)cc1,Ki,'=',36.2,nM,7.44,255.34,CHEMBL2203266,7.441291429466834
CHEMBL2206445,COc1c(F)ccc(F)c1C1CCN(c2ccn3c(CC4CC4)nnc3c2Cl)CC1,Ki,'<',8500.0,nM,,432.90,CHEMBL2202996,5.070581074285707
CHEMBL445,CNCCC=C1c2ccccc2CCc2ccccc21,Ki,'=',1333.0,nM,5.88,263.38,CHEMBL1909046,5.875169850586141
CHEMBL1944979,CCCc1ccc([C@H]2C[C@@H]3CC[C@@H](N3)[C@H]2C(=O)OC)cc1I,Ki,'=',501.19,nM,6.3,413.30,CHEMBL1944569,6.299997602857746
CHEMBL212452,C=C1CN2C3CCC2C1C(c1ccc(Br)cc1)C3,Ki,'=',41.92,nM,7.38,304.23,CHEMBL1148683,7.377578726024329
CHEMBL566050,CCCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,Ki,'=',43.7,nM,7.36,302.24,CHEMBL1156106,7.359518563029578
CHEMBL9514,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,Ki,'=',4946.0,nM,5.31,301.33,CHEMBL1909046,5.305745887974721
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,Ki,'=',67.9,nM,7.17,357.49,CHEMBL1909046,7.168130225719498
CHEMBL1947091,CCCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1,Ki,'=',501.19,nM,6.3,301.43,CHEMBL1944569,6.299997602857746
CHEMBL1944971,CCCCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1,Ki,'=',501.19,nM,6.3,315.46,CHEMBL1944569,6.299997602857746
CHEMBL1641693,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1Cc1cccc(N=[N+]=[N-])c1,Ki,'=',2754.0,nM,5.56,490.35,CHEMBL1641574,5.560036064079095
CHEMBL270607,CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1cccc(Cl)c1,Ki,'=',7000.0,nM,5.16,399.92,CHEMBL1141555,5.154901959985743
CHEMBL402644,CNCc1cc(C(=O)N2CCN(C3CC3)CC2)ccc1Oc1ccc(Cl)c(Cl)c1,Ki,'=',490.0,nM,6.31,434.37,CHEMBL1141555,6.309803919971486
CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,Ki,'=',17048.0,nM,4.77,270.38,CHEMBL2390840,4.768326563293854
CHEMBL2391541,C=CCN(CC=C)CCc1c[nH]c2ccc(OC)cc12,Ki,'<',10000.0,nM,,270.38,CHEMBL2390840,5.0
CHEMBL331334,CN1CCC(O)(c2ccc(Cl)cc2Cl)C(C(=O)c2ccc(Cl)cc2Cl)C1,Ki,'=',3650.0,nM,5.44,433.16,CHEMBL1133575,5.437707135543525
CHEMBL221067,CCCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cccc(C(C)=O)c1,Ki,'=',756.0,nM,6.12,453.60,CHEMBL1139680,6.121478204498794
CHEMBL219048,CC(=O)c1cccc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2)c1,Ki,'=',219.0,nM,6.66,411.52,CHEMBL1139680,6.6595558851598815
CHEMBL707,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,Ki,'=',149.0,nM,6.83,451.48,CHEMBL1909046,6.826813731587726
CHEMBL432394,CN(C)Cc1ccccc1Sc1ccc(Cl)cc1N,Ki,'=',115.0,nM,6.94,292.84,CHEMBL1133614,6.939302159646388
CHEMBL136154,Fc1ccc(C(OCCC2CCN(Cc3cc4ccccc4o3)CC2)c2ccc(F)cc2)cc1,Ki,'=',1.01,nM,9.0,461.55,CHEMBL1136002,8.995678626217357
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,Ki,'=',60.0,nM,7.22,313.40,CHEMBL1136726,7.221848749616356
CHEMBL1672288,N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1,Ki,'<',10000.0,nM,,246.24,CHEMBL1671821,5.0
CHEMBL574126,O=C1C(Cc2ccccc2N2CCNCC2)SCCN1c1ccc(Cl)c(Cl)c1,Ki,'=',87.0,nM,7.06,436.41,CHEMBL1154653,7.060480747381382
CHEMBL597135,Fc1cccc(F)c1Oc1ncccc1C1CCNCC1,Ki,'<',6630.0,nM,,290.31,CHEMBL1158522,5.178486471595227
CHEMBL566618,CC(NC1CCCC1)C(=O)c1cccc(Cl)c1,Ki,'=',2200.0,nM,5.66,251.76,CHEMBL1156106,5.657577319177793
CHEMBL566886,CCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Ki,'=',459.0,nM,6.34,253.77,CHEMBL1156106,6.338187314462739
CHEMBL1214059,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2C/C=C/CF,Ki,'=',0.5,nM,9.3,443.30,CHEMBL1212822,9.301029995663981
CHEMBL398009,COC(=O)C1=C(c2ccc(Cl)cc2)CCCCC1,Ki,'=',15000.0,nM,4.82,264.75,CHEMBL1148012,4.823908740944319
CHEMBL438321,COC(=O)C1=C(c2ccc(C(F)(F)F)cc2)CCCC1,Ki,'=',590000.0,nM,,284.28,CHEMBL1148012,3.2291479883578558
CHEMBL231858,COC(=O)C1=C(c2cccc(Cl)c2)CCCC1,Ki,'=',22000.0,nM,4.66,250.72,CHEMBL1148012,4.657577319177793
CHEMBL393625,CN(C)Cc1cc(OCCCF)ccc1Sc1ccccc1N,Ki,'=',299.0,nM,6.52,334.46,CHEMBL1138354,6.52432881167557
CHEMBL401071,O=C(Oc1ccccc1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',170.0,nM,6.77,333.21,CHEMBL1140483,6.769551078621726
CHEMBL1214060,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C/C=C/CF,Ki,'=',2.7,nM,8.57,331.43,CHEMBL1212822,8.568636235841012
CHEMBL1645596,c1ccc(Oc2ccccc2OC2CNC2)cc1,Ki,'=',2090.0,nM,5.68,241.29,CHEMBL1641456,5.679853713888946
CHEMBL451652,COc1ccc(C2CCC(CN)O2)cc1,Ki,'<',10000.0,nM,,207.27,CHEMBL1152751,5.0
CHEMBL511163,NCC1CCC(CCc2cccc3ccccc23)O1,Ki,'<',10000.0,nM,,255.36,CHEMBL1152751,5.0
CHEMBL442843,COc1ccc(F)cc1[C@H]1CC[C@H](CN)O1,Ki,'<',10000.0,nM,,225.26,CHEMBL1152751,5.0
CHEMBL146332,CN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',500.0,nM,6.3,292.21,CHEMBL1133565,6.301029995663981
CHEMBL525371,Cc1ccc(Sc2ccccc2CN(C)C)c(NC(=O)c2ccc(F)cc2)c1,Ki,'<',1000.0,nM,,394.52,CHEMBL1152212,6.0
CHEMBL498367,Cc1ccc(Sc2ccccc2CN(C)C)c(NC(=O)c2ccc([N+](=O)[O-])cc2)c1,Ki,'<',1000.0,nM,,421.52,CHEMBL1152212,6.0
CHEMBL496938,Cc1ccc(Sc2ccccc2CN(C)C)c(NCc2ccc([N+](=O)[O-])cc2)c1,Ki,'<',1000.0,nM,,407.54,CHEMBL1152212,6.0
CHEMBL449235,O=CN(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'=',2130.0,nM,5.67,280.37,CHEMBL1155858,5.671620396561262
CHEMBL564071,CC(C)CN(C(=O)c1ccccc1-c1ccccc1)[C@H]1CCNC1,Ki,'<',10000.0,nM,,322.45,CHEMBL1153484,5.0
CHEMBL1224241,CC(C)(C)CCC1(C(=O)c2cc(Cl)c(Cl)s2)CCNC1,Ki,'=',1.995,nM,8.7,334.31,CHEMBL1221322,8.700057099977233
CHEMBL1224237,CC(C)(C)CCC1(C(=O)c2cc3ccccc3s2)CCNC1,Ki,'=',1.259,nM,8.9,315.48,CHEMBL1221322,8.899974269892137
CHEMBL1081648,COc1cccc(-c2ccc(C(=O)N3CCN(C(=O)c4ccc5cc[nH]c5c4)[C@@H](C)C3)cc2)c1,Ki,'<',10000.0,nM,,453.54,CHEMBL1154934,5.0
CHEMBL361259,CSc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1,Ki,'=',23.5,nM,7.63,295.45,CHEMBL1132558,7.628932137728263
CHEMBL476954,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,Ki,'=',640.0,nM,6.19,315.24,CHEMBL1154203,6.1938200260161125
CHEMBL1080969,CCC(CC)N(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,Ki,'=',2600.0,nM,5.58,329.27,CHEMBL1154203,5.585026652029182
CHEMBL529437,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,Ki,'=',46.3,nM,7.33,339.82,CHEMBL1212822,7.334419008982047
CHEMBL203640,CCCC(C(=O)c1ccc(F)cc1)N1CCCC1,Ki,'=',82.0,nM,7.09,249.33,CHEMBL1138144,7.086186147616283
CHEMBL1242923,O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1,Ki,'<=',1000.0,nM,,407.51,CHEMBL1240489,6.0
CHEMBL14370,CCOc1ccccc1OC(c1ccccc1)C1CNCCO1,Ki,'<',10000.0,nM,,313.40,CHEMBL1149321,5.0
CHEMBL566830,CC(C(=O)c1cccc(Cl)c1)N(C)C,Ki,'=',4133.0,nM,5.38,211.69,CHEMBL1156106,5.383734594718292
CHEMBL303494,COC(=O)C1C(c2cccc(-c3ccco3)c2)CC2CCC1N2C,Ki,'=',54.0,nM,7.27,325.41,CHEMBL1147545,7.267606240177032
CHEMBL294105,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccccc1)CN23,Ki,'=',910.0,nM,6.04,283.37,CHEMBL1133189,6.040958607678906
CHEMBL608560,OC12C3C4CC5C6C4C1C6C(C53)N2Cc1cccc(F)c1,Ki,'<',10000.0,nM,,283.35,CHEMBL1153172,5.0
CHEMBL590615,Fc1cccc(CCNC23OC4C5C6CC(C7C6C4C72)C53)c1,Ki,'=',137.0,nM,6.86,297.37,CHEMBL1153172,6.863279432843593
CHEMBL326713,CNCC[C@H](Oc1cccc2c(O)c(O)ccc12)c1cccs1,Ki,'<',10000.0,nM,,329.42,CHEMBL1149199,5.0
