compound_id,base_rdkit_smiles,relation,avg_pIC50
CHEMBL218193,CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,,5.26939176556225
CHEMBL218999,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,,7.883501944803923
CHEMBL387117,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1C,,7.27642098432889
CHEMBL220247,CC(C)CC(c1ccc(Cl)cc1)C1CCCCN1,,6.522878745280337
CHEMBL219335,CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,,7.495274552100653
CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,,6.100329725273209
CHEMBL577283,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,,5.920818753952375
CHEMBL567932,CC(C)CN(C(=O)c1ccc2ccccc2c1)[C@H]1CCNC1,,7.619788758288394
CHEMBL471855,CC(C)CN(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,,7.096910013008056
CHEMBL4872886,CC(C)C[C@@H](N)C(=O)Nc1ccc(-c2cnco2)c(OC(F)F)c1,>,4.522878745280337
CHEMBL1059,CC(C)C[C@H](CN)CC(=O)O,>,5.0
CHEMBL5089410,CC(C)C[C@](C)(N)COc1ccc(-c2ccnc(C(F)F)c2)nc1C(F)F,,6.4089353929735005
CHEMBL5199698,CC(C)C[C@](C)(N)COc1cnc(-c2ccnc(C(F)F)c2)cc1C(F)F,,5.7447274948966935
CHEMBL256841,CC(C)N(C(=O)C1(c2ccccc2)CC1CNC(=O)CN)C(C)C,>,5.0
CHEMBL256397,CC(C)N(C(=O)[C@@]1(c2ccccc2)CC1CN)C(C)C,,5.552841968657781
CHEMBL565639,CC(C)N(C(=O)c1ccc2ccccc2c1)[C@@H]1CCNC1,,5.1249387366083
CHEMBL3331503,CC(C)N(Cc1ccc(Cl)c(Cl)c1)CC1CNC1,,7.3448615651886175
CHEMBL154319,CC(C)N(c1ccncc1)n1ccc2ccccc21,,5.638272163982407
CHEMBL1306,CC(C)N1CCN(c2ccc(OC[C@H]3CO[C@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,4.5953201945209345
CHEMBL1084016,CC(C)NCC(O)CCN1c2ccccc2N(c2ccccc2)S1(=O)=O,,5.64685345378602
CHEMBL594519,CC(C)NCCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,,7.920818753952375
CHEMBL595457,CC(C)NCCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,,7.292429823902063
CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,,4.6694239039122705
CHEMBL4758692,CC(C)OCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(F)c1,,8.318758762624412
CHEMBL165790,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,,5.599893929571454
CHEMBL526,CC(C)c1cccc(C(C)C)c1O,,5.027195677663422
CHEMBL4085551,CC(C)c1nnsc1C[S+]([O-])C(c1ccccc1)c1ccccc1,,4.522878745280337
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,,6.416801226031377
CHEMBL429,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,,5.474436941729933
CHEMBL643,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,,5.372839047625225
CHEMBL567481,CC(CNC(C)(C)C)C(=O)c1cccc(Cl)c1,>,7.0
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,8.051633986661914
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,,7.0734510041065315
CHEMBL1684054,CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,,5.3979400086720375
CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,,6.421467033433939
CHEMBL1684052,CC(N)C1(c2ccc(OC(C)(C)C)cc2)CCCCC1,,5.301029995663981
CHEMBL1684051,CC(N)C1(c2ccc(OC(F)(F)F)cc2)CCCCC1,,5.494850021680094
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,,6.288371862610281
CHEMBL1684049,CC(N)C1(c2cccc3ccccc23)CCCCC1,,5.3979400086720375
CHEMBL1684053,CC(N)C1(c2cccs2)CCCCC1,>,5.0
CHEMBL3917604,CC(N)CCc1ccccc1Cl,,6.532687937019448
CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,,5.440608133427113
CHEMBL30713,CC(N)Cc1c[nH]c2ccccc12,,5.430000267796054
CHEMBL358967,CC(N)Cc1ccc(Cl)cc1,,6.684029654543083
CHEMBL6731,CC(N)Cc1ccc2c(c1)OCO2,,6.575118363368933
CHEMBL578611,CC(NC(C)(C)C)C(=O)c1cc(Cl)cc(Cl)c1,,4.853871964321762
CHEMBL566001,CC(NC(C)(C)C)C(=O)c1ccc(Br)cc1,,5.5951662833800615
CHEMBL568140,CC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,,5.727532117059249
CHEMBL566000,CC(NC(C)(C)C)C(=O)c1ccc(Cl)cc1,,5.684029654543083
CHEMBL578610,CC(NC(C)(C)C)C(=O)c1ccc(F)c(F)c1,,5.188424994129407
CHEMBL565396,CC(NC(C)(C)C)C(=O)c1cccc(Br)c1,,5.219449308175472
CHEMBL1698,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,,5.640367501612088
CHEMBL576063,CC(NC(C)(C)C)C(=O)c1cccc(F)c1,,5.187086643357144
CHEMBL598026,CC(NC(C)(C)C)C(=O)c1cccc([N+](=O)[O-])c1,>,7.0
CHEMBL569699,CC(NC(C)(C)C)C(=O)c1ccccc1,,5.060480747381382
CHEMBL565386,CC(NC(C)(C)C)C(=O)c1cccs1,>,7.0
CHEMBL569700,CC(NC1CC1)C(=O)c1cccc(Cl)c1,,5.667561540084395
CHEMBL566418,CC(NC1CCC1)C(=O)c1cccc(Cl)c1,,7.0655015487564325
CHEMBL599846,CC(NC1CCCC1)C(=O)c1cccc(Br)c1,,5.596879478824182
CHEMBL566618,CC(NC1CCCC1)C(=O)c1cccc(Cl)c1,,6.934475913986995
CHEMBL605501,CC(NC1CCCC1)C(=O)c1cccc(F)c1,,5.54515513999149
CHEMBL596775,CC(NC1CCCC1)C(=O)c1cccc([N+](=O)[O-])c1,>,7.0
CHEMBL374492,CC(c1ccc(-c2ccc(C[C@H](N)C(=O)O)cc2)cc1)[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)O)[C@@H](C)OCc1ccccc1)[C@@H](C)O,,4.045757490560675
CHEMBL2407334,CC(c1ccc(Cl)c(Cl)c1)C1CCNCC1,,7.6020599913279625
CHEMBL219224,CC(c1ccc(Cl)cc1)C1CCCCN1,,6.475390988664909
CHEMBL411,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,,5.43533393574791
CHEMBL83,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,,5.83209218999852
CHEMBL410062,CC1(C)C(CN)C1(C(=O)N1CCc2ccccc21)c1ccccc1,>,5.0
CHEMBL3703729,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc(C(F)(F)F)nn3)cc21,,6.260427655549908
CHEMBL3703732,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc(N)nn3)cc21,,7.013228265733755
CHEMBL3703748,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3ccc4ncnn4c3)cc21,,7.292429823902063
CHEMBL3703728,CC1(C)NCC(c2ccc(Cl)c(Cl)c2)c2ccc(-c3cnccn3)cc21,,6.877129077135565
CHEMBL3703745,CC1(C)NCC(c2ccc(Cl)cc2)c2ccc(-c3cnc(C(F)(F)F)cn3)cc21,,5.993533957750769
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,,5.653647025549361
CHEMBL603417,CC1CCCCN1CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12,,6.935542010773082
CHEMBL605089,CC1CCCN(CCc2cccc3[nH]cc(S(=O)(=O)c4ccccc4)c23)C1,,5.961777361631282
CHEMBL3317698,CC1CCN(c2ccc(Cl)c(Cl)c2)C(=O)CN1,,5.769551078621726
CHEMBL3317697,CC1CCNCC(=O)N1c1ccc(Cl)c(Cl)c1,,6.180456064458132
CHEMBL3317695,CC1CNCC(=O)N(c2ccc(Cl)c(Cl)c2)C1,,6.585026652029182
CHEMBL1173430,CC1NC(C)(C)COC1(O)c1cc(Cl)cc(Cl)c1,,5.61261017366127
CHEMBL1173428,CC1NC(C)(C)COC1(O)c1ccc(Cl)c(Cl)c1,,6.943095148663527
CHEMBL1173600,CC1NC(C)(C)COC1(O)c1ccccn1,,5.0996328713435295
CHEMBL1173599,CC1NC(C)(C)COC1(O)c1cccnc1,>,4.0
CHEMBL3317700,CC1NCCCN(c2ccc(Cl)c(Cl)c2)C1=O,,8.096910013008056
CHEMBL3317702,CC1NCCCN(c2ccc3ccccc3c2)C1=O,,7.853871964321762
CHEMBL2407326,CCC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1,,7.552841968657781
CHEMBL512967,CCC(=O)N(Cc1ccc(Cl)cc1Cl)[C@H]1CCNC1,,7.221848749616356
CHEMBL567288,CCC(=O)N(Cc1ccc2ccccc2c1)C1CCNCC1,,5.886056647693163
CHEMBL576036,CCC(=O)N(Cc1ccc2ccccc2c1)[C@@H]1CCNC1,,6.649751981665837
CHEMBL4754287,CCC(=O)NC[C@@H]1CNCCO[C@H]1c1ccc(Cl)c(Cl)c1,,8.823908740944319
CHEMBL201978,CCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,,7.732828271596986
