molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,molecular_weight,document_chembl_id,pKi
CHEMBL2206514,CN1Cc2c(O)cccc2C(c2ccccc2)C1,Ki,'=',137.0,nM,6.86,239.32,CHEMBL2203266,6.863279432843593
CHEMBL1914699,CN1C2CCC1[C@@H](CNc1cccc(F)n1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',66.2,nM,7.18,359.88,CHEMBL1914398,7.1791420105603
CHEMBL1914696,CN1C2CCC1[C@@H](CNc1cccc(Br)n1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',29.1,nM,7.54,420.78,CHEMBL1914398,7.536107011014093
CHEMBL1914695,CN1C2CCC1[C@@H](C(=O)Nc1cccc(F)n1)[C@@H](c1ccc(Cl)cc1)C2,Ki,'=',16877.0,nM,4.77,373.86,CHEMBL1914398,4.772704749608289
CHEMBL207914,CC(C)CN(Cc1ccccc1OC(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',7.1,nM,8.15,446.47,CHEMBL1147706,8.148741651280925
CHEMBL207886,CC(C)CN(Cc1ccccc1F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',15.0,nM,7.82,380.46,CHEMBL1147706,7.823908740944319
CHEMBL380191,Cc1ccc(CN(CC(C)C)C2CCNCC2)cc1,Ki,'=',69.0,nM,7.16,260.43,CHEMBL1147706,7.161150909262744
CHEMBL206580,CC(C)CN(Cc1ccc(C(F)(F)F)cc1)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',300.0,nM,6.52,430.47,CHEMBL1147706,6.522878745280337
CHEMBL58,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,Ki,'=',4948.5,nM,5.31,444.49,CHEMBL1909046,5.305526425398975
CHEMBL460291,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,Ki,'=',5687.0,nM,5.25,455.55,CHEMBL1909046,5.245116771747832
CHEMBL1170233,COC[C@@]12CN(C)CC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',794.33,nM,6.1,300.23,CHEMBL1177725,6.0999990348465305
CHEMBL121611,Fc1ccc(C(OCCNCCCNCCc2ccccc2)c2ccc(F)cc2)cc1,Ki,'=',82.0,nM,7.09,424.54,CHEMBL1132179,7.086186147616283
CHEMBL1170396,c1cc2[nH]ncc2cc1N1CCNCC1CC1CCOCC1,Ki,'=',316.23,nM,6.5,300.41,CHEMBL1177766,6.499996931948306
CHEMBL1169916,COCCC1CNCCN1c1ccc2[nH]ncc2c1,Ki,'=',251.19,nM,6.6,260.34,CHEMBL1177766,6.599997654072044
CHEMBL1172524,CCC[C@@H]1CNCCN1c1ccc2[nH]ncc2c1,Ki,'=',158.49,nM,6.8,244.34,CHEMBL1177766,6.799998134593398
CHEMBL1169733,c1ccc(C2CNCCN2c2ccc3[nH]ncc3c2)cc1,Ki,'=',199.53,nM,6.7,278.36,CHEMBL1177766,6.699991797446187
CHEMBL1171975,c1ccc(CC2CNCCN2c2ccc3[nH]ncc3c2)cc1,Ki,'=',25.12,nM,7.6,292.39,CHEMBL1177766,7.599980364934842
CHEMBL611677,Fc1cccc(Oc2ncccc2C2CCNCC2)c1F,Ki,'=',1810.0,nM,5.74,290.31,CHEMBL1158522,5.7423214251308154
CHEMBL541196,CSc1ccccc1C(=O)N(C1CCC1)[C@H]1CCNC1,Ki,'=',16.0,nM,7.8,290.43,CHEMBL1153484,7.795880017344075
CHEMBL598346,Fc1ccccc1Oc1cccc(F)c1C1CCNCC1,Ki,'=',32.0,nM,7.5,289.32,CHEMBL1641456,7.494850021680094
CHEMBL1645598,Fc1ccccc1Oc1cccc(F)c1OC1CNC1,Ki,'=',507.0,nM,6.29,277.27,CHEMBL1641456,6.2949920406666635
CHEMBL12375,Fc1ccc(C(OC2CC3CCC(C2)N3Cc2ccccc2)c2ccc(F)cc2)cc1,Ki,'=',2080.0,nM,5.68,419.51,CHEMBL1130275,5.681936665037238
CHEMBL139245,CNCCC(Oc1cccc2ccccc12)c1ccc(Cl)cc1,Ki,'=',78.0,nM,7.11,325.84,CHEMBL1136501,7.107905397309519
CHEMBL139168,CNCCC(Oc1cccc2ccccc12)c1ccc(Br)cc1,Ki,'=',160.0,nM,6.8,370.29,CHEMBL1136501,6.795880017344075
CHEMBL270099,COC(=O)c1ccccc1S[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',1.35,nM,8.87,343.45,CHEMBL1142380,8.869666231504993
CHEMBL249215,O=C(OCC(F)(F)F)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',170000.0,nM,,339.14,CHEMBL1140483,3.769551078621726
CHEMBL219703,CCCCCC(c1ccc(Cl)cc1)C1CCCCN1,Ki,'=',1500.0,nM,5.82,279.86,CHEMBL1139231,5.823908740944319
CHEMBL218849,CCCCC(c1ccc(Cl)cc1)C1CCCCN1,Ki,'=',1600.0,nM,5.8,265.83,CHEMBL1139231,5.795880017344075
CHEMBL3085029,CCCCN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',2920.0,nM,5.54,384.51,CHEMBL1141240,5.534617148551582
CHEMBL386073,CCCN1CC[C@@H](Cc2ccc(F)cc2)C[C@@H]1CCCNC(=O)Nc1cc(C(C)=O)cc(C(C)=O)c1,Ki,'=',1480.0,nM,5.83,495.64,CHEMBL1139680,5.8297382846050425
CHEMBL233088,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCCCC1,Ki,'=',15000.0,nM,4.82,299.20,CHEMBL1148012,4.823908740944319
CHEMBL438321,COC(=O)C1=C(c2ccc(C(F)(F)F)cc2)CCCC1,Ki,'=',2020000.0,nM,,284.28,CHEMBL1148012,2.694648630553376
CHEMBL373385,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(C)cc1)N2C,Ki,'=',160.0,nM,6.8,273.38,CHEMBL1149262,6.795880017344075
CHEMBL115769,COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2,Ki,'=',1061.0,nM,5.97,334.35,CHEMBL1909046,5.974284616098659
CHEMBL343211,CN(Cc1ccccc1)[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',2800.0,nM,5.55,382.33,CHEMBL1133565,5.552841968657781
CHEMBL147983,CCN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',28.0,nM,7.55,306.24,CHEMBL1133565,7.552841968657781
CHEMBL342716,CNCCC(Oc1cccc2ccccc12)c1ccc(F)cc1,Ki,'=',42.0,nM,7.38,309.38,CHEMBL1136501,7.376750709602099
CHEMBL584,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,Ki,'=',8779.0,nM,5.06,567.80,CHEMBL1909046,5.056554950974969
CHEMBL560536,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCCNC2)cc1,Ki,'=',63.1,nM,7.2,305.43,CHEMBL1153074,7.199970640755866
CHEMBL55,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,Ki,'=',2196.0,nM,5.66,340.43,CHEMBL1909046,5.658367664221946
CHEMBL3704753,CC(CCNCCCC(N)=O)CC1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',8.1,nM,8.09,371.35,CHEMBL3638905,8.09151498112135
CHEMBL209094,CC(C)(O)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1.O=C(O)C(O)C(O)C(=O)O,Ki,'=',4.2,nM,8.38,498.47,CHEMBL1147706,8.3767507096021
CHEMBL208535,CC(C)CN(Cc1cc(Cl)ccc1Cl)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',5.5,nM,8.26,431.36,CHEMBL1147706,8.259637310505756
CHEMBL146615,CCCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',540.0,nM,6.27,320.26,CHEMBL1133565,6.267606240177032
CHEMBL403956,CNCc1cnc(C)cc1Oc1ccccc1SC,Ki,'=',232.0,nM,6.63,274.39,CHEMBL1144031,6.634512015109101
CHEMBL522699,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccc([N+](=O)[O-])cc1)[C@@H](c1ccc(Cl)cc1)C2.Cl,Ki,'=',230.0,nM,6.64,417.34,CHEMBL1150295,6.638272163982407
CHEMBL212328,CN1C(=O)CCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,Ki,'<',2000.0,nM,,426.60,CHEMBL1137428,5.698970004336019
CHEMBL529437,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,Ki,'=',1990.0,nM,5.7,339.82,CHEMBL1155007,5.701146923590294
CHEMBL469889,Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(Cl)cc2)N3C)cc1.Cl,Ki,'=',519.0,nM,6.29,443.42,CHEMBL1155007,6.284832642151542
CHEMBL471899,Cc1noc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)N3C)c1-c1ccc(Cl)cc1.Cl,Ki,'=',788.0,nM,6.1,463.84,CHEMBL1155007,6.103473782510445
CHEMBL525371,Cc1ccc(Sc2ccccc2CN(C)C)c(NC(=O)c2ccc(F)cc2)c1,Ki,'<',5200.0,nM,,394.52,CHEMBL1152212,5.2839966563652006
CHEMBL450184,CNCc1ccccc1Sc1ccc(C)cc1NCc1ccc(F)cc1,Ki,'<',1000.0,nM,,366.51,CHEMBL1152212,6.0
CHEMBL505592,FCCCc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',3.68,nM,8.43,329.42,CHEMBL1139340,8.434152181326482
CHEMBL373710,CC(C)CCC(c1ccc(Cl)cc1)C1CCCCN1,Ki,'=',830.0,nM,6.08,279.86,CHEMBL1139231,6.080921907623926
CHEMBL72,CNCCCN1c2ccccc2CCc2ccccc21,Ki,'=',580.0,nM,6.24,266.39,CHEMBL1147348,6.236572006437063
CHEMBL222705,COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(F)cc1)N2C,Ki,'=',741.0,nM,6.13,277.34,CHEMBL1149262,6.130181792020672
CHEMBL1258671,CCCCN1CCC(COC(=O)c2cc(F)c(N)c3c2OCCO3)CC1,Ki,'<',10000.0,nM,,366.43,CHEMBL1255169,5.0
CHEMBL478833,CC(C)C(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,Ki,'=',34.0,nM,7.47,338.45,CHEMBL1155858,7.468521082957745
CHEMBL512736,COc1ccc(F)cc1[C@H]1CC[C@H](CCN)O1,Ki,'=',27500.0,nM,4.56,239.29,CHEMBL1152751,4.560667306169737
CHEMBL456222,COc1ccc(F)cc1C[C@H]1CC[C@H](CCN)O1,Ki,'=',1782.0,nM,5.75,253.32,CHEMBL1152751,5.749092300299144
CHEMBL1081648,COc1cccc(-c2ccc(C(=O)N3CCN(C(=O)c4ccc5cc[nH]c5c4)[C@@H](C)C3)cc2)c1,Ki,'<',10000.0,nM,,453.54,CHEMBL1154934,5.0
CHEMBL253387,CN(C)Cc1cc(I)ccc1Sc1ccc(CO)cc1N,Ki,'=',467.0,nM,6.33,414.31,CHEMBL1140708,6.330683119433888
CHEMBL2205811,COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1,Ki,'=',3638.0,nM,5.44,309.41,CHEMBL2203059,5.439137305272535
CHEMBL382248,COCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',8.3,nM,8.08,432.44,CHEMBL1147706,8.080921907623926
CHEMBL1829335,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,Ki,'=',10000.0,nM,5.0,313.40,CHEMBL1811886,5.0
CHEMBL1173532,COC[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,Ki,'=',7.943,nM,8.1,286.20,CHEMBL1817647,8.100015437450608
CHEMBL1818448,Cc1csc(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,Ki,'=',0.631,nM,9.2,353.32,CHEMBL1817647,9.199970640755865
CHEMBL469460,COc1cccc(C(CN2CCNCC2)C2(O)CCCCC2)c1.Cl.Cl,Ki,'=',745.0,nM,6.13,391.38,CHEMBL1155011,6.127843727251707
CHEMBL373773,Clc1ccc(C(Cc2ccccc2)C2CCCCN2)cc1,Ki,'=',2900.0,nM,5.54,299.85,CHEMBL1139231,5.5376020021010435
CHEMBL218894,COc1ccc(C(CC(C)C)C2CCCCN2)cc1,Ki,'=',3100.0,nM,5.51,261.41,CHEMBL1139231,5.508638306165727
CHEMBL219335,CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,Ki,'=',340.0,nM,6.47,265.83,CHEMBL1139231,6.468521082957745
CHEMBL375118,Clc1ccc(C(C2CCCC2)C2CCCCN2)cc1,Ki,'=',3300.0,nM,5.48,277.84,CHEMBL1139231,5.481486060122113
CHEMBL219649,CCCC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,Ki,'=',30.0,nM,7.52,286.25,CHEMBL1139231,7.522878745280337
CHEMBL133902,OC1(c2ccccc2)c2ccccc2C2=NCCN21,Ki,'=',100.0,nM,7.0,250.30,CHEMBL1135775,7.0
CHEMBL83729,COC(=O)[C@@H]1C2CC[C@H](C[C@@H]1c1ccccc1)N2C,Ki,'=',550.0,nM,6.26,259.35,CHEMBL1149262,6.259637310505756
CHEMBL337791,CNCCC(Oc1cccc2ccccc12)c1cccc(OC)c1,Ki,'=',81.0,nM,7.09,321.42,CHEMBL1136501,7.0915149811213505
CHEMBL595252,O=S(=O)(c1ccccc1)c1c[nH]c2cccc(CCN3CCCCC3)c12,Ki,'=',27.0,nM,7.57,368.50,CHEMBL1152674,7.568636235841013
CHEMBL596185,COc1ccc(C2=NN(CCCCCNCC[C@H](Oc3cccc4ccccc34)c3cccs3)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,Ki,'<',100000.0,nM,,637.85,CHEMBL1152596,4.0
CHEMBL180101,CCOc1ccccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',0.3,nM,9.52,313.40,CHEMBL1152674,9.522878745280337
CHEMBL1818542,Cc1nc(C)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,Ki,'=',39.81,nM,7.4,351.28,CHEMBL1817647,7.400007822415902
CHEMBL386493,CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CC(F)F)cc(C(C)=O)c1,Ki,'=',1052.0,nM,5.98,517.59,CHEMBL1139680,5.9779842601822795
CHEMBL218847,CCCC(c1ccc(Cl)cc1)C1CCCCN1,Ki,'=',200.0,nM,6.7,251.80,CHEMBL1139231,6.698970004336019
CHEMBL3704752,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',77.7,nM,7.11,399.41,CHEMBL3886623,7.1095789811990855
CHEMBL599592,Cc1cccc(F)c1Oc1ncccc1C1CCNCC1,Ki,'=',27.0,nM,7.57,286.35,CHEMBL1158522,7.568636235841013
CHEMBL3704752,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',27.8,nM,7.56,399.41,CHEMBL3638905,7.555955204081924
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,Ki,'=',6.7,nM,8.17,297.42,CHEMBL2384999,8.173925197299173
CHEMBL147544,Clc1ccc([C@@H]2C[C@H](NCc3ccccc3)c3ccccc32)cc1Cl,Ki,'<',10000.0,nM,,368.31,CHEMBL1133565,5.0
CHEMBL1947087,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2C/C=C(\I)C(F)(F)F,Ki,'=',426.0,nM,6.37,493.31,CHEMBL1944569,6.370590400897281
CHEMBL7568,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,Ki,'=',2872.0,nM,5.54,399.97,CHEMBL1909046,5.541815564429737
CHEMBL441075,,Ki,'=',231.1,nM,6.64,629.31,CHEMBL1131881,6.636200054520891
CHEMBL337822,CNCCC(Oc1cccc2ccccc12)c1ccco1,Ki,'=',20.0,nM,7.7,281.36,CHEMBL1136501,7.698970004336019
CHEMBL4564992,CN(CCOc1cc(COc2ccccc2)on1)C1CCCCC1.Cl,Ki,'<',10000.0,nM,,366.89,CHEMBL4425114,5.0
CHEMBL381256,Fc1ccc(C(OCCC2CCN(C[C@@H]3C[C@H]3c3ccccc3)CC2)c2ccc(F)cc2)cc1.O=C(O)C(=O)O,Ki,'=',947.0,nM,6.02,551.63,CHEMBL1138151,6.023650020996727
CHEMBL383071,C[C@@H](CCN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1.O=C(O)C(=O)O,Ki,'=',340.0,nM,6.47,553.65,CHEMBL1138151,6.468521082957745
CHEMBL190937,CN(C)Cc1ccccc1Sc1ccc(CO)cc1N,Ki,'=',303.0,nM,6.52,288.42,CHEMBL1140708,6.518557371497695
CHEMBL1082210,C[C@H]1CN(C(=O)c2ccc(-c3cccc(F)c3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,Ki,'<',10000.0,nM,,441.51,CHEMBL1154934,5.0
CHEMBL1080926,C[C@H]1CN(C(=O)c2ccc(-c3ccc(F)cc3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,Ki,'<',10000.0,nM,,441.51,CHEMBL1154934,5.0
CHEMBL469668,CN1CCN(C[C@H](c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1.Cl.Cl,Ki,'=',50.0,nM,7.3,459.38,CHEMBL1155011,7.301029995663981
CHEMBL511525,CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1.Cl.Cl,Ki,'=',14.0,nM,7.85,409.83,CHEMBL1155011,7.853871964321762
CHEMBL470079,Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(F)c2)CCCCC1,Ki,'=',368.0,nM,6.43,379.35,CHEMBL1155011,6.434152181326482
CHEMBL2096861,COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C,Ki,'=',1120.0,nM,5.95,273.38,CHEMBL1149262,5.950781977329818
CHEMBL196365,CNCCCC1Cc2ccccc2N(c2ccccc2)C1=O,Ki,'=',190.0,nM,6.72,294.40,CHEMBL1140387,6.721246399047171
CHEMBL370063,CNCCCC1(C)Cc2ccccc2N(c2cccc(C)c2)C1=O,Ki,'=',146.0,nM,6.84,322.45,CHEMBL1140387,6.835647144215563
CHEMBL194907,CNCCCC1Cc2ccccc2N(c2ccc(F)cc2)C1=O,Ki,'=',92.0,nM,7.04,312.39,CHEMBL1140387,7.036212172654444
CHEMBL394585,COC(=O)C1=C(c2ccc(Cl)cc2)CCC1,Ki,'=',420000.0,nM,,236.70,CHEMBL1148012,3.3767507096020997
CHEMBL594388,CN1C2CCC1[C@@H](C(=O)N[C@H]1CC[C@H](NC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)CC1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,Ki,'=',5000.0,nM,5.3,733.06,CHEMBL1152507,5.301029995663981
CHEMBL206007,O[C@](Cc1ccccc1SC(F)(F)F)(c1ccccc1)[C@@H]1CNCCO1,Ki,'=',54.4,nM,7.26,383.44,CHEMBL1146108,7.26440110030182
CHEMBL206521,O[C@](Cc1ccccc1Br)(c1ccccc1)[C@@H]1CNCCO1,Ki,'=',11.9,nM,7.92,362.27,CHEMBL1146108,7.924453038607469
CHEMBL395649,COC(=O)C1=C(c2ccc(O)cc2)CCCC1,Ki,'=',675000.0,nM,,232.28,CHEMBL1148012,3.170696227168975
CHEMBL233088,COC(=O)C1=C(c2ccc(Cl)c(Cl)c2)CCCCC1,Ki,'=',4720.0,nM,5.33,299.20,CHEMBL1148012,5.3260580013659125
CHEMBL231858,COC(=O)C1=C(c2cccc(Cl)c2)CCCC1,Ki,'=',871000.0,nM,,250.72,CHEMBL1148012,3.0599818449923366
CHEMBL206128,Fc1ccc(C(OCCC2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c2ccc(F)cc2)cc1.O=C(O)C(=O)O,Ki,'=',359.0,nM,6.45,551.63,CHEMBL1138151,6.444905551421681
CHEMBL497550,CCN(CCc1cccc(OC(F)(F)F)c1)CCN1CCCCC1,Ki,'<',10000.0,nM,,344.42,CHEMBL1150346,5.0
CHEMBL1818547,Clc1ccc([C@]23CCNCC2(Cn2cc4ccccc4n2)C3)cc1Cl,Ki,'=',50.12,nM,7.3,372.30,CHEMBL1817647,7.299988937677887
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',1940.0,nM,5.71,303.36,CHEMBL1135775,5.7121982700697735
CHEMBL3982551,CCS(=O)(=O)CCCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',44.72,nM,7.35,434.47,CHEMBL3886482,7.349498205121633
CHEMBL4227955,Clc1ccc([C@@H]2CCNC[C@@]23CCOC3)cc1Cl,Ki,'=',79.43,nM,7.1,286.20,CHEMBL4219032,7.100015437450609
CHEMBL542933,Cl.Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,'=',48.5,nM,7.31,487.03,CHEMBL3098014,7.314258261397736
CHEMBL145810,CCCN(C)[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',540.0,nM,6.27,334.29,CHEMBL1133565,6.267606240177032
CHEMBL384199,CC(=O)c1cc(NC(=O)NCCC[C@H]2C[C@H](Cc3ccc(F)cc3)CCN2CCCO)cc(C(C)=O)c1,Ki,'=',497.0,nM,6.3,511.64,CHEMBL1139680,6.303643611266668
CHEMBL441864,Clc1ccc(C(CCCc2ccccc2)C2CCCCN2)cc1,Ki,'=',490.0,nM,6.31,327.90,CHEMBL1139231,6.309803919971486
CHEMBL424682,C[C@H](CCN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1.O=C(O)C(=O)O,Ki,'=',560.0,nM,6.25,553.65,CHEMBL1138151,6.251811972993799
CHEMBL444540,C[C@H](Cc1ccccc1)CN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1.O=C(O)C(=O)O,Ki,'=',103.0,nM,6.99,553.65,CHEMBL1138151,6.987162775294828
CHEMBL204530,O=C(O)C(=O)O.O[C@H](Cc1ccccc1)CN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,'=',143.0,nM,6.84,555.62,CHEMBL1138151,6.844663962534939
CHEMBL207713,O[C@](Cc1ccccc1Cl)(c1ccccc1)[C@@H]1CNCCO1,Ki,'=',30.0,nM,7.52,317.82,CHEMBL1146108,7.522878745280337
CHEMBL375118,Clc1ccc(C(C2CCCC2)C2CCCCN2)cc1,Ki,'=',380.0,nM,6.42,277.84,CHEMBL1139231,6.42021640338319
CHEMBL229429,N#Cc1cc(F)cc(C#Cc2csc(CF)n2)c1,Ki,'<',10000.0,nM,,260.27,CHEMBL1145430,5.0
CHEMBL334577,OC1(c2ccc(Cl)cc2)c2ccc3ccccc3c2C2=NCCCN21,Ki,'=',5.3,nM,8.28,348.83,CHEMBL1135776,8.275724130399212
CHEMBL264160,COc1ccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c(Cl)c1,Ki,'=',28.0,nM,7.55,333.82,CHEMBL1144811,7.552841968657781
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',2700.0,nM,5.57,303.36,CHEMBL1133565,5.568636235841013
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',190.0,nM,6.72,303.36,CHEMBL1133565,6.721246399047171
CHEMBL409546,COc1cc(C#N)ccc1O[C@@H](c1ccccc1)[C@@H]1CNCCO1,Ki,'=',210.0,nM,6.68,324.38,CHEMBL1144811,6.6777807052660805
CHEMBL261076,COc1cc(Cl)ccc1OC(c1ccccc1)C1CNCCO1,Ki,'=',320.0,nM,6.5,333.82,CHEMBL1144811,6.494850021680094
CHEMBL3640036,CCCC(=O)NCCNC(CC(C)C)C1(c2ccc(OCC)cc2)CCC1,Ki,'=',4728.0,nM,5.33,374.57,CHEMBL3886623,5.325322532126801
CHEMBL212452,C=C1CN2C3CCC2C1C(c1ccc(Br)cc1)C3,Ki,'=',2.94,nM,8.53,304.23,CHEMBL1148683,8.531652669587842
CHEMBL2096877,Cc1ccc([C@H]2CC3CCC([C@H]2c2ccc(C)cc2)N3C)cc1,Ki,'=',390.0,nM,6.41,305.47,CHEMBL1140295,6.4089353929735005
CHEMBL388825,COc1ccc([C@@H]2C3CCC(C[C@H]2c2ccc(C)cc2)N3C)cc1OC,Ki,'=',46000.0,nM,4.34,351.49,CHEMBL1140295,4.337242168318426
CHEMBL262357,CNCc1cnc(C)cc1Oc1ccccc1OC,Ki,'=',921.0,nM,6.04,258.32,CHEMBL1144031,6.035740369803151
CHEMBL122859,O=C1CN(CCc2ccccc2)CCN1CCOC(c1ccc(F)cc1)c1ccc(F)cc1,Ki,'=',7050.0,nM,5.15,450.53,CHEMBL1132179,5.151810883008602
CHEMBL342055,c1ccc(CC(c2ccccc2)c2ccncc2)cc1,Ki,'=',393.0,nM,6.41,259.35,CHEMBL1136563,6.405607449624573
CHEMBL3704753,CC(CCNCCCC(N)=O)CC1(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',50.1,nM,7.3,371.35,CHEMBL3638905,7.300162274132754
CHEMBL1242950,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,Ki,'<=',1000.0,nM,,301.47,CHEMBL1240489,6.0
CHEMBL526849,CCN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCCC1,Ki,'<',100000.0,nM,,344.42,CHEMBL1150346,4.0
CHEMBL1224238,CC(C)(C)CCC1(C(=O)c2cc3ccccc3[nH]2)CCNC1,Ki,'=',2.512,nM,8.6,298.43,CHEMBL1221322,8.599980364934842
CHEMBL4587144,OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(N[C@H]4C[C@H]5CC[C@@H]4C5)nc(Cl)nc31)[C@H](O)[C@@H]2O,Ki,'=',5740.0,nM,5.24,405.89,CHEMBL4368904,5.241088107602026
CHEMBL493384,COc1ccc(CCN(C)CCN2CCCCC2)cc1,Ki,'=',19687.0,nM,4.71,276.42,CHEMBL1150346,4.705820458707514
CHEMBL220247,CC(C)CC(c1ccc(Cl)cc1)C1CCCCN1,Ki,'=',840.0,nM,6.08,265.83,CHEMBL1139231,6.075720713938118
CHEMBL208178,COCCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)C(O)C(O)C(=O)O,Ki,'=',6.8,nM,8.17,480.48,CHEMBL1147706,8.167491087293763
CHEMBL380890,CC(C)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',3.2,nM,8.49,430.47,CHEMBL1147706,8.494850021680094
