molecule_chembl_id,smiles,standard_type,standard_relation,standard_value,standard_units
CHEMBL245307,CN(C)CCC(Oc1cccc(OCCCN2CCCCC2)c1)c1ccccc1,Ki,'=',1480.0,nM
CHEMBL3323102,CN1Cc2ccccc2C(c2ccc3cc[nH]c3c2)C1,Ki,'=',13.9,nM
CHEMBL202420,CCCC(C(=O)c1ccc(Br)cc1)N1CCCC1,Ki,'=',830.0,nM
CHEMBL382768,CCCC(C(=O)c1ccc(OC)c(OC)c1)N1CCCC1,Ki,'=',7460.0,nM
CHEMBL204254,CCCC(C(=O)c1cccc(C)c1)N1CCCC1,Ki,'=',5900.0,nM
CHEMBL379679,CCCC(C(=O)c1ccc(NC(C)=O)cc1)N1CCCC1,Ki,'>',10000.0,nM
CHEMBL203563,CCCC(C(=O)c1ccc(O)cc1)N1CCCC1,Ki,'>',10000.0,nM
CHEMBL203562,CCCC(C(=O)c1ccc(CO)cc1)N1CCCC1,Ki,'>',10000.0,nM
CHEMBL202518,CCCC(C(=O)c1ccc(C#N)cc1)N1CCCC1,Ki,'>',10000.0,nM
CHEMBL426304,CCCC(C(=O)c1cccc(I)c1)N1CCCC1,Ki,'=',1400.0,nM
CHEMBL146615,CCCN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',500.0,nM
CHEMBL304656,COC(=O)[C@H]1C2CC[C@@H]3C[C@@H]1/C(=C/c1ccc(Cl)c(Cl)c1)CN23,Ki,'=',0.56,nM
CHEMBL377510,CCCC(C(=O)c1ccc(-c2cccn2C)cc1)N1CCCC1,Ki,'>',10000.0,nM
CHEMBL203640,CCCC(C(=O)c1ccc(F)cc1)N1CCCC1,Ki,'>',10000.0,nM
CHEMBL198018,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2cccc(C#N)c12,Ki,'=',420.0,nM
CHEMBL194960,CN(C)C[C@H]1C[C@@H]1c1c[nH]c2cc(F)ccc12,Ki,'=',38.0,nM
CHEMBL199053,CN(C)C[C@H]1C[C@@H]1c1cn(C)c2ccc(C#N)cc12,Ki,'=',6.5,nM
CHEMBL207634,CC(C)(C#N)CCN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1.O=C(O)C(O)C(O)C(=O)O,Ki,'=',0.7,nM
CHEMBL207860,CC(C)CN(Cc1ccc(Cl)cc1Cl)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',0.96,nM
CHEMBL379699,CC(C)CN(Cc1c(F)cccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',4.1,nM
CHEMBL208251,CC(C)CN(Cc1ccccc1Cl)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',1.6,nM
CHEMBL202348,C=CCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,Ki,'=',1060.0,nM
CHEMBL2112357,Cc1cc2c(OC[C@@H](O)CN3CC[C@@H](c4cccc5ccsc45)C[C@@H]3C)cccc2[nH]1,Ki,'=',9.24,nM
CHEMBL90997,Fc1ccc2c(c1)CC(CC1CN=CN1)C2,Ki,'=',77.0,nM
CHEMBL92860,COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(Cc4ccc5ccccc5c4)CC3)[C@@H]1CO2,Ki,'=',1.7,nM
CHEMBL92860,COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(Cc4ccc5ccccc5c4)CC3)[C@@H]1CO2,Ki,'=',1.7,nM
CHEMBL1323615,CN1c2ccccc2Sc2cc(N)ccc21,Ki,'=',10000.0,nM
CHEMBL438490,CN(C)CCC(Oc1ccccc1)c1ccc(OCCCN2CCCCC2)cc1,Ki,'=',25.7,nM
CHEMBL238054,CSc1ccc(C2CN(C)Cc3cc(Oc4nc(CN5CCCCC5)cs4)ccc32)cc1,Ki,'=',4.3,nM
CHEMBL218894,COc1ccc(C(CC(C)C)C2CCCCN2)cc1,Ki,'=',2800.0,nM
CHEMBL219707,Clc1ccc(C(CC2CCCCC2)C2CCCCN2)cc1,Ki,'=',3700.0,nM
CHEMBL114453,OC(CCc1ccccc1)CN1CCC2(CC1)OCc1c2ccc2ccccc12,Ki,'=',10.0,nM
CHEMBL3350391,CN1[C@@H]2CC[C@H]1C[C@@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,Ki,'=',8685.0,nM
CHEMBL218848,CC(C)C(c1ccc(Cl)cc1)C1CCCCN1,Ki,'=',5300.0,nM
CHEMBL219335,CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,Ki,'=',3200.0,nM
CHEMBL441864,Clc1ccc(C(CCCc2ccccc2)C2CCCCN2)cc1,Ki,'=',700.0,nM
CHEMBL218193,CC(C)CC(c1ccc(C(C)C)cc1)C1CCCCN1,Ki,'=',3300.0,nM
CHEMBL218999,CC(C)CC(c1ccc(Cl)c(Cl)c1)C1CCCCN1,Ki,'=',1600.0,nM
CHEMBL373233,CNCCCC1Cc2cc(Cl)ccc2N(c2ccc(C)cc2)C1=O,Ki,'>',100.0,nM
CHEMBL372378,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCOC(=O)[C@@H]4C5CCC(C[C@@H]4c4ccc(Cl)c(Cl)c4)N5C)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',1490.0,nM
CHEMBL3656920,COCCOc1cc(CC2CCN(CCc3ccc4occ(O)c(=O)c4c3)CC2)ccc1Br,Ki,'=',0.88,nM
CHEMBL3705032,COCCOc1cc(CC2CCN(CC(O)c3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br,Ki,'=',2.2,nM
CHEMBL183460,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Ki,'=',6.31,nM
CHEMBL2314216,CN(C)Cc1cc(I)ccc1Sc1ccccc1N,Ki,'=',1.0,nM
CHEMBL538876,COC(=O)[C@H]1[C@@H](c2ccc(C)cc2)C[C@@H]2CC[C@H]1N2C/C=C/I,Ki,'=',500.0,nM
CHEMBL3104092,CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,Ki,'>',10000.0,nM
CHEMBL4469848,FC(F)(F)c1cc(Oc2nccc3occc23)ccc1-c1cccc2nccn12,Ki,'=',9700.0,nM
CHEMBL496913,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccc(N)cc1)[C@@H](c1ccc(Cl)cc1)C2.Cl,Ki,'=',19.0,nM
CHEMBL522699,CN1[C@H]2CC[C@@H]1[C@@H](C#Cc1ccc([N+](=O)[O-])cc1)[C@@H](c1ccc(Cl)cc1)C2.Cl,Ki,'=',620.0,nM
CHEMBL494786,COC(=O)[C@H]1[C@@H](c2ccccc2)C[C@@H]2CC[C@H]1N2C.Cl,Ki,'=',182.0,nM
CHEMBL498565,CN(CCc1ccccc1OC(F)(F)F)CCN1CCCC1,Ki,'>',100000.0,nM
CHEMBL498566,CCN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCC1,Ki,'=',3791.0,nM
CHEMBL511466,CN1C2CCC1[C@@H](c1cc(-c3ccc(F)cc3)no1)[C@@H](c1ccc(Cl)cc1)C2.Cl,Ki,'=',660.0,nM
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',965.0,nM
CHEMBL396318,COC(=O)C1=C(c2cccc(Cl)c2)CCCCC1,Ki,'=',463000.0,nM
CHEMBL232866,COC(=O)C1=C(c2ccc(OC(F)(F)F)cc2)CCC1,Ki,'=',3800000.0,nM
CHEMBL442234,COC(=O)[C@@H]1CCCC[C@@H]1c1ccc(OC(F)(F)F)cc1,Ki,'=',605000.0,nM
CHEMBL391605,c1ccc(C2CNCc3cc(OCCCN4CCOCC4)ncc32)cc1,Ki,'=',4767.0,nM
CHEMBL236252,CCN(CC)CCCOc1cc2c(cn1)C(c1ccc(Cl)c(Cl)c1)CN(C)C2,Ki,'=',30.0,nM
CHEMBL3819082,Cl.Fc1ccc2c(c1)CC(CCN1CCc3ccccc3C1)C2,Ki,'=',163.0,nM
CHEMBL3818128,Cl.Fc1ccc(CCCCN2CCc3ccccc3C2)cc1,Ki,'=',4284.0,nM
CHEMBL283662,O=C(CCN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,Ki,'=',220.0,nM
CHEMBL490613,O=c1ccc(-n2ccc3ccccc32)nn1CCCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,Ki,'=',109.0,nM
CHEMBL357322,c1ccc(Cc2ccncc2)cc1,Ki,'>',10000.0,nM
CHEMBL86760,CCCCCCc1ccc2c(c1)Cc1ccccc1C2CN,Ki,'=',490.0,nM
CHEMBL196365,CNCCCC1Cc2ccccc2N(c2ccccc2)C1=O,Ki,'>',100.0,nM
CHEMBL196368,CNCCCC1Cc2ccccc2N(c2cccc(F)c2)C1=O,Ki,'>',100.0,nM
CHEMBL198177,CNCCCC1(C)Cc2ccccc2N(c2ccc(C(C)C)cc2)C1=O,Ki,'>',100.0,nM
CHEMBL194781,CNCCCC1Cc2cc(F)ccc2N(c2ccc(C)cc2)C1=O,Ki,'>',100.0,nM
CHEMBL1083427,Fc1cccc(C(Cc2ccccc2OC(F)(F)F)N2CCNCC2)c1,Ki,'=',16.0,nM
CHEMBL567481,CC(CNC(C)(C)C)C(=O)c1cccc(Cl)c1,Ki,'>',10000.0,nM
CHEMBL565593,CCCCCCC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Ki,'>',10000.0,nM
CHEMBL1172902,Clc1ccc([C@]23CCN4CC[C@]2(C4)C3)cc1Cl,Ki,'=',31.62,nM
CHEMBL1172902,Clc1ccc([C@]23CCN4CC[C@]2(C4)C3)cc1Cl,Ki,'=',1.585,nM
CHEMBL1237064,Clc1ccc([C@@]23CCNC[C@@H]2C3)cc1Cl,Ki,'=',39.81,nM
CHEMBL204288,CCCC(C(=O)c1ccc(Cl)c(Cl)c1)N1CCCCC1,Ki,'=',2460.0,nM
CHEMBL3942037,COc1ccc(Br)c(CC2CCN(CCc3ccc(C)cc3)CC2)c1,Ki,'=',65.3,nM
CHEMBL1079460,O=S1(=O)N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)c2cccc3c2N1CCC3,Ki,'=',2.3,nM
CHEMBL596297,N#Cc1ccc2[nH]cc(CCCCN(CC3CC3)C3COc4ccc5c(c4C3)C(=O)NC5)c2c1,Ki,'=',25.0,nM
CHEMBL104144,C1=C(c2c[nH]c3ccccc23)CCN(CCOc2cccc3c2OCCO3)C1,Ki,'=',45.0,nM
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,Ki,'=',5.0,nM
CHEMBL1080069,CCCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,Ki,'=',16.0,nM
CHEMBL337822,CNCCC(Oc1cccc2ccccc12)c1ccco1,Ki,'=',0.7,nM
CHEMBL3799795,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOCCc3cccc4ccccc34)cc21,Ki,'=',540.0,nM
CHEMBL3799640,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCCCOc3cccc4ccccc34)cc21,Ki,'=',620.0,nM
CHEMBL331799,CNCC1C2CCC(C2)C1c1ccc2ccccc2c1,Ki,'=',4.9,nM
CHEMBL295467,CNCCC(Oc1ccccc1OC)c1ccccc1,Ki,'=',1.4,nM
CHEMBL149878,c1cncc(-c2c3ccccc3cc3ccccc23)c1,Ki,'>',10000.0,nM
CHEMBL150045,c1ccc(C(c2ccccc2)c2ccncc2)cc1,Ki,'=',1160.0,nM
CHEMBL325669,CNCC[C@H](Oc1cccc2c(OC)c(O)ccc12)c1cccs1,Ki,'=',3.66,nM
CHEMBL332097,CNCC[C@H](Oc1ccc(O)c2ccccc12)c1cccs1,Ki,'=',63.9,nM
CHEMBL139245,CNCCC(Oc1cccc2ccccc12)c1ccc(Cl)cc1,Ki,'=',3.8,nM
CHEMBL150050,COc1cccc2c1O[C@@H](CN1C3C=C(n4ccc5cc(F)ccc54)CC1CC3)CO2,Ki,'=',8.5,nM
CHEMBL124069,Fc1cc2c(c(OCCNCCCc3c[nH]c4ccc(F)cc34)c1)OCCC2,Ki,'=',0.5,nM
CHEMBL464099,COc1cc2c(cc1O)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,Ki,'>',950.0,nM
CHEMBL511756,O=C(CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1)c1ccccc1,Ki,'=',1400.0,nM
CHEMBL468207,O=C(CN1CCN(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1,Ki,'=',88.0,nM
CHEMBL2206527,Cc1cc(C2CN(C)Cc3ccccc32)ccc1F,Ki,'=',118.0,nM
CHEMBL3586683,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(CNC(=O)c3ccc(N=[N+]=[N-])c(I)c3)ccc21,Ki,'=',24.0,nM
CHEMBL246126,CN(C)CCC(Oc1ccc(C#N)cc1)c1ccc(OCCCN2CCCCC2)cc1,Ki,'=',159.0,nM
CHEMBL246125,CN(C)CCC(Oc1ccc([N+](=O)[O-])cc1)c1ccc(OCCCN2CCCCC2)cc1,Ki,'=',8.7,nM
CHEMBL245714,COc1ccc(OC(CCN(C)C)c2ccc(OCCCN3CCCCC3)cc2)cc1,Ki,'=',60.0,nM
CHEMBL208252,CC(C)CN(Cc1cc(F)ccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',7.9,nM
CHEMBL206580,CC(C)CN(Cc1ccc(C(F)(F)F)cc1)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',0.07,nM
CHEMBL196760,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCN4C5CCC4[C@@H](C(=O)OC)[C@@H](c4ccc(Cl)c(Cl)c4)C5)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',392.0,nM
CHEMBL303494,COC(=O)C1C(c2cccc(-c3ccco3)c2)CC2CCC1N2C,Ki,'=',55.1,nM
CHEMBL232218,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(=O)c5cccn5C)CC4)ccc32)cc1,Ki,'=',8.8,nM
CHEMBL233053,COc1ccc(C2CN(C)Cc3cc(OCCCN4CCOCC4)ccc32)cc1,Ki,'=',6.5,nM
CHEMBL2432046,COc1ccc(CN[C@H]2C3C4CC5C6C4CC3C6C52)cc1OC,Ki,'=',71.0,nM
CHEMBL3950204,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(O)CCO4)CC2)ccc1Br.O=[SH](=O)c1ccccc1,Ki,'=',6.3,nM
CHEMBL3705037,COCCOc1cc(CC2CCN(CCc3ccc4occc(=O)c4c3)CC2)ccc1Br,Ki,'=',0.27,nM
CHEMBL2021583,CCOC[C@@]1(c2ccc(Cl)c(Cl)c2)[C@@H]2CCC[C@@H]21,Ki,'=',2511.89,nM
CHEMBL566208,CCC(NC(C)(C)C)C(=O)c1ccc(Cl)c(Cl)c1,Ki,'=',860.0,nM
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,Ki,'=',601.0,nM
CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,Ki,'>',10000.0,nM
CHEMBL1173607,Clc1ccc([C@@H]2CCNC[C@@]23CCCOC3)cc1Cl,Ki,'=',0.3162,nM
CHEMBL608151,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,Ki,'=',0.1585,nM
CHEMBL1818454,Cc1cc(C)n(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,Ki,'=',0.3981,nM
CHEMBL1818459,N#Cc1ccn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,Ki,'=',1.0,nM
CHEMBL2347168,NCCSCCc1c[nH]c2ccc(F)cc12,Ki,'=',2.3,nM
CHEMBL2347165,Fc1ccc2[nH]cc(CCCNCc3ccccc3)c2c1,Ki,'=',53.0,nM
CHEMBL490,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,Ki,'=',0.077,nM
CHEMBL3974952,COc1cccc(CCN2CCC(Cc3cc(OC)ccc3Br)CC2)c1,Ki,'=',37.5,nM
CHEMBL3964504,COc1ccc(Br)c(CC2CCN(CCc3ccc(F)cc3)CC2)c1,Ki,'=',51.2,nM
CHEMBL3966886,COc1cccc(CC2CCN(CCc3ccccc3)CC2)c1,Ki,'=',212.0,nM
CHEMBL1818543,Cc1nc(C)n(CC23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,Ki,'=',39.81,nM
CHEMBL1818441,Clc1ccc([C@]23CCNCC2(Cn2ncc4ccccc42)C3)cc1Cl,Ki,'=',0.2512,nM
CHEMBL415,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,Ki,'=',0.047,nM
CHEMBL1405,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,Ki,'=',2816.0,nM
CHEMBL607547,CN1C2CCC1[C@@H](C(=O)NCc1ccc(CCNC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(-c5ccsc5)cc3)N4C)cc1)[C@@H](c1ccc(-c3ccsc3)cc1)C2,Ki,'=',62.0,nM
CHEMBL469889,Cc1ccc([C@H]2CC3CCC([C@H]2c2onc(C)c2-c2ccc(Cl)cc2)N3C)cc1.Cl,Ki,'=',864.0,nM
CHEMBL470690,Cc1ccc(-c2cc([C@@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)on2)cc1.Cl,Ki,'=',522.0,nM
CHEMBL3797849,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCc3cccc4ccccc34)cc21,Ki,'=',5400.0,nM
CHEMBL3799503,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOSCc3cccc4ccccc34)cc21,Ki,'=',4700.0,nM
CHEMBL3800215,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCCOCCCN3c4ccccc4CCc4ccccc43)cc21,Ki,'=',10000.0,nM
CHEMBL3799131,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCCN3c4ccccc4CCc4ccccc43)cc21,Ki,'=',13000.0,nM
CHEMBL3799481,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCOCCSc3cccc4ccccc34)cc21,Ki,'=',2000.0,nM
CHEMBL3799011,CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCCCOc3cccc4ccccc34)cc21,Ki,'=',3500.0,nM
CHEMBL603480,Cc1csc(C[C@@H]2[C@H]3CNC[C@]32c2ccc(Cl)c(Cl)c2)n1,Ki,'=',15.85,nM
CHEMBL241228,CN(C)Cc1cc(O)ccc1Sc1ccccc1N,Ki,'=',17.0,nM
CHEMBL238868,CN(C)Cc1cc(OCCF)ccc1Sc1ccc(F)cc1N,Ki,'=',0.1,nM
CHEMBL3287653,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCCN(C)CCC[C@@]4(c5ccc(F)cc5)OCc5cc(C#N)ccc54)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',140.0,nM
CHEMBL3287654,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCCCCCN(C)CCC[C@@]4(c5ccc(F)cc5)OCc5cc(C#N)ccc54)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',180.0,nM
CHEMBL3287656,CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)NCCCCCC(=O)NCc4ccc5c(c4)CO[C@@]5(CCCN(C)C)c4ccc(F)cc4)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,Ki,'=',3.0,nM
CHEMBL1214006,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(Cl)cc1)N2C/C=C/CF,Ki,'=',11.3,nM
CHEMBL1079264,O=C(c1cccc(Cl)c1Cl)N(c1ccccc1)[C@H]1CCNC1,Ki,'=',3.0,nM
CHEMBL1077647,CC(C)CN(C(=O)c1cc(Cl)ccc1Cl)[C@H]1CCNC1,Ki,'=',54.0,nM
CHEMBL307314,CN1C2CCC1C(C(=O)NCCCCCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,Ki,'=',7.9,nM
CHEMBL372312,CCC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1,Ki,'=',2220.0,nM
CHEMBL319530,COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C=C(\C)c4ccco4)CC3)[C@@H]1CO2,Ki,'=',22.0,nM
CHEMBL2029055,CNCC[C@H](Oc1cccc2c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)ccc12)c1cccs1,Ki,'>',10000.0,nM
CHEMBL311964,Cc1cccc2sc([C@@H]3CCN(C[C@H](O)COc4cccc5[nH]ccc45)[C@@H](C)C3)cc12,Ki,'=',0.44,nM
CHEMBL309396,C[C@H]1C[C@H](c2cc3ccc(F)cc3s2)CCN1C[C@H](O)COc1cccc2[nH]ccc12,Ki,'=',0.31,nM
CHEMBL308388,COc1cccc2sc([C@H]3CCN(C[C@H](O)COc4cccc5[nH]ccc45)[C@H](C)C3)cc12,Ki,'=',1.15,nM
CHEMBL307874,COc1cccc2sc([C@@H]3CCN(C[C@H](O)COc4cccc5[nH]ccc45)[C@H](C)C3)cc12,Ki,'=',14.71,nM
CHEMBL378498,CCC(CC)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',6.9,nM
CHEMBL380890,CC(C)CN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',1.4,nM
CHEMBL207023,CCCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',1.5,nM
CHEMBL208232,CC(C)CN(Cc1ccc(C(F)(F)F)cc1F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',5.8,nM
CHEMBL441358,CC(C)CN(Cc1ccc(F)cc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O,Ki,'=',0.3,nM
CHEMBL207374,Cc1ccc(CN(CC(C)C)C2CCNCC2)c(C)c1.O=C(O)/C=C/C(=O)O,Ki,'=',0.39,nM
CHEMBL338115,COc1ccc2[nH]c3c(c2c1)CCN=C3C,Ki,'>',10000.0,nM
CHEMBL263424,COc1cc2c(cc1OC)C1=NO[C@@H](CN3CCN(C/C(C)=C/c4cccc(F)c4)CC3)[C@@H]1CO2,Ki,'=',0.6,nM
CHEMBL145940,CC(C)(C)N[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'=',1700.0,nM
CHEMBL145940,CC(C)(C)N[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,Ki,'>',10000.0,nM
CHEMBL441075,,Ki,'=',242.5,nM
CHEMBL424682,C[C@H](CCN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccccc1.O=C(O)C(=O)O,Ki,'=',58.0,nM
CHEMBL463431,COc1ccc(C2=NN(CCCCCBr)C(=O)[C@@H]3CC=CC[C@H]23)cc1OC,Ki,'>',100000.0,nM
CHEMBL505431,COc1ccc(F)cc1CCC1CCC(CCNCCCCCN2N=C(c3ccc(OC)c(OC)c3)[C@H]3CC=CC[C@H]3C2=O)O1,Ki,'=',156.0,nM
CHEMBL2181744,Cc1c(Sc2ccc(Cl)cc2)c2ncccc2n1CC(=O)O,Ki,'=',143.0,nM
CHEMBL399429,O=C(NCc1ccco1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',24000.0,nM
CHEMBL428408,O=C(NCc1cccs1)C1=C(c2ccc(Cl)c(Cl)c2)CCC1,Ki,'=',110000.0,nM
CHEMBL511603,Cc1nc(C#Cc2cc(F)cc(-c3cccnc3)c2)cs1,Ki,'>',6000.0,nM
CHEMBL278165,CN(C)Cc1ccccc1Sc1ccc(Br)cc1CO,Ki,'=',0.52,nM
CHEMBL1083708,FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,Ki,'=',8.0,nM
CHEMBL246716,c1csc([C@@H]2CN3CCC[C@@H]3c3cc(OCCCN4CCCCC4)ccc32)c1,Ki,'=',2.7,nM
CHEMBL1175,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,Ki,'=',5.0,nM
CHEMBL213754,CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1,Ki,'=',18.0,nM
CHEMBL253387,CN(C)Cc1cc(I)ccc1Sc1ccc(CO)cc1N,Ki,'=',0.31,nM
CHEMBL1289394,Cc1ccc2c(N3CCN(CCc4cccc5c4ccc(=O)n5C)[C@H](C)C3)cc(F)cc2n1,Ki,'=',0.5012,nM
CHEMBL322915,Fc1ccc2c(C3CCN(CCOc4cccc5c4OCCO5)CC3)c[nH]c2c1,Ki,'=',127.8,nM
CHEMBL104673,CN(C)Cc1ccccc1Sc1ccc(C(F)(F)F)cc1N,Ki,'=',0.33,nM
CHEMBL136249,Fc1ccc(C(OCCC2CCN(CC#Cc3ccccc3)CC2)c2ccc(F)cc2)cc1,Ki,'=',164.0,nM
CHEMBL383611,N#CCCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)C(O)C(O)C(=O)O,Ki,'=',0.58,nM
CHEMBL208178,COCCCN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)C(O)C(O)C(=O)O,Ki,'=',2.2,nM
CHEMBL343324,CNCCCOc1cccc2ccccc12,Ki,'=',75.0,nM
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,Ki,'=',793.0,nM
CHEMBL565845,Cc1cc(C(=O)C(C)NC(C)(C)C)ccc1Br,Ki,'=',1215.0,nM
CHEMBL566420,CC(C(=O)c1cccc(Cl)c1)N1CCCCC1,Ki,'=',5479.0,nM
CHEMBL3752576,C=CCN(CC=C)CCc1c[nH]c2ccccc12,Ki,'=',151.36,nM
CHEMBL4105446,CNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@H]1[C@H](O)[C@H](O)[C@]2(C(=O)OCCC3CCCCC3)C[C@H]12,Ki,'<',10000.0,nM
CHEMBL3752900,C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12,Ki,'=',40.74,nM
CHEMBL47050,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Ki,'=',1000.0,nM
CHEMBL4451635,COc1ccc2[nH]cc(C3CCN(CCCN4C(=O)CC(c5c[nH]c6ccc(OC)cc56)C4=O)CC3)c2c1,Ki,'=',111.0,nM
CHEMBL3321789,OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2CCCOc1ccc(F)cc1,Ki,'=',255.0,nM
CHEMBL4228870,COCCOc1cccc(CC2CCN(CCc3cc4c(cc3Cl)OCCO4)CC2)c1Br,Ki,'=',74.6,nM
CHEMBL4226603,COCCOc1cc(Br)cc(CC2CCN(CCc3cc4c(cc3Cl)OCCO4)CC2)c1,Ki,'=',14.1,nM
